timestamp,tension (N)
1765421722.679214,0.000000
1765421722.681661,0.000000
1765421722.684181,0.000000
1765421722.686718,0.000000
1765421722.689258,0.000000
1765421722.691834,0.000000
1765421722.694208,0.000000
1765421722.696652,0.000000
1765421722.699021,0.000000
1765421722.701441,0.000000
1765421722.703933,0.000000
1765421722.706326,0.000000
1765421722.708744,0.000000
1765421722.711249,0.000000
1765421722.713754,0.000000
1765421722.716197,0.000000
1765421722.718735,0.000000
1765421722.721217,0.000000
1765421722.723651,0.000000
1765421722.726023,0.000000
1765421722.728424,0.000000
1765421722.730860,0.000000
1765421722.733251,0.000000
1765421722.735657,0.000000
1765421722.738038,0.000000
1765421722.740475,0.000000
1765421722.742958,0.000000
1765421722.745478,0.000000
1765421722.748016,0.000000
1765421722.750480,0.000000
1765421722.753069,0.000000
1765421722.755504,0.000000
1765421722.757893,0.000000
1765421722.760296,0.000000
1765421722.762659,0.000000
1765421722.765046,0.000000
1765421722.767495,0.000000
1765421722.770005,0.000000
1765421722.772422,0.000000
1765421722.774812,0.000000
1765421722.777211,0.000000
1765421722.779643,0.000000
1765421722.782081,0.000000
1765421722.784529,0.000000
1765421722.788726,0.000000
1765421722.791104,0.000000
1765421722.793563,0.000000
1765421722.795947,0.000000
1765421722.798449,0.000000
1765421722.801539,0.000000
1765421722.804451,0.000000
1765421722.807759,0.000000
1765421722.810222,0.000000
1765421722.812742,0.000000
1765421722.815215,0.000000
1765421722.817697,0.000000
1765421722.820807,0.000000
1765421722.823273,0.000000
1765421722.825774,0.000000
1765421722.828218,0.000000
1765421722.830763,0.000000
1765421722.833211,0.000000
1765421722.835812,0.000000
1765421722.838651,0.000000
1765421722.841105,0.000000
1765421722.843563,0.000000
1765421722.846068,0.000000
1765421722.848525,0.000000
1765421722.850945,0.000000
1765421722.853493,0.000000
1765421722.856188,0.000000
1765421722.858930,0.000000
1765421722.861613,0.000000
1765421722.864175,0.000000
1765421722.866828,0.000000
1765421722.869420,0.000000
1765421722.872068,0.000000
1765421722.874691,0.000000
1765421722.877320,0.000000
1765421722.880072,0.000000
1765421722.882709,0.000000
1765421722.885305,0.000000
1765421722.887708,0.000000
1765421722.890211,0.000000
1765421722.892821,0.000000
1765421722.895456,0.000000
1765421722.898083,0.000000
1765421722.900730,0.000000
1765421722.903342,0.000000
1765421722.905828,0.000000
1765421722.908473,0.000000
1765421722.911070,0.000000
1765421722.913809,0.000000
1765421722.916379,0.000000
1765421722.919077,0.000000
1765421722.921668,0.000000
1765421722.924296,0.000000
1765421722.926800,0.000000
1765421722.929283,0.000000
1765421722.931886,0.000000
1765421722.934443,0.000000
1765421722.936966,0.000000
1765421722.939508,0.000000
1765421722.942107,0.000000
1765421722.944679,0.000000
1765421722.947220,0.000000
1765421722.951612,0.000000
1765421722.954074,0.000000
1765421722.956909,0.000000
1765421722.960072,0.000000
1765421722.963373,0.000000
1765421722.966265,0.000000
1765421722.969378,0.000000
1765421722.972139,0.000000
1765421722.974669,0.000000
1765421722.977839,0.000000
1765421722.981084,0.000000
1765421722.983653,0.000000
1765421722.986120,0.000000
1765421722.988711,0.000000
1765421722.991247,0.000000
1765421722.993817,0.000000
1765421722.996322,0.000000
1765421722.999020,0.000000
1765421723.002110,0.000000
1765421723.004804,0.000000
1765421723.007319,0.000000
1765421723.009754,0.000000
1765421723.012195,0.000000
1765421723.014702,0.000000
1765421723.017247,0.000000
1765421723.019774,0.000000
1765421723.022257,0.000000
1765421723.024708,0.000000
1765421723.027184,0.000000
1765421723.029614,0.000000
1765421723.032259,0.000000
1765421723.034856,0.000000
1765421723.037328,0.000000
1765421723.039869,0.000000
1765421723.042374,0.000000
1765421723.044891,0.000000
1765421723.047332,0.000000
1765421723.049800,0.000000
1765421723.052231,0.000000
1765421723.054713,0.000000
1765421723.057223,0.000000
1765421723.059743,0.000000
1765421723.062289,0.000000
1765421723.064754,0.000000
1765421723.067266,0.000000
1765421723.069786,0.000000
1765421723.072278,0.000000
1765421723.074729,0.000000
1765421723.077252,0.000000
1765421723.079713,0.000000
1765421723.082132,0.000000
1765421723.084740,0.000000
1765421723.087145,0.000000
1765421723.089660,0.000000
1765421723.092093,0.000000
1765421723.094708,0.000000
1765421723.097124,0.000000
1765421723.099763,0.000000
1765421723.102346,0.000000
1765421723.104948,0.000000
1765421723.107449,0.000000
1765421723.112069,0.000000
1765421723.114509,0.000000
1765421723.117016,0.000000
1765421723.119444,0.000000
1765421723.121907,0.000000
1765421723.124906,0.000000
1765421723.127865,0.000000
1765421723.131139,0.000000
1765421723.133675,0.000000
1765421723.136065,0.000000
1765421723.138484,0.000000
1765421723.141391,0.000000
1765421723.144133,0.000000
1765421723.146552,0.000000
1765421723.149047,0.000000
1765421723.151579,0.000000
1765421723.154013,0.000000
1765421723.156430,0.000000
1765421723.158837,0.000000
1765421723.161312,0.000000
1765421723.163856,0.000000
1765421723.166470,0.000000
1765421723.168988,0.000000
1765421723.171687,0.000000
1765421723.174189,0.000000
1765421723.176695,0.000000
1765421723.179148,0.000000
1765421723.181623,0.000000
1765421723.184144,0.000000
1765421723.186632,0.000000
1765421723.189155,0.000000
1765421723.191558,0.000000
1765421723.194029,0.000000
1765421723.196507,0.000000
1765421723.199066,0.000000
1765421723.201528,0.000000
1765421723.204004,0.000000
1765421723.206405,0.000000
1765421723.208904,0.000000
1765421723.211350,0.000000
1765421723.213857,0.000000
1765421723.216410,0.000000
1765421723.218963,0.000000
1765421723.221497,0.000000
1765421723.223965,0.000000
1765421723.226458,0.000000
1765421723.228938,0.000000
1765421723.231478,0.000000
1765421723.234107,0.000000
1765421723.236679,0.000000
1765421723.239149,0.000000
1765421723.241680,0.000000
1765421723.244110,0.000000
1765421723.246593,0.000000
1765421723.249083,0.000000
1765421723.251583,0.000000
1765421723.254122,0.000000
1765421723.256660,0.000000
1765421723.259122,0.000000
1765421723.261683,0.000000
1765421723.264017,0.000000
1765421723.266472,0.000000
1765421723.268997,0.000000
1765421723.271481,0.000000
1765421723.274046,0.000000
1765421723.277881,0.000000
1765421723.280405,0.000000
1765421723.282979,0.000000
1765421723.285449,0.000000
1765421723.287956,0.000000
1765421723.290732,0.000000
1765421723.293656,0.000000
1765421723.296942,0.000000
1765421723.299551,0.000000
1765421723.302051,0.000000
1765421723.304511,0.000000
1765421723.306982,0.000000
1765421723.309949,0.000000
1765421723.312411,0.000000
1765421723.315185,0.000000
1765421723.318353,0.000000
1765421723.320811,0.000000
1765421723.323258,0.000000
1765421723.325684,0.000000
1765421723.328088,0.000000
1765421723.330650,0.000000
1765421723.333125,0.000000
1765421723.336136,0.000000
1765421723.338614,0.000000
1765421723.341100,0.000000
