timestamp,disk index,disk_0 x (m),disk_0 y (m),disk_0 z (m),disk_0 rotX (rad),disk_0 rotY (rad),disk_0 rotZ (rad),disk index,disk_1 x (m),disk_1 y (m),disk_1 z (m),disk_1 rotX (rad),disk_1 rotY (rad),disk_1 rotZ (rad),disk index,disk_2 x (m),disk_2 y (m),disk_2 z (m),disk_2 rotX (rad),disk_2 rotY (rad),disk_2 rotZ (rad),disk index,disk_3 x (m),disk_3 y (m),disk_3 z (m),disk_3 rotX (rad),disk_3 rotY (rad),disk_3 rotZ (rad),disk index,disk_4 x (m),disk_4 y (m),disk_4 z (m),disk_4 rotX (rad),disk_4 rotY (rad),disk_4 rotZ (rad)
1765416495.4231577,0.0,0.5647576047997722,-0.004824479615584162,0.14685004804467297,0.046243735099245155,-0.021977475761551176,-0.0037742817520143948,1.0,0.5684460618423177,-0.006851581556102087,0.26620364493715587,-0.02791947801271307,0.028774154672966054,0.012442242018626065,2.0,0.5700769436878961,-0.008874555048750888,0.3861858808848067,0.0033679055420773496,0.016205342793418724,-0.01513797255769339,3.0,0.5723211095895206,-0.006476478729142662,0.5055257677754053,0.06575623573979857,0.009500208831309104,-0.01840749654921929,4.0,0.5765478859830889,-0.007268866441314045,0.6249389750840592,0.007028022413632665,0.016169411211577035,-0.0486467955600684
1765416495.433317,0.0,0.5647582072414381,-0.004783394694456418,0.14687954150495938,0.04777963083544628,-0.023135739840007156,-0.004171831423241757,1.0,0.5684484079628686,-0.006818582334195229,0.2662211548120544,-0.02774990814724241,0.028494688499024052,0.012234443567894332,2.0,0.5700967278138788,-0.008823507128910403,0.38622194678654065,0.0039040184783129934,0.016501052592184793,-0.01605764724846287,3.0,0.5723657929001625,-0.006412744641915604,0.5055048988883246,0.06591024370128608,0.009546391126726452,-0.01896403235891968,4.0,0.5766580944723505,-0.007281191141161795,0.6249064429199535,0.006738857259951937,0.016124489350561617,-0.04968782097544557
1765416495.4432085,0.0,0.564699091063597,-0.004853286614363848,0.1470445410242632,0.04539807811543004,-0.020632012467101828,-0.0035754170190912126,1.0,0.5685164541648086,-0.006863431357920189,0.2662861043888057,-0.027874543967486516,0.028925773630826473,0.01209739490110856,2.0,0.5701797950566795,-0.00887843457989537,0.38631229268880396,0.002696951287114911,0.0173167864422491,-0.01666750153032047,3.0,0.5724818663841438,-0.0065265769305607995,0.5055605161472153,0.064924076754568,0.008736422519075096,-0.01894102295568746,4.0,0.5767618743718134,-0.007340404107749402,0.6249557272051643,0.005865519203039166,0.01626875093254935,-0.04978545258807015
1765416495.4532635,0.0,0.5646101866926195,-0.004917908888966338,0.14709169433207026,0.04402213362965753,-0.019089858480251912,-0.0028716623155157525,1.0,0.5684853505411644,-0.0069387108077233065,0.2663774931298234,-0.027187616722409484,0.029037030494575938,0.012124114515071222,2.0,0.5702409381890251,-0.00896358974770561,0.38637506572930097,0.002984842615241013,0.017169598851120606,-0.016762031145906887,3.0,0.5725725635166871,-0.006634121803759392,0.5056522936896911,0.06459140555022323,0.008906576941941148,-0.019035458442130768,4.0,0.5768376494584297,-0.007429109537120132,0.6250180551397226,0.0056771879563206,0.016604686443192018,-0.04910135793052362
1765416495.4634101,0.0,0.5645942069958559,-0.004953885844300578,0.14704176569687177,0.04313309965333786,-0.018328866471779757,-0.0026759957743714966,1.0,0.5684834068684961,-0.006965456683020937,0.26632725284354797,-0.027336830661698893,0.02908344639077644,0.012053568924193665,2.0,0.5702408156018464,-0.00898195787817983,0.38631768098280406,0.0026311541836361385,0.01757172209438053,-0.016403120316278094,3.0,0.5725610779256853,-0.006591662468157725,0.5056516379789304,0.06545797649669342,0.009617090271796499,-0.01835684808753536,4.0,0.5768601049274575,-0.007416806371765778,0.6250258824961964,0.006269465395321307,0.017185129637448556,-0.04877904584646098
1765416495.4732635,0.0,0.5646774028547786,-0.004912136800117192,0.14693615970012264,0.04320751770253725,-0.01835706372061463,-0.0031950006172981123,1.0,0.568503238333993,-0.006936597633581563,0.26619184330207474,-0.027652226099328495,0.028893176184665817,0.012721927093216423,2.0,0.5702637847280544,-0.008969020434402897,0.38612948281048615,0.0026564471531757795,0.017315959156813603,-0.015280503463155666,3.0,0.572469344104858,-0.0065284633073524855,0.5055585703521543,0.06556412628309424,0.009312616614960861,-0.017793605986421636,4.0,0.5767747832927561,-0.007332229750265245,0.6249868362336066,0.007523495300701278,0.01766434153210721,-0.04806343819250316
1765416495.4831517,0.0,0.5646985219298875,-0.004851256637269007,0.14678392918973493,0.04484475942985821,-0.02059970537388914,-0.0035110341917694394,1.0,0.5685126522702488,-0.006917942113098009,0.26610028432239446,-0.027943859592264624,0.02840588858068613,0.013162034333410799,2.0,0.5702508228785815,-0.008943071866813208,0.38604716259655486,0.0028131969163223357,0.016803412286594373,-0.014500037295897432,3.0,0.5724331087140642,-0.006485949651614328,0.5055151968626687,0.06625053647537824,0.009593329186783161,-0.017193842913724697,4.0,0.5767541012516125,-0.007295226377492764,0.6249233438078668,0.007979156305935159,0.01780497843576334,-0.04743306413367125
1765416495.4931855,0.0,0.56469244508072,-0.004867709361532686,0.14686218731302605,0.04478764170997279,-0.019594697256574395,-0.003329055333123854,1.0,0.5684950576387013,-0.006914899764402297,0.2661344058084383,-0.027490826914666804,0.028826339244914755,0.013072134599855297,2.0,0.5702484544616735,-0.008934901738091942,0.3860948038773515,0.0023512673766425546,0.017418260792004283,-0.014639959221933596,3.0,0.5724760514607982,-0.006512842082916625,0.5055345432062178,0.06598080099880514,0.009358880774370328,-0.01637219862326745,4.0,0.5768007000473482,-0.007330537451020795,0.6249224426926376,0.00736778455152837,0.017279047999678016,-0.04661396344583278
1765416495.5031984,0.0,0.5646341186628383,-0.00491033079262885,0.14701784248874764,0.0438599490494889,-0.019186445729151323,-0.0029680050999287824,1.0,0.5685250993749357,-0.0069469279143480325,0.2662452539418968,-0.027359067353255665,0.028958801090120258,0.013454542136749808,2.0,0.5702801196962433,-0.008959775160287365,0.3861845329239561,0.0018904716998110651,0.01713328444424819,-0.014192492155080448,3.0,0.5725955906127322,-0.006606840731081417,0.5055641672551923,0.06517036000023532,0.009132064778583342,-0.015354726832281982,4.0,0.5769242955898346,-0.007392404836433123,0.6249666252357823,0.007019764149105992,0.017169624021711828,-0.04627175120649635
1765416495.5133526,0.0,0.5646839345496238,-0.004883619973406342,0.14706203560515602,0.044435357311648854,-0.019869271945229115,-0.00352469880089771,1.0,0.5685340899808446,-0.006907985470183666,0.2663432983630671,-0.02729944653711448,0.02947716351143287,0.013774699734031734,2.0,0.5702989260392548,-0.008945718992052508,0.3863296808136174,0.002333001150654933,0.017851820155192346,-0.014229287198365229,3.0,0.5727053879405288,-0.006653672307197029,0.5055927639892165,0.06495971542482121,0.009101991770289414,-0.01530781361456948,4.0,0.5770124615427716,-0.007449484509607208,0.6249906193290412,0.005279969092541617,0.01699911881632917,-0.045419983540404635
