0,0.0702077855161176,1.23036572491965e-06,-0.0221370052819422,8.78840597560974e-06
0.01,0.0779646628168904,1.16049731541126e-05,-0.0285425670592948,-2.25600150175734e-05
0.02,0.0869204015151829,1.68715277548157e-05,-0.036392804852691,-7.01580940937485e-05
0.03,0.0952160336713842,2.64214005325176e-05,-0.0444663619030563,-9.58831766260349e-05
0.04,0.103326858985401,5.65998958765959e-05,-0.0530250567372012,-7.52537228675877e-05
0.05,0.111763680638293,0.000112115405912248,-0.0621942925076516,-1.70097637242558e-05
0.06,0.120267681008209,0.000182529077873757,-0.0712918013087509,3.12799852937465e-05
0.07,0.129076193556278,0.000254784848097664,-0.0802584074038076,1.59601200565535e-06
0.08,0.137814368953646,0.000273102319189306,-0.0886421584548065,-0.000149420443218646
0.09,0.14614513294712,0.00018062272275098,-0.0964087088534323,-0.000357329855032358
0.1,0.154782527307356,6.26115017040905e-06,-0.104591326298296,-0.00051488237561255
0.11,0.163170174239818,-0.000111914440589195,-0.11285338554693,-0.00055230850139433
0.12,0.171791392466802,-0.000100316449282353,-0.1216183319634,-0.000520267965085932
0.13,0.180456621124467,4.70205293067757e-06,-0.130440654075591,-0.000464159234084427
0.14,0.188895717074877,0.000103389719244691,-0.138782647917357,-0.000369930876244951
0.15,0.197542726436078,0.000137671186881455,-0.147156439495193,-0.000201266290421271
0.16,0.205926356453506,0.000117095189089239,-0.155527852698689,-1.12129042800032e-05
0.17,0.214325903431614,9.28879487440839e-05,-0.164507553718137,9.64123746088454e-05
0.18,0.222407181035253,7.48033744895107e-05,-0.173587187754923,8.15993119981917e-05
0.19,0.230829368544902,4.70266389911939e-05,-0.182997385266693,2.84944499063654e-05
0.2,0.239959646577374,1.16293416284653e-05,-0.192665703337221,4.15505553489314e-05
0.21,0.248213381365143,-1.68687692967738e-05,-0.200953062543739,0.000122740617529319
0.22,0.256842582835169,-3.38960400199479e-05,-0.209554713150915,0.000190336027890687
0.23,0.265270581532445,-1.62540233520536e-05,-0.218187509371425,0.000168349397630992
0.24,0.27402990085891,4.19955303880009e-05,-0.227270710333057,9.37417738138351e-05
0.25,0.283078232572841,8.42628472410416e-05,-0.236508935532305,3.44899146863169e-05
0.26,0.292035300897029,4.77179657814318e-05,-0.245442375743771,-1.00528162036279e-07
0.27,0.301531968616629,-3.34131188429427e-05,-0.254804003020187,-3.82831174739274e-05
