timestamp,angle_rad,angle_deg,velocity_rad_s,torque_Nm
1765229692.695517,0.000000,0.000000,-0.051728,-0.000183
1765229692.695978,,,,
1765229692.696144,0.000000,0.000000,0.004120,-0.000183
1765229692.696271,0.000000,0.000000,0.044404,-0.000183
1765229692.696564,,,,
1765229692.696660,-0.000381,-0.021857,0.031586,-0.000183
1765229692.696756,0.000000,0.000000,0.012360,-0.000183
1765229692.697177,,,,
1765229692.697302,0.000000,0.000000,-0.005951,-0.000183
1765229692.697476,0.000000,0.000000,0.048981,-0.000183
1765229692.697760,,,,
1765229692.697879,0.000000,0.000000,0.029755,-0.000183
1765229692.698032,0.000000,0.000000,0.037079,-0.000183
1765229692.698338,,,,
1765229692.698496,-0.000381,-0.021857,-0.026093,-0.000183
1765229692.698609,0.000000,0.000000,0.023346,-0.000183
1765229692.698963,,,,
1765229692.699093,0.000000,0.000000,0.021515,0.027283
1765229692.699237,0.000000,0.000000,0.049897,-0.000183
1765229692.699558,,,,
1765229692.699681,-0.000381,-0.021857,-0.005951,-0.000183
1765229692.699811,0.000000,0.000000,-0.008698,-0.000183
1765229692.700127,,,,
1765229692.700454,0.000000,0.000000,-0.007782,-0.000183
1765229692.700779,0.000000,0.000000,0.063630,-0.000183
1765229692.701220,,,,
1765229692.701357,0.000000,0.000000,0.045319,-0.000183
1765229692.701484,0.000000,0.000000,0.030671,-0.000183
1765229692.701903,,,,
1765229692.702112,0.000000,0.000000,0.043488,0.016297
1765229692.702212,0.000000,0.000000,0.038911,0.007874
1765229692.702722,,,,
1765229692.703499,0.000000,0.000000,0.006867,-0.000183
1765229692.703994,0.000000,0.000000,-0.000458,-0.000183
1765229692.704494,0.000000,0.000000,0.009613,-0.000183
1765229692.704964,0.000381,0.021857,0.052644,-0.000183
1765229692.705461,0.000000,0.000000,0.011444,-0.000183
1765229692.705972,0.000381,0.021857,-0.015106,0.007874
1765229692.706489,0.000381,0.021857,0.036164,-0.000183
1765229692.706982,0.000000,0.000000,0.070954,-0.000183
1765229692.707500,0.000381,0.021857,-0.007782,-0.000183
1765229692.707991,0.000381,0.021857,0.062715,0.026551
1765229692.708444,0.000381,0.021857,0.092927,0.083314
1765229692.708891,0.000381,0.021857,0.030671,0.030945
1765229692.709437,0.000381,0.021857,0.042573,0.040467
1765229692.709920,0.000381,0.021857,0.048981,0.010803
1765229692.710457,0.000381,0.021857,0.028840,-0.000183
1765229692.710891,0.000381,0.021857,-0.072786,-0.000183
1765229692.711366,0.000381,0.021857,-0.009613,-0.000183
1765229692.711846,0.000381,0.021857,0.041657,0.024353
1765229692.712333,0.000381,0.021857,0.028840,0.022156
1765229692.712799,0.000000,0.000000,-0.066377,-0.000183
1765229692.713274,0.000381,0.021857,-0.042573,0.023621
1765229692.713838,0.000381,0.021857,0.072786,-0.000183
1765229692.714314,0.000381,0.021857,0.000458,-0.000183
1765229692.714787,0.000381,0.021857,0.067292,-0.000183
1765229692.715300,0.000381,0.021857,0.123140,-0.000183
1765229692.715846,0.000381,0.021857,0.026093,-0.000183
1765229692.716298,0.000381,0.021857,0.021515,0.008606
1765229692.716802,0.000763,0.043714,0.106661,-0.000183
1765229692.717294,0.000763,0.043714,0.088350,-0.000183
1765229692.717819,0.000381,0.021857,-0.008698,0.004944
1765229692.718297,0.000381,0.021857,-0.011444,0.051087
1765229692.718965,0.000763,0.043714,0.118563,-0.000183
1765229692.719457,0.000763,0.043714,0.093843,-0.000183
1765229692.720010,0.000763,0.043714,0.036164,-0.000183
1765229692.720584,0.000763,0.043714,0.028840,-0.000183
