timestamp,Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
1769547137.723568,0.005709,-0.017588,1.694317,0.001413,-0.000893,-0.014122
1769547137.738897,0.014264,-0.009663,-0.484521,-0.000403,-0.000617,0.003980
1769547137.739041,0.006542,-0.008427,0.131321,0.000134,-0.000004,-0.001304
1769547137.739128,0.017947,0.038479,1.906362,0.001483,0.000656,-0.016881
1769547137.754687,-0.006137,-0.021310,0.026342,0.000332,-0.000423,-0.002026
1769547137.754846,0.003500,0.037643,-0.527060,-0.000297,0.000347,0.001674
1769547137.754936,0.002460,-0.011402,0.305300,0.000508,-0.000124,-0.005836
1769547137.770509,0.033360,-0.006711,1.032022,0.001242,-0.000056,-0.012943
1769547137.770806,0.000668,0.003603,-1.340500,-0.000653,0.000519,0.005661
1769547137.770948,0.013318,0.003327,-0.003517,0.000490,-0.000137,-0.005815
1769547137.786088,0.023648,-0.001867,0.992030,0.001327,-0.001053,-0.014673
1769547137.786338,-0.005794,-0.019657,-1.306354,-0.000402,-0.001000,0.003945
1769547137.786460,0.005144,0.015808,-0.672178,-0.000042,-0.001025,-0.001256
1769547137.801828,-0.008177,0.045079,1.142756,0.001069,0.000132,-0.016807
1769547137.802205,-0.005331,0.002724,-0.621508,0.000168,-0.001960,-0.001124
1769547137.802399,-0.024308,0.008377,-0.945505,-0.000272,-0.001431,0.001561
1769547137.817804,-0.006477,0.012261,-0.024037,0.000234,-0.002063,-0.005726
1769547137.818025,-0.004175,-0.007239,0.890260,0.000605,-0.002150,-0.013130
1769547137.818098,-0.009357,0.020488,-1.363388,-0.001700,-0.001796,0.005852
1769547137.833494,-0.007155,0.018038,0.025127,-0.001038,-0.002339,-0.005358
1769547137.833681,-0.004407,0.006630,1.141164,-0.000347,-0.002685,-0.014624
1769547137.833771,-0.012351,0.024113,-1.139136,-0.002582,-0.002484,0.004176
1769547137.833831,-0.011563,0.013986,-0.485614,-0.001931,-0.002432,-0.000922
1769547137.848375,-0.007433,0.083493,1.268893,-0.001105,-0.000990,-0.016309
1769547137.848528,-0.012039,-0.000238,-0.360659,-0.001552,-0.003461,-0.001872
1769547137.848601,-0.022085,0.028411,-0.864038,-0.001781,-0.002478,0.002028
1769547137.864361,-0.004027,0.013847,0.100005,-0.000419,-0.003123,-0.005678
1769547137.864537,-0.028238,-0.021665,0.894976,0.000454,-0.003781,-0.012451
1769547137.864606,-0.022568,0.033477,-1.295224,-0.001671,-0.003358,0.005803
1769547137.880318,-0.033305,-0.005901,0.050949,-0.000895,-0.003540,-0.005465
1769547137.880456,-0.017542,0.016968,1.064834,-0.000465,-0.004332,-0.013875
1769547137.880521,-0.036636,-0.011501,-1.137377,-0.002222,-0.003992,0.004510
1769547137.896314,-0.022461,0.030770,-0.508857,-0.002460,-0.003476,-0.000898
1769547137.896455,-0.042438,0.088919,1.313129,-0.001688,-0.001533,-0.016111
1769547137.896535,-0.029641,0.006840,-0.373318,-0.002660,-0.003675,-0.001397
1769547137.911782,-0.024261,0.045446,-0.745363,-0.003099,-0.002096,0.001894
1769547137.911940,-0.023891,0.045635,0.193385,-0.003289,-0.002103,-0.005523
1769547137.912020,-0.013542,0.036856,1.074825,-0.003288,-0.001981,-0.013036
1769547137.927292,-0.019579,0.076316,-1.241665,-0.005916,-0.001377,0.006141
1769547137.927427,-0.016763,0.054392,0.137981,-0.004751,-0.001265,-0.005408
1769547137.927515,-0.009500,0.055065,1.174347,-0.003377,-0.001680,-0.013629
1769547137.943276,-0.028169,0.039717,-1.006061,-0.004459,-0.000432,0.004293
1769547137.943437,-0.006765,0.046103,-0.355735,-0.003004,-0.000041,-0.000951
1769547137.943522,-0.035455,0.084471,1.353794,-0.001421,0.002122,-0.015464
1769547137.959323,-0.007465,0.009998,-0.306126,-0.001965,0.000175,-0.001117
1769547137.959462,-0.009824,0.056231,-0.787532,-0.002271,0.001244,0.002443
1769547137.959542,-0.033028,0.015828,0.176333,-0.001371,0.000712,-0.005200
1769547137.959608,-0.003873,0.051638,1.039640,-0.000608,0.000448,-0.012584
1769547137.974756,-0.030389,0.009762,-1.261153,-0.001466,0.001665,0.006465
1769547137.974935,-0.008975,0.017705,0.200352,0.000314,0.001651,-0.005340
1769547137.975009,-0.000104,-0.000316,1.260896,0.001782,0.002439,-0.014342
1769547137.990676,0.009180,0.011853,-0.994267,-0.000230,0.003031,0.004391
1769547137.990851,0.002089,0.022413,-0.385484,0.000034,0.003653,-0.000723
1769547137.990951,-0.031170,0.089631,1.324085,0.000335,0.006033,-0.015393
1769547138.006798,0.026135,0.047695,-0.313215,-0.000817,0.004475,-0.001549
1769547138.006972,-0.014924,0.062825,-0.755809,-0.001346,0.006344,0.002102
1769547138.007048,0.003464,0.041674,0.186702,0.000053,0.006309,-0.005230
1769547138.021988,0.024192,0.037582,1.067977,0.001877,0.006866,-0.012508
1769547138.022132,-0.002878,0.006965,-1.246519,0.001137,0.007324,0.006667
1769547138.022210,0.026204,0.016639,0.154235,0.002756,0.007560,-0.005025
1769547138.037384,0.029496,-0.023290,1.270184,0.003969,0.007324,-0.014026
1769547138.037553,0.025131,0.030295,-0.976500,0.002321,0.008664,0.004438
1769547138.037622,0.010999,0.007185,-0.392464,0.003233,0.009353,-0.000840
