timestamp,tension (N)
1769547433.563295,-8.800000
1769547433.566113,-8.880000
1769547433.568934,-8.960000
1769547433.573271,-9.040000
1769547433.575996,-9.040000
1769547433.578795,-9.100000
1769547433.581563,-9.120000
1769547433.584296,-9.080000
1769547433.587498,-9.060000
1769547433.590825,-9.120000
1769547433.594411,-9.160000
1769547433.597166,-9.220000
1769547433.599968,-9.220000
1769547433.602780,-9.320000
1769547433.605582,-9.360000
1769547433.609020,-9.340000
1769547433.611780,-9.320000
1769547433.614544,-9.280000
1769547433.617247,-9.300000
1769547433.620191,-9.400000
1769547433.622993,-9.460000
1769547433.625936,-9.520000
1769547433.629115,-9.580000
1769547433.631882,-9.560000
1769547433.634605,-9.580000
1769547433.637350,-9.600000
1769547433.640205,-9.580000
1769547433.643012,-9.680000
1769547433.646101,-9.720000
1769547433.648914,-9.780000
1769547433.651716,-9.740000
1769547433.654556,-9.720000
1769547433.657342,-9.740000
1769547433.660098,-9.820000
1769547433.663169,-9.820000
1769547433.666067,-9.820000
1769547433.668922,-9.840000
1769547433.671765,-9.860000
1769547433.674676,-9.920000
1769547433.677518,-9.960000
1769547433.680285,-9.980000
1769547433.683111,-9.960000
1769547433.685862,-9.900000
1769547433.688605,-9.900000
1769547433.691475,-9.860000
1769547433.694360,-9.920000
1769547433.697140,-9.960000
1769547433.700113,-10.020000
1769547433.703108,-10.080000
1769547433.706027,-10.100000
1769547433.708918,-10.040000
1769547433.711681,-9.920000
1769547433.714419,-9.960000
1769547433.717389,-10.040000
1769547433.720351,-10.100000
1769547433.723281,-10.080000
1769547433.727555,-10.080000
1769547433.730466,-10.120000
1769547433.733432,-10.140000
1769547433.737300,-10.120000
1769547433.740586,-9.820000
1769547433.744077,-10.100000
1769547433.747612,-10.120000
1769547433.750406,-9.860000
1769547433.753251,-9.860000
1769547433.756985,-9.880000
1769547433.760515,-9.900000
1769547433.763295,-9.900000
1769547433.766113,-9.900000
1769547433.768947,-9.920000
1769547433.771921,-10.200000
1769547433.774952,-10.240000
1769547433.778118,-9.960000
1769547433.781008,-9.960000
1769547433.783880,-9.980000
1769547433.786718,-9.980000
1769547433.790115,-10.000000
1769547433.793020,-10.020000
1769547433.795914,-10.020000
1769547433.798899,-10.040000
1769547433.801834,-10.040000
1769547433.804810,-10.040000
1769547433.807757,-10.060000
1769547433.810721,-10.060000
1769547433.813650,-10.060000
1769547433.816599,-10.080000
1769547433.819527,-10.080000
1769547433.822467,-10.100000
1769547433.825441,-10.100000
1769547433.828426,-10.100000
1769547433.831416,-10.100000
1769547433.834311,-10.100000
1769547433.837261,-10.080000
1769547433.840180,-10.080000
1769547433.843178,-10.080000
1769547433.846157,-10.080000
1769547433.849195,-10.060000
1769547433.852109,-10.060000
1769547433.855104,-10.060000
1769547433.857998,-10.060000
1769547433.860967,-10.060000
1769547433.864001,-10.060000
1769547433.866972,-10.060000
1769547433.869905,-10.060000
1769547433.872838,-10.060000
1769547433.875843,-10.060000
1769547433.878982,-10.060000
1769547433.881919,-10.060000
1769547433.884861,-10.060000
1769547433.887805,-10.060000
1769547433.890811,-10.060000
1769547433.893720,-10.060000
1769547433.896648,-10.060000
1769547433.901690,-10.060000
1769547433.904599,-10.080000
1769547433.908110,-10.080000
1769547433.911790,-10.080000
1769547433.914716,-10.100000
1769547433.917676,-10.100000
1769547433.921427,-10.100000
1769547433.924903,-10.100000
1769547433.928181,-10.100000
1769547433.931892,-10.100000
1769547433.934890,-10.100000
1769547433.937829,-10.100000
1769547433.941478,-10.100000
1769547433.945152,-10.100000
1769547433.948023,-10.100000
1769547433.951333,-10.100000
1769547433.954674,-10.100000
1769547433.957612,-10.120000
1769547433.960580,-10.120000
1769547433.964164,-10.120000
1769547433.967113,-10.120000
1769547433.970045,-10.120000
1769547433.972991,-10.140000
1769547433.975989,-10.140000
1769547433.979002,-10.140000
1769547433.981951,-10.160000
1769547433.985118,-10.160000
1769547433.988113,-10.160000
1769547433.991116,-10.160000
1769547433.994112,-10.180000
1769547433.997117,-10.180000
1769547434.000119,-10.180000
1769547434.003202,-10.200000
1769547434.006401,-10.200000
1769547434.009442,-10.200000
1769547434.012490,-10.200000
1769547434.015528,-10.200000
1769547434.018503,-10.200000
1769547434.021492,-10.200000
1769547434.024532,-10.200000
1769547434.027531,-10.200000
1769547434.030637,-10.200000
1769547434.033604,-10.200000
1769547434.036573,-10.200000
1769547434.039554,-10.200000
1769547434.042834,-10.200000
1769547434.045753,-10.200000
1769547434.048764,-10.200000
1769547434.051764,-10.200000
1769547434.054718,-10.180000
1769547434.059309,-10.180000
1769547434.062326,-10.180000
1769547434.065884,-10.180000
1769547434.069570,-10.160000
1769547434.072518,-10.160000
1769547434.075489,-10.160000
1769547434.079384,-10.160000
1769547434.082831,-10.160000
1769547434.086223,-10.160000
1769547434.089839,-10.160000
1769547434.092886,-10.160000
1769547434.096400,-10.160000
1769547434.100106,-10.160000
1769547434.103023,-10.180000
1769547434.105995,-10.160000
1769547434.109811,-10.180000
1769547434.112746,-10.180000
1769547434.115692,-10.180000
1769547434.119272,-10.180000
