timestamp,angle_rad,angle_deg,velocity_rad_s,torque_Nm
1765229475.320805,0.000000,0.000000,0.004120,-0.000183
1765229475.321304,,,,
1765229475.321381,0.000000,0.000000,0.073701,-0.000183
1765229475.321515,0.000000,0.000000,0.043488,-0.000183
1765229475.321885,,,,
1765229475.321985,0.000000,0.000000,-0.074617,-0.000183
1765229475.322066,0.000381,0.021857,-0.029755,-0.000183
1765229475.322488,,,,
1765229475.322582,0.000000,0.000000,0.015106,-0.000183
1765229475.322719,0.000000,0.000000,0.057221,-0.000183
1765229475.323106,,,,
1765229475.323205,0.000000,0.000000,-0.028840,-0.000183
1765229475.323287,0.000000,0.000000,-0.055390,-0.000183
1765229475.323684,,,,
1765229475.323843,0.000000,0.000000,-0.029755,-0.000183
1765229475.323944,0.000000,0.000000,-0.004120,-0.000183
1765229475.324248,0.000000,0.000000,-0.005035,-0.000183
1765229475.324710,0.000000,0.000000,-0.052644,-0.000183
1765229475.325249,0.000000,0.000000,-0.041657,-0.000183
1765229475.325693,0.000000,0.000000,-0.081941,-0.000183
1765229475.326233,-0.000381,-0.021857,-0.092927,-0.000183
1765229475.326747,0.000000,0.000000,-0.114900,-0.000183
1765229475.327325,-0.000381,-0.021857,-0.023346,-0.000183
1765229475.327849,-0.000381,-0.021857,-0.018769,-0.000183
1765229475.328330,-0.000381,-0.021857,-0.091096,-0.000183
1765229475.328876,-0.000381,-0.021857,-0.054475,-0.000183
1765229475.329379,-0.000381,-0.021857,-0.078279,-0.000183
1765229475.329828,-0.000381,-0.021857,-0.071870,-0.000183
1765229475.330334,-0.000381,-0.021857,-0.076448,-0.000183
1765229475.330856,-0.000381,-0.021857,-0.084688,-0.000183
1765229475.331385,-0.000381,-0.021857,-0.017853,-0.000183
1765229475.331903,-0.000381,-0.021857,-0.016938,-0.000183
1765229475.332342,-0.000381,-0.021857,0.015106,-0.000183
1765229475.332830,-0.000381,-0.021857,-0.004120,-0.002380
1765229475.333292,-0.000381,-0.021857,-0.002289,-0.029114
1765229475.333833,-0.000381,-0.021857,0.022431,-0.000183
1765229475.334340,-0.000381,-0.021857,-0.010529,-0.000183
1765229475.334827,-0.000381,-0.021857,-0.002289,-0.000183
1765229475.335291,-0.000763,-0.043714,-0.059052,-0.000183
1765229475.335827,-0.000381,-0.021857,-0.058137,-0.000183
1765229475.336290,-0.000381,-0.021857,0.037995,-0.000183
1765229475.336766,-0.000381,-0.021857,0.013275,-0.000183
1765229475.337222,-0.000381,-0.021857,0.026093,-0.000183
1765229475.337743,-0.000381,-0.021857,0.037079,-0.000183
1765229475.338238,-0.000381,-0.021857,0.024262,-0.044495
1765229475.338717,-0.000381,-0.021857,-0.020600,-0.054383
1765229475.339251,-0.000381,-0.021857,0.017853,-0.003479
1765229475.339723,-0.000381,-0.021857,0.002289,-0.000183
1765229475.340236,-0.000381,-0.021857,-0.010529,-0.000183
1765229475.340675,-0.000381,-0.021857,0.017853,-0.002014
1765229475.341235,-0.000381,-0.021857,-0.041657,-0.000183
1765229475.341693,-0.000381,-0.021857,-0.033417,-0.000183
1765229475.342242,-0.000381,-0.021857,0.000458,-0.000183
1765229475.342728,-0.000381,-0.021857,0.113069,-0.000183
1765229475.343209,-0.000381,-0.021857,0.070039,-0.000183
1765229475.343659,-0.000381,-0.021857,-0.027008,-0.000183
1765229475.344165,-0.000381,-0.021857,-0.055390,-0.000183
1765229475.344632,-0.000381,-0.021857,0.003204,-0.000183
1765229475.345160,-0.000381,-0.021857,0.031586,-0.000183
1765229475.345632,-0.000381,-0.021857,0.063630,-0.000183
1765229475.346087,-0.000381,-0.021857,0.026093,-0.000183
1765229475.346563,-0.000381,-0.021857,-0.044404,-0.038270
1765229475.347036,-0.000381,-0.021857,-0.058137,-0.000183
1765229475.347466,-0.000381,-0.021857,-0.002289,-0.000183
1765229475.347958,-0.000381,-0.021857,-0.039826,-0.000183
1765229475.348477,-0.000381,-0.021857,-0.027008,-0.000183
1765229475.348977,-0.000381,-0.021857,-0.020600,-0.000183
1765229475.349459,-0.000381,-0.021857,-0.069123,-0.000183
1765229475.349956,-0.000381,-0.021857,-0.009613,-0.011902
1765229475.350432,-0.000381,-0.021857,-0.009613,-0.000183
1765229475.350945,-0.000381,-0.021857,0.017853,-0.000183
1765229475.351400,-0.000381,-0.021857,0.017853,-0.000183
1765229475.351902,-0.000381,-0.021857,-0.003204,-0.000183
1765229475.352374,-0.000381,-0.021857,-0.020600,-0.000183
1765229475.352886,-0.000381,-0.021857,-0.020600,-0.000183
1765229475.353333,-0.000763,-0.043714,-0.041657,-0.000183
1765229475.353865,-0.000381,-0.021857,-0.018769,-0.000183
1765229475.354381,-0.000381,-0.021857,-0.006867,-0.000183
1765229475.354865,-0.000381,-0.021857,0.006867,-0.000183
1765229475.355366,-0.000381,-0.021857,0.045319,-0.000183
1765229475.355886,-0.000381,-0.021857,0.006867,-0.000183
1765229475.356412,-0.000381,-0.021857,-0.045319,-0.056947
1765229475.356892,-0.000381,-0.021857,-0.008698,-0.000183
1765229475.357377,-0.000763,-0.043714,0.023346,-0.000183
1765229475.357833,-0.000381,-0.021857,0.000458,-0.000183
1765229475.358273,-0.000381,-0.021857,-0.041657,-0.020691
1765229475.358832,-0.000381,-0.021857,-0.047150,-0.000183
1765229475.359297,-0.000763,-0.043714,-0.003204,-0.000183
1765229475.359830,-0.000381,-0.021857,-0.009613,-0.000183
1765229475.360263,-0.000763,-0.043714,-0.000458,-0.000183
1765229475.360704,-0.000381,-0.021857,0.004120,-0.000183
1765229475.361184,-0.000381,-0.021857,-0.016938,-0.000183
1765229475.361663,-0.000381,-0.021857,-0.005035,-0.000183
1765229475.362186,-0.000381,-0.021857,-0.000458,-0.000183
1765229475.362664,-0.000381,-0.021857,-0.010529,-0.000183
1765229475.363241,-0.000381,-0.021857,0.016938,-0.000183
1765229475.363717,-0.000381,-0.021857,0.033417,-0.000183
1765229475.364230,-0.000381,-0.021857,-0.008698,-0.000183
1765229475.364741,-0.000381,-0.021857,-0.038911,-0.000183
1765229475.365205,-0.000381,-0.021857,-0.019684,-0.046326
1765229475.365643,-0.000381,-0.021857,0.073701,-0.000183
1765229475.366205,-0.000381,-0.021857,0.085603,-0.000183
1765229475.366755,-0.000381,-0.021857,-0.001373,-0.000183
1765229475.367292,-0.000381,-0.021857,-0.038911,-0.047425
1765229475.367748,-0.000381,-0.021857,-0.005035,-0.063905
1765229475.368238,-0.000381,-0.021857,0.031586,-0.054017
1765229475.368732,-0.000763,-0.043714,-0.075532,-0.025818
1765229475.369239,-0.000381,-0.021857,-0.062715,-0.000183
1765229475.369744,-0.000381,-0.021857,0.003204,-0.000183
1765229475.370245,-0.000381,-0.021857,0.075532,-0.000183
1765229475.370927,-0.000763,-0.043714,-0.021515,-0.000183
1765229475.371503,-0.000763,-0.043714,-0.061799,-0.011170
1765229475.371978,-0.000381,-0.021857,0.014191,-0.000183
1765229475.372504,-0.000381,-0.021857,0.045319,-0.000183
1765229475.373045,-0.000381,-0.021857,0.057221,-0.000183
1765229475.373617,-0.000763,-0.043714,0.000458,-0.000183
1765229475.374072,-0.000381,-0.021857,-0.048066,-0.000183
1765229475.374567,-0.000381,-0.021857,0.035248,-0.000183
1765229475.375048,-0.000381,-0.021857,0.072786,-0.020691
1765229475.375546,-0.000381,-0.021857,-0.017853,-0.018494
1765229475.376066,-0.000381,-0.021857,-0.085603,-0.004944
1765229475.376565,-0.000381,-0.021857,-0.031586,-0.030945
1765229475.377045,-0.000381,-0.021857,0.060883,-0.002380
1765229475.377506,-0.000763,-0.043714,-0.017853,-0.000183
1765229475.377992,-0.000381,-0.021857,-0.005035,-0.010437
1765229475.378511,-0.000763,-0.043714,-0.008698,-0.012268
1765229475.379104,-0.000381,-0.021857,-0.018769,-0.000183
1765229475.379627,-0.000381,-0.021857,0.005035,-0.000183
1765229475.380224,-0.000381,-0.021857,-0.037079,-0.000183
1765229475.380749,-0.000381,-0.021857,0.013275,-0.000183
1765229475.381277,-0.000381,-0.021857,-0.010529,-0.000183
1765229475.381776,-0.000381,-0.021857,0.056306,-0.000183
1765229475.382230,-0.000381,-0.021857,0.001373,-0.000183
1765229475.382717,-0.000381,-0.021857,-0.022431,-0.000183
1765229475.383219,-0.000381,-0.021857,0.027924,-0.000183
1765229475.383739,-0.000381,-0.021857,-0.005951,-0.012268
1765229475.384280,-0.000381,-0.021857,0.016022,-0.000183
1765229475.384850,-0.000763,-0.043714,-0.073701,-0.000183
1765229475.385327,-0.000381,-0.021857,-0.059052,-0.000183
1765229475.385868,-0.000381,-0.021857,0.016938,-0.000183
1765229475.386388,-0.000763,-0.043714,0.000458,-0.000183
1765229475.386898,-0.000763,-0.043714,-0.033417,-0.000183
1765229475.387603,-0.000763,-0.043714,-0.039826,-0.010437
1765229475.388198,-0.000381,-0.021857,0.041657,-0.000183
1765229475.388721,-0.000763,-0.043714,-0.007782,-0.000183
1765229475.389217,-0.000381,-0.021857,-0.005035,-0.009339
1765229475.389704,-0.000381,-0.021857,0.001373,-0.000183
1765229475.390276,-0.000381,-0.021857,-0.047150,-0.000183
1765229475.390829,-0.000763,-0.043714,0.005035,-0.025818
1765229475.391337,-0.000763,-0.043714,0.017853,-0.000183
1765229475.391841,-0.000763,-0.043714,-0.071870,-0.000183
1765229475.392349,-0.000763,-0.043714,-0.080110,-0.000183
1765229475.392829,-0.000763,-0.043714,0.022431,-0.000183
1765229475.393283,-0.000763,-0.043714,-0.016938,-0.000183
1765229475.393809,-0.000381,-0.021857,-0.039826,-0.000183
1765229475.394310,-0.000763,-0.043714,0.037079,-0.000183
1765229475.394845,-0.000763,-0.043714,-0.068208,-0.020325
1765229475.395322,-0.000763,-0.043714,-0.081941,-0.000183
1765229475.395839,-0.000381,-0.021857,0.053559,-0.000183
1765229475.396337,-0.000763,-0.043714,0.070954,-0.000183
1765229475.396831,-0.000763,-0.043714,-0.052644,-0.067567
1765229475.397295,-0.000763,-0.043714,-0.100252,-0.089540
1765229475.397837,-0.000763,-0.043714,-0.046235,-0.062074
1765229475.398326,-0.000763,-0.043714,-0.092012,-0.000183
1765229475.398830,-0.000763,-0.043714,-0.055390,-0.000183
1765229475.399349,-0.000763,-0.043714,0.003204,-0.000183
1765229475.399841,-0.000763,-0.043714,-0.011444,-0.000183
1765229475.400295,-0.000763,-0.043714,0.007782,-0.002014
1765229475.400725,-0.000763,-0.043714,-0.035248,-0.022522
1765229475.401215,-0.000763,-0.043714,-0.049897,-0.077089
1765229475.401696,-0.000763,-0.043714,0.030671,-0.024720
1765229475.402208,-0.000763,-0.043714,0.046235,-0.000183
1765229475.402717,-0.000763,-0.043714,-0.015106,-0.000183
1765229475.403243,-0.000763,-0.043714,0.074617,-0.000183
1765229475.403724,-0.000763,-0.043714,0.044404,-0.000183
1765229475.404547,-0.000763,-0.043714,-0.009613,-0.007874
1765229475.405220,-0.000763,-0.043714,-0.041657,-0.000183
1765229475.405746,-0.000763,-0.043714,-0.002289,-0.008606
1765229475.406245,-0.000763,-0.043714,0.031586,-0.000183
1765229475.406731,-0.000763,-0.043714,0.018769,-0.000183
1765229475.407248,-0.000763,-0.043714,-0.083772,-0.000183
1765229475.407725,-0.000763,-0.043714,-0.002289,-0.000183
1765229475.408213,-0.000763,-0.043714,0.026093,-0.062440
1765229475.408697,-0.000763,-0.043714,-0.029755,-0.034241
1765229475.409200,-0.000763,-0.043714,-0.022431,-0.018128
1765229475.409749,-0.000763,-0.043714,-0.002289,-0.050355
1765229475.410324,-0.000763,-0.043714,0.014191,-0.000183
1765229475.410881,-0.000763,-0.043714,0.005035,-0.023987
1765229475.411392,-0.000763,-0.043714,0.011444,-0.038270
1765229475.411908,-0.000763,-0.043714,0.037995,-0.000183
1765229475.412414,-0.000763,-0.043714,0.048981,-0.000183
1765229475.412925,-0.000763,-0.043714,0.015106,-0.000183
1765229475.413515,-0.000763,-0.043714,0.075532,-0.030213
1765229475.414079,-0.000763,-0.043714,-0.041657,-0.000183
1765229475.414590,-0.000763,-0.043714,-0.074617,-0.000183
1765229475.415123,-0.000763,-0.043714,0.000458,-0.075990
1765229475.415623,-0.000763,-0.043714,-0.005035,-0.000183
1765229475.416206,-0.000763,-0.043714,-0.024262,-0.036805
1765229475.416709,-0.000763,-0.043714,0.011444,-0.000183
1765229475.417207,-0.000763,-0.043714,-0.004120,-0.000183
1765229475.417730,-0.000763,-0.043714,-0.019684,-0.000183
1765229475.418220,-0.000763,-0.043714,-0.055390,-0.000183
1765229475.418726,-0.000763,-0.043714,-0.020600,-0.000183
1765229475.419217,-0.000763,-0.043714,0.011444,-0.062806
1765229475.419653,-0.000763,-0.043714,0.019684,-0.048524
1765229475.420203,-0.000763,-0.043714,-0.008698,-0.006043
1765229475.420772,-0.000763,-0.043714,0.024262,-0.049622
1765229475.421436,-0.000763,-0.043714,-0.011444,-0.000183
1765229475.422001,-0.000763,-0.043714,0.058137,-0.000183
1765229475.422511,-0.000763,-0.043714,0.007782,-0.041932
1765229475.423058,-0.000763,-0.043714,-0.029755,-0.000183
1765229475.423541,-0.000763,-0.043714,0.015106,-0.000183
1765229475.424067,-0.000763,-0.043714,0.047150,-0.000183
1765229475.424564,-0.000763,-0.043714,0.035248,-0.000183
1765229475.425046,-0.000763,-0.043714,-0.014191,-0.003113
1765229475.425467,-0.000763,-0.043714,-0.028840,-0.009705
1765229475.425957,-0.000763,-0.043714,-0.048981,-0.042298
1765229475.426388,-0.000763,-0.043714,-0.026093,-0.000183
1765229475.426900,-0.000763,-0.043714,-0.027008,-0.000183
1765229475.427398,-0.000763,-0.043714,0.009613,-0.000183
1765229475.427891,-0.000763,-0.043714,0.008698,-0.000183
1765229475.428359,-0.000763,-0.043714,-0.014191,-0.000183
1765229475.428897,-0.000763,-0.043714,0.035248,-0.000183
1765229475.429417,-0.000763,-0.043714,0.009613,-0.014832
1765229475.429927,-0.000763,-0.043714,0.004120,-0.000183
1765229475.430440,-0.000763,-0.043714,-0.004120,-0.024353
1765229475.430940,-0.000763,-0.043714,-0.102083,-0.014099
1765229475.431436,-0.000763,-0.043714,-0.017853,-0.000183
1765229475.431898,-0.000763,-0.043714,0.083772,-0.000183
1765229475.432411,-0.000763,-0.043714,0.021515,-0.000183
1765229475.432890,-0.000763,-0.043714,-0.079194,-0.000183
1765229475.433380,-0.000763,-0.043714,-0.016938,-0.000183
1765229475.433931,-0.000763,-0.043714,0.000458,-0.000183
1765229475.434439,-0.000763,-0.043714,-0.008698,-0.000183
1765229475.435102,-0.000763,-0.043714,0.058137,-0.000183
1765229475.435576,-0.000763,-0.043714,0.005035,-0.000183
1765229475.436084,-0.000763,-0.043714,0.035248,-0.000183
1765229475.436549,-0.000763,-0.043714,0.127718,-0.001648
1765229475.436990,-0.000763,-0.043714,0.045319,-0.000183
1765229475.437515,-0.000763,-0.043714,-0.026093,-0.000183
1765229475.438012,-0.000381,-0.021857,0.012360,-0.000183
1765229475.438492,-0.000763,-0.043714,0.011444,-0.000183
1765229475.438968,-0.000763,-0.043714,-0.058137,-0.000183
1765229475.439492,-0.000763,-0.043714,-0.056306,-0.000183
1765229475.439965,-0.000763,-0.043714,-0.052644,-0.000183
1765229475.440479,-0.000763,-0.043714,-0.071870,-0.000183
1765229475.440957,-0.000763,-0.043714,-0.008698,-0.000183
1765229475.441411,-0.000763,-0.043714,0.015106,-0.000183
1765229475.441885,-0.000763,-0.043714,-0.009613,-0.000183
1765229475.442388,-0.000763,-0.043714,-0.089265,-0.000183
1765229475.442864,-0.000763,-0.043714,-0.066377,-0.028748
1765229475.443296,-0.000763,-0.043714,-0.016938,-0.008972
1765229475.443974,-0.000763,-0.043714,0.033417,-0.000183
1765229475.444499,-0.000763,-0.043714,-0.072786,-0.003845
1765229475.444987,-0.001144,-0.065571,0.008698,-0.000183
1765229475.445482,-0.000763,-0.043714,0.031586,-0.020325
1765229475.445980,-0.000763,-0.043714,0.061799,-0.000183
1765229475.446519,-0.000763,-0.043714,0.035248,-0.073060
1765229475.447052,-0.000763,-0.043714,-0.016022,-0.000183
1765229475.447527,-0.000763,-0.043714,0.101167,-0.002747
1765229475.448016,-0.000763,-0.043714,0.042573,-0.000183
1765229475.448508,-0.000763,-0.043714,-0.013275,-0.000183
1765229475.448975,-0.000763,-0.043714,0.022431,-0.050355
1765229475.449462,-0.000763,-0.043714,0.085603,-0.000183
1765229475.449902,-0.000763,-0.043714,0.076448,-0.000183
1765229475.450391,-0.000763,-0.043714,0.054475,-0.000183
1765229475.450878,-0.000763,-0.043714,-0.029755,-0.051820
1765229475.451350,-0.000763,-0.043714,0.021515,-0.000183
1765229475.451857,-0.000763,-0.043714,0.064546,-0.000183
1765229475.452319,-0.000381,-0.021857,0.085603,-0.000183
1765229475.452858,-0.000763,-0.043714,0.033417,-0.000549
1765229475.453312,-0.000381,-0.021857,0.030671,-0.000183
1765229475.453761,-0.000763,-0.043714,0.016938,-0.007141
1765229475.454334,-0.000381,-0.021857,-0.004120,-0.000183
