timestamp,disk index,disk_0 x (m),disk_0 y (m),disk_0 z (m),disk_0 rotX (rad),disk_0 rotY (rad),disk_0 rotZ (rad),disk index,disk_1 x (m),disk_1 y (m),disk_1 z (m),disk_1 rotX (rad),disk_1 rotY (rad),disk_1 rotZ (rad),disk index,disk_2 x (m),disk_2 y (m),disk_2 z (m),disk_2 rotX (rad),disk_2 rotY (rad),disk_2 rotZ (rad),disk index,disk_3 x (m),disk_3 y (m),disk_3 z (m),disk_3 rotX (rad),disk_3 rotY (rad),disk_3 rotZ (rad),disk index,disk_4 x (m),disk_4 y (m),disk_4 z (m),disk_4 rotX (rad),disk_4 rotY (rad),disk_4 rotZ (rad)
1765229475.1738799,0.0,0.24767033206484393,-0.34281982866572225,0.14633186963517783,-0.012283320662736264,-0.030789156005480576,-1.5754622020691262,1.0,0.24716489767589858,-0.346650797923126,0.26582808328208896,0.03236126048854014,0.03996799647501571,-1.5550360240851877,2.0,0.2465787017828251,-0.348518274366915,0.38597777655020893,0.009251478116710081,0.000682000128023462,-1.582085948749467,3.0,0.25061188810906676,-0.35032130180857773,0.5050761089915591,0.008868886032923688,-0.05260386038706656,-1.5869801428855705,4.0,0.25110320264770797,-0.3539595010884873,0.6242412074719536,0.006968392822860918,0.004197499322090724,-1.6200519267440838
1765229475.1839492,0.0,0.2477454477961455,-0.3428713935454566,0.14627111015006192,-0.014257296863182682,-0.03304173089865407,-1.576387697457683,1.0,0.24720799362832527,-0.3466278159781619,0.2658394226007973,0.03215147177648073,0.03957882160993237,-1.5552594682759961,2.0,0.2465883062096886,-0.34850430896640155,0.3859476717800535,0.010151280162087363,0.0008743607559562166,-1.5830211701850867,3.0,0.25064746526809756,-0.35031669116784003,0.5050699113465154,0.008505086785935034,-0.052657947883809404,-1.5873944420936525,4.0,0.2511227939255086,-0.3539165632656801,0.6241983274946293,0.006997008444055229,0.003926329949138878,-1.619805827076962
1765229475.1938517,0.0,0.24768911748038117,-0.34289989551138367,0.14634566823703668,-0.012346205634870593,-0.031299933844882964,-1.575576374365342,1.0,0.24716488526947344,-0.3466550251138253,0.2658814970671456,0.03264957841661317,0.039480883688617956,-1.5549640123615158,2.0,0.24658133567775295,-0.34852195843554057,0.3860076337000724,0.009785544075963182,0.0008177197184020212,-1.5825560806138126,3.0,0.25060585484802733,-0.3503462277614081,0.5050882479539041,0.008755793101901862,-0.05260519932386079,-1.5870877655727962,4.0,0.2510742635306115,-0.35402703387849016,0.6242670682587486,0.006496263206990322,0.004411256051817886,-1.6197283250983057
1765229475.2099042,0.0,0.24760597702119794,-0.34284108023748816,0.14637941992368775,-0.010600808206250405,-0.028581233383265417,-1.5746516899479845,1.0,0.24710137178421682,-0.34667395727313266,0.2659593298581464,0.032048034165066366,0.03898074625722778,-1.554649776122955,2.0,0.24646131892079223,-0.34858785410167503,0.38609404927246616,0.008938006481586278,0.0016722125451160733,-1.5829338536040227,3.0,0.2505221846349998,-0.3504677747687463,0.5051562980258222,0.009077942276797467,-0.0529024159836423,-1.5866902593526546,4.0,0.25100848333482656,-0.3540810517661614,0.6243153641603463,0.006543567585422226,0.005270406081866055,-1.6198176377906877
1765229475.2137468,0.0,0.24757257197847818,-0.3427481187439241,0.14639348697149457,-0.009206077954234745,-0.027346228107648297,-1.574007702429039,1.0,0.2470719057941188,-0.3466569194562797,0.26594561309052134,0.03202952066229611,0.03911706761655185,-1.5547336242381014,2.0,0.24636552994434457,-0.3485947203910734,0.38605766846444856,0.009750648452541,0.0026623106600192886,-1.583434453170907,3.0,0.25051132773249124,-0.35047539900527064,0.5051337033230348,0.009054130450459899,-0.053684268929796754,-1.58686177964516,4.0,0.2509976892584166,-0.3540501177725421,0.624314640492194,0.006656183721411291,0.00539540786858889,-1.619681992446734
1765229475.2238352,0.0,0.2475687941936814,-0.34277657591199645,0.14628518104176894,-0.009767101287969886,-0.027443708729462685,-1.5739238985650474,1.0,0.24708314827926095,-0.34660937722217,0.2658496572000148,0.03248640708304702,0.03974376032510674,-1.5548010281158722,2.0,0.24642519276088665,-0.3485470082037405,0.3859611232882078,0.009983720351751215,0.002234844182803198,-1.5831828606226863,3.0,0.2505393630631043,-0.3504370473939248,0.5050503518332107,0.008786796352927026,-0.053386617035812926,-1.586545513481528,4.0,0.25102976238154917,-0.35402081740096947,0.6242825290850489,0.007079422544876018,0.005209731966184979,-1.619394416357512
1765229475.2337928,0.0,0.24763044220178662,-0.3427847586014114,0.14620227450352796,-0.011021630629423228,-0.029131050067850082,-1.5748031384622097,1.0,0.24711892902348231,-0.34665400600814017,0.2657202026526224,0.03220218265790304,0.03958325777931701,-1.5548585095669762,2.0,0.24654410353578038,-0.34850187383072784,0.3858397832882142,0.008963930082008286,0.0010861792271326394,-1.5825128765934402,3.0,0.2505891368798592,-0.3503387326683122,0.5049746291564382,0.008752612628072014,-0.05332928776452961,-1.5865734759498793,4.0,0.2510878980450681,-0.35390329299044126,0.6241916981977528,0.006720470179446925,0.004498787838072307,-1.6191913940030402
1765229475.2438152,0.0,0.24771240773733869,-0.3428670446883742,0.14617494064176262,-0.01270827045200129,-0.03069352625506568,-1.5758579177179273,1.0,0.2471689614593634,-0.34663487168777785,0.26570590765902774,0.032176768806759806,0.03960118211005602,-1.5550497655906017,2.0,0.24659133130282043,-0.3485181549509781,0.3858347018517389,0.00972485928825838,0.0009521319223736105,-1.5827115734535495,3.0,0.25064954359778263,-0.3502849911741221,0.5049912315233167,0.008630602121409616,-0.05297835815136364,-1.587218292368954,4.0,0.2511220299715802,-0.35387792448468114,0.6241680934210014,0.006998304737779166,0.004061739918076169,-1.6195120587785814
1765229475.2537248,0.0,0.24765622554948227,-0.3429249603452497,0.14628453922970006,-0.011789345494071679,-0.02968325581691331,-1.5750915024403578,1.0,0.2471654368109555,-0.346704194746785,0.26581527447050346,0.032115831998581805,0.039799279237651496,-1.5549113544972262,2.0,0.24654658746949612,-0.34857328986288927,0.3859164256772878,0.009809443670690143,0.0016639361182089335,-1.582802740095005,3.0,0.2506218212653175,-0.3503519774870284,0.5050582215808394,0.008991266449789355,-0.05289468305279178,-1.5870460146118062,4.0,0.2510855913059806,-0.35399490671385514,0.624237948125789,0.006732476098907335,0.004163786540005371,-1.619712364210025
1765229475.2639074,0.0,0.2476305789323043,-0.34288096055543077,0.14640708751059953,-0.011262545831996677,-0.029388940062836832,-1.5749905869909326,1.0,0.24712217673299613,-0.34668260019312175,0.2659919563164016,0.03207777171330448,0.03931220530160177,-1.5544459192656448,2.0,0.2464427841415913,-0.3485999175162297,0.38606876990873257,0.009519023973986119,0.0025119925701103303,-1.582624424337641,3.0,0.25053264712660256,-0.3504606718211687,0.5051849736234038,0.009197375213041615,-0.05298071714575239,-1.5870681542298528,4.0,0.2510070807445861,-0.354065441773211,0.6243372717648745,0.006312423964455725,0.004718521509384836,-1.6197495260569261
1765229475.2737758,0.0,0.24757699639191783,-0.3428306439287131,0.146488549999316,-0.01022751798837683,-0.028353578958615067,-1.5745190062586683,1.0,0.24710746136458867,-0.3467082236532243,0.2660489051365255,0.03213229544943437,0.03928132653878497,-1.5546848650443779,2.0,0.24641199650962203,-0.34859489321570997,0.3861859035894649,0.009931506318894367,0.0023725740339021945,-1.5828263806893863,3.0,0.2504907645515911,-0.3504797704355594,0.5052366674742826,0.008543424480843519,-0.05284021534083404,-1.5867342313838768,4.0,0.25099147335412797,-0.3540490781543241,0.6243799778305137,0.006255605165555471,0.005427842150729088,-1.6192141811596799
1765229475.2838185,0.0,0.24761299315411023,-0.3428617224005067,0.14642149089001363,-0.010714740403874955,-0.02894515609846494,-1.5747709789897515,1.0,0.24711505323414462,-0.34667515381036634,0.2659899112432055,0.03257270916666269,0.03944823592291935,-1.5546933200552246,2.0,0.24640448535497164,-0.3486036351067835,0.3860883560312024,0.009889682898773913,0.0021013316682666834,-1.5829052838155773,3.0,0.2505188670233917,-0.35043469011626305,0.50517888917916,0.008835753015268719,-0.05302803912158418,-1.5866662157099476,4.0,0.25101053559832,-0.3540389119037056,0.6243746878868357,0.006727752898296395,0.004897398418799106,-1.6196007486650932
1765229475.2937741,0.0,0.2476525635253516,-0.3428918827691086,0.1462847232210779,-0.012221376262047098,-0.030153540298153415,-1.574986197297363,1.0,0.24717187680205083,-0.3466668430069544,0.26582821372906307,0.0323232074524176,0.03989650681118454,-1.5545916709364833,2.0,0.24656646920243033,-0.34855770588890717,0.3859047161192026,0.010129833539470471,0.0011984750250064445,-1.5823326099005268,3.0,0.2506166980690919,-0.35034163500469334,0.5050483917468395,0.008519454028436518,-0.052986574282452,-1.586881460143841,4.0,0.2511143747852928,-0.3539138978197116,0.6242646789697207,0.006493201839465682,0.004174117157185,-1.6198718959656306
1765229475.303797,0.0,0.2476930182496813,-0.3428624834560035,0.14615779981346033,-0.013208526444166261,-0.031365818646158554,-1.5754732692990192,1.0,0.24719496050561,-0.3466470823674753,0.26571588493547155,0.032195855350332966,0.03960698596638147,-1.5551691158484922,2.0,0.24659636844444746,-0.3485272665258691,0.38583256780319486,0.010721229043639905,0.0012094460641577246,-1.5828588891843756,3.0,0.25064228076354234,-0.3502868112702759,0.5049753422153933,0.008264647295185487,-0.05318575996951283,-1.5873262306170035,4.0,0.2511468389225959,-0.3538406775527163,0.6241845539672684,0.006998775347827156,0.003814769164665082,-1.6195670900499717
1765229475.3139305,0.0,0.24765208685097187,-0.34283687554952935,0.14624126504417398,-0.011475625862643335,-0.029478005343361004,-1.5751777067561155,1.0,0.24713603696325337,-0.34668992069258686,0.2657509585284289,0.032106991731821494,0.03995876438716925,-1.5548427408303866,2.0,0.2465455530813918,-0.34853265174283204,0.38588274337436823,0.009855113553906772,0.0008095495575394681,-1.5820019886902625,3.0,0.25061421949864904,-0.3503540395207342,0.5049994163211788,0.008910190115209179,-0.05347280994382364,-1.5867944965920413,4.0,0.2510764397394137,-0.35397746821013154,0.6242146843408332,0.0068598099372023085,0.004355907759458899,-1.6198415069196277
1765229475.3237488,0.0,0.2475958084564707,-0.3428429659926048,0.14631932698835629,-0.010797094545145188,-0.02854490247228767,-1.574532428085165,1.0,0.24708999546915514,-0.346661432000665,0.26591578267951177,0.03214400901407469,0.039532881325822625,-1.5544956838732877,2.0,0.24646218615019191,-0.3485862577908644,0.3859988174170647,0.010721245863238393,0.0025120545013927,-1.5830518985596191,3.0,0.2505081724965459,-0.3504753537958735,0.5050825062776729,0.009017121513685271,-0.053568694287414814,-1.5867885691910644,4.0,0.2509966432485497,-0.3540776901089475,0.6242780156133837,0.006421910279923698,0.005434799386676783,-1.619610848076714
