timestamp,phase_index,home1,target1_rad,abs_angle1_rad,rel_angle1_rad,velocity1_rad_s,torque1_Nm,home2,target2_rad,abs_angle2_rad,rel_angle2_rad,velocity2_rad_s,torque2_Nm,home3,target3_rad,abs_angle3_rad,rel_angle3_rad,velocity3_rad_s,torque3_Nm,home4,target4_rad,abs_angle4_rad,rel_angle4_rad,velocity4_rad_s,torque4_Nm
1768344899.150870,1.000000,0.406462,-1.164334,0.338560,-0.067903,-0.881209,-0.081483,0.942817,-0.392360,0.900855,-0.041962,-0.787823,-0.060243,-1.176280,0.158897,-1.155680,0.020600,0.821698,-0.000183,-0.690280,0.880516,-0.689517,0.000763,0.320897,0.348821
1768344899.153648,1.000000,0.406462,-1.164334,0.336271,-0.070192,-0.805219,-0.000183,0.942817,-0.392360,0.898947,-0.043870,-0.773175,-0.108949,-1.176280,0.158897,-1.153773,0.022507,0.815290,0.068666,-0.690280,0.880516,-0.688754,0.001526,0.355688,0.159854
1768344899.155942,1.000000,0.406462,-1.164334,0.334363,-0.072099,-0.876631,-0.069764,0.942817,-0.392360,0.897421,-0.045396,-0.766766,-0.064271,-1.176280,0.158897,-1.151865,0.024414,0.764935,-0.000183,-0.690280,0.880516,-0.687991,0.002289,0.471046,0.089174
1768344899.158021,1.000000,0.406462,-1.164334,0.332837,-0.073625,-0.857404,-0.000183,0.942817,-0.392360,0.895514,-0.047303,-0.862898,-0.000183,-1.176280,0.158897,-1.149958,0.026322,0.895857,0.058778,-0.690280,0.880516,-0.686847,0.003433,0.496681,0.151064
1768344899.160121,1.000000,0.406462,-1.164334,0.330930,-0.075532,-0.815290,-0.000183,0.942817,-0.392360,0.893606,-0.049210,-0.814374,-0.000183,-1.176280,0.158897,-1.148432,0.027848,0.890364,0.030213,-0.690280,0.880516,-0.686084,0.004196,0.423438,0.196475
1768344899.162149,1.000000,0.406462,-1.164334,0.329786,-0.076677,-0.876631,-0.122133,0.942817,-0.392360,0.892081,-0.050736,-0.882124,-0.000183,-1.176280,0.158897,-1.146525,0.029755,0.813458,0.058045,-0.690280,0.880516,-0.684939,0.005341,0.460975,0.162417
1768344899.164349,1.000000,0.406462,-1.164334,0.327878,-0.078584,-0.760357,-0.131655,0.942817,-0.392360,0.889792,-0.053025,-0.940719,-0.000183,-1.176280,0.158897,-1.144617,0.031662,0.795148,-0.000183,-0.690280,0.880516,-0.683413,0.006867,0.529641,0.021790
1768344899.166954,1.000000,0.406462,-1.164334,0.325589,-0.080873,-0.918746,-0.067201,0.942817,-0.392360,0.887121,-0.055695,-1.078965,-0.000183,-1.176280,0.158897,-1.142710,0.033570,0.834516,-0.000183,-0.690280,0.880516,-0.681506,0.008774,0.701762,0.055848
1768344899.169128,1.000000,0.406462,-1.164334,0.323682,-0.082780,-0.892195,-0.157656,0.942817,-0.392360,0.884833,-0.057984,-0.902266,-0.000183,-1.176280,0.158897,-1.140803,0.035477,0.872053,-0.000183,-0.690280,0.880516,-0.680362,0.009918,0.656901,-0.000183
1768344899.171317,1.000000,0.406462,-1.164334,0.321775,-0.084688,-0.878462,-0.039734,0.942817,-0.392360,0.882925,-0.059892,-0.972763,-0.000183,-1.176280,0.158897,-1.138895,0.037385,0.937972,-0.000183,-0.690280,0.880516,-0.678454,0.011826,0.786908,-0.000183
1768344899.173472,1.000000,0.406462,-1.164334,0.320249,-0.086213,-0.807050,-0.000183,0.942817,-0.392360,0.880636,-0.062181,-0.947127,-0.000183,-1.176280,0.158897,-1.137369,0.038911,0.889448,-0.000183,-0.690280,0.880516,-0.676928,0.013352,0.861067,-0.000183
1768344899.175492,1.000000,0.406462,-1.164334,0.318341,-0.088121,-0.778668,-0.066102,0.942817,-0.392360,0.879110,-0.063706,-0.905013,-0.000183,-1.176280,0.158897,-1.135462,0.040818,0.875715,-0.000183,-0.690280,0.880516,-0.675402,0.014878,0.671550,0.039734
1768344899.177515,1.000000,0.406462,-1.164334,0.316815,-0.089647,-0.858320,-0.022156,0.942817,-0.392360,0.877203,-0.065614,-0.792401,-0.096864,-1.176280,0.158897,-1.133555,0.042725,0.879377,-0.000183,-0.690280,0.880516,-0.673877,0.016403,0.707256,0.038636
1768344899.179661,1.000000,0.406462,-1.164334,0.314908,-0.091554,-0.845502,-0.000183,0.942817,-0.392360,0.875677,-0.067140,-0.836347,-0.026917,-1.176280,0.158897,-1.131647,0.044633,0.931563,-0.000183,-0.690280,0.880516,-0.671969,0.018311,0.796979,0.185855
1768344899.181704,1.000000,0.406462,-1.164334,0.313382,-0.093080,-0.776837,-0.016297,0.942817,-0.392360,0.873770,-0.069047,-0.829023,-0.034974,-1.176280,0.158897,-1.129740,0.046540,0.869306,0.002380,-0.690280,0.880516,-0.670825,0.019455,0.775921,0.002747
1768344899.183791,1.000000,0.406462,-1.164334,0.312238,-0.094224,-0.712749,-0.056947,0.942817,-0.392360,0.872244,-0.070573,-0.769512,-0.028748,-1.176280,0.158897,-1.127832,0.048447,0.902266,0.049622,-0.690280,0.880516,-0.668917,0.021363,0.908675,-0.000183
1768344899.185841,1.000000,0.406462,-1.164334,0.310330,-0.096132,-0.731975,-0.110048,0.942817,-0.392360,0.870718,-0.072099,-0.833600,-0.066835,-1.176280,0.158897,-1.125925,0.050355,0.966354,-0.000183,-0.690280,0.880516,-0.667010,0.023270,0.785077,0.020691
1768344899.187919,1.000000,0.406462,-1.164334,0.308804,-0.097658,-0.719158,-0.028748,0.942817,-0.392360,0.868811,-0.074006,-0.840009,-0.077455,-1.176280,0.158897,-1.124018,0.052262,0.942550,-0.000183,-0.690280,0.880516,-0.665484,0.024796,0.757610,0.084047
1768344899.189909,1.000000,0.406462,-1.164334,0.307279,-0.099184,-0.811627,-0.000183,0.942817,-0.392360,0.866903,-0.075914,-0.882124,-0.056214,-1.176280,0.158897,-1.122110,0.054170,0.892195,0.006409,-0.690280,0.880516,-0.663958,0.026322,0.703593,-0.000183
1768344899.191923,1.000000,0.406462,-1.164334,0.305753,-0.100710,-0.807965,-0.053285,0.942817,-0.392360,0.865759,-0.077058,-0.785992,-0.136416,-1.176280,0.158897,-1.120584,0.055695,0.878462,0.019226,-0.690280,0.880516,-0.662432,0.027848,0.728313,0.221378
1768344899.194155,1.000000,0.406462,-1.164334,0.303845,-0.102617,-0.880293,-0.016663,0.942817,-0.392360,0.863851,-0.078965,-0.743877,-0.174502,-1.176280,0.158897,-1.118677,0.057603,0.894942,-0.000183,-0.690280,0.880516,-0.660906,0.029374,0.726482,0.165347
1768344899.196228,1.000000,0.406462,-1.164334,0.301938,-0.104524,-0.796979,-0.152163,0.942817,-0.392360,0.862325,-0.080491,-0.691691,-0.241520,-1.176280,0.158897,-1.116388,0.059892,0.897688,0.010437,-0.690280,0.880516,-0.659380,0.030900,0.753948,-0.000183
1768344899.198256,1.000000,0.406462,-1.164334,0.300412,-0.106050,-0.778668,-0.000183,0.942817,-0.392360,0.860800,-0.082017,-0.701762,-0.058412,-1.176280,0.158897,-1.114862,0.061418,0.875715,-0.000183,-0.690280,0.880516,-0.657855,0.032425,0.811627,0.092836
1768344899.200220,1.000000,0.406462,-1.164334,0.298886,-0.107576,-0.740215,-0.227604,0.942817,-0.392360,0.859274,-0.083543,-0.821698,-0.000183,-1.176280,0.158897,-1.113336,0.062943,0.784161,0.136782,-0.690280,0.880516,-0.656329,0.033951,0.766766,0.112612
1768344899.202375,1.000000,0.406462,-1.164334,0.296979,-0.109483,-0.726482,-0.147402,0.942817,-0.392360,0.857366,-0.085451,-0.896773,-0.000183,-1.176280,0.158897,-1.111429,0.064851,0.846418,0.070130,-0.690280,0.880516,-0.654421,0.035859,0.762188,0.075257
