timestamp,Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
1768344899.009221,0.022684,0.000798,1.681265,0.001278,-0.000408,-0.014273
1768344899.024989,-0.001024,0.009597,-0.956950,-0.000715,0.000278,0.007743
1768344899.025201,-0.000006,0.003255,0.542883,0.000452,-0.000046,-0.004783
1768344899.040725,0.018891,0.003573,1.870850,0.001356,-0.000123,-0.015992
1768344899.040926,0.011854,-0.002356,-0.567625,-0.000476,-0.000258,0.004162
1768344899.040997,-0.006414,0.007362,-0.006467,-0.000159,0.000142,-0.000425
1768344899.056615,-0.016036,0.036136,1.248965,0.000516,0.000963,-0.011430
1768344899.056797,0.020550,-0.005484,0.309596,0.000294,-0.000348,-0.003420
1768344899.056865,-0.001692,0.008424,-0.547688,-0.000650,0.000082,0.003854
1768344899.072534,0.006459,0.005355,0.547021,0.000250,0.000334,-0.005366
1768344899.072739,0.022161,-0.001225,1.762779,0.001160,-0.000147,-0.015378
1768344899.072820,-0.004915,0.006712,-0.932629,-0.000806,0.000043,0.006872
1768344899.087529,-0.004141,-0.001304,0.542442,0.000131,-0.000262,-0.005448
1768344899.087729,0.002600,0.010319,1.884125,0.001135,0.000026,-0.016816
1768344899.087798,0.015512,-0.022762,-0.638262,-0.000612,-0.000219,0.004056
1768344899.087862,-0.006697,0.007641,-0.163528,-0.000189,0.000170,-0.000879
1768344899.102594,-0.028216,0.046232,0.938738,0.000233,0.000720,-0.011028
1768344899.102815,0.025931,0.001121,-0.014862,-0.000041,0.000113,-0.003315
1768344899.102937,0.011659,0.007528,-0.990276,-0.000606,0.000740,0.003979
1768344899.118838,0.008166,0.002080,0.013801,0.000247,0.000640,-0.004836
1768344899.119049,0.037162,0.012264,1.239053,0.001295,-0.000091,-0.015371
1768344899.119120,-0.010433,0.001452,-1.541641,-0.000845,-0.000511,0.007425
1768344899.133804,-0.015891,0.022520,-0.091879,0.000103,-0.000917,-0.004701
1768344899.133972,0.005796,0.011557,1.258958,0.001184,-0.001393,-0.015810
1768344899.134060,-0.012826,-0.007740,-1.183361,-0.000452,-0.002165,0.004425
1768344899.149802,-0.014017,0.008908,-0.702922,-0.000341,-0.001796,0.000304
1768344899.150148,-0.003523,0.029017,0.455987,0.000530,-0.001655,-0.009975
1768344899.150316,-0.005153,-0.006795,-0.311181,0.000106,-0.002155,-0.003038
