timestamp,Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
1765492936.943981,0.001979,-0.001688,0.038553,0.000040,-0.000109,-0.000362
1765492936.959328,0.001059,0.001013,0.016908,-0.000036,-0.000061,-0.000172
1765492936.959531,0.003832,-0.001220,-0.015566,0.000021,-0.000039,0.000120
1765492936.959604,-0.000076,0.003120,0.033940,-0.000001,-0.000067,-0.000225
1765492936.974911,0.003598,-0.001081,0.043506,0.000081,-0.000061,-0.000305
1765492936.975067,-0.000198,0.001139,-0.012238,-0.000040,-0.000073,0.000098
1765492936.975168,0.000344,0.000518,0.016107,0.000040,-0.000114,-0.000161
1765492936.990391,0.002762,-0.001667,0.046899,0.000021,-0.000079,-0.000363
1765492936.990583,0.003119,0.001450,0.008195,0.000031,-0.000077,-0.000020
1765492936.990654,0.001461,0.003506,-0.004792,0.000003,-0.000055,0.000058
1765492937.006094,-0.000791,0.001507,0.050902,0.000052,-0.000110,-0.000333
1765492937.006234,0.001920,0.000582,0.023179,0.000010,-0.000082,-0.000127
1765492937.006300,0.001789,0.001915,-0.012738,-0.000077,-0.000071,0.000151
1765492937.022027,0.000772,0.000629,0.034620,0.000013,-0.000134,-0.000238
1765492937.022266,0.002836,0.002163,0.039962,0.000021,-0.000169,-0.000313
1765492937.022370,0.002313,-0.001323,-0.006036,0.000032,-0.000137,0.000101
1765492937.037964,0.003150,0.002302,0.021826,0.000028,-0.000083,-0.000097
1765492937.038173,-0.001611,0.002894,0.047363,0.000021,-0.000117,-0.000366
1765492937.038247,0.000680,0.000986,0.011679,-0.000009,-0.000084,-0.000009
1765492937.038323,0.003076,-0.000352,-0.007424,0.000018,-0.000086,0.000079
1765492937.053710,0.003243,0.002472,0.046828,0.000073,-0.000099,-0.000320
1765492937.053891,0.003584,0.001871,0.021658,0.000006,-0.000154,-0.000178
1765492937.053964,0.000290,0.004283,-0.012966,-0.000004,-0.000131,0.000146
1765492937.068928,0.001658,-0.000379,0.038022,0.000066,-0.000195,-0.000234
