timestamp,phase_index,home1,target1_rad,abs_angle1_rad,rel_angle1_rad,velocity1_rad_s,torque1_Nm,home2,target2_rad,abs_angle2_rad,rel_angle2_rad,velocity2_rad_s,torque2_Nm,home3,target3_rad,abs_angle3_rad,rel_angle3_rad,velocity3_rad_s,torque3_Nm,home4,target4_rad,abs_angle4_rad,rel_angle4_rad,velocity4_rad_s,torque4_Nm
1765492937.069505,1.000000,0.541505,2.217021,0.611315,0.069810,0.926070,-0.000183,0.615892,0.825332,0.650988,0.035096,0.678874,0.088808,-1.148432,-3.242827,-1.167506,-0.019074,-0.594644,-0.069032,-0.721942,-0.512503,-0.721180,0.000763,0.068208,0.166445
1765492937.073140,1.000000,0.541505,2.217021,0.613985,0.072480,0.880293,-0.000183,0.615892,0.825332,0.652895,0.037003,0.781415,-0.000183,-1.148432,-3.242827,-1.168650,-0.020218,-0.633097,-0.248478,-0.721942,-0.512503,-0.720798,0.001144,0.183566,0.062440
1765492937.075199,1.000000,0.541505,2.217021,0.615511,0.074006,0.855573,-0.063905,0.615892,0.825332,0.654421,0.038529,0.792401,-0.000183,-1.148432,-3.242827,-1.170176,-0.021744,-0.616617,-0.047425,-0.721942,-0.512503,-0.720035,0.001907,0.297093,0.152163
1765492937.077425,1.000000,0.541505,2.217021,0.617800,0.076295,1.048753,-0.000183,0.615892,0.825332,0.656710,0.040818,0.789654,-0.000183,-1.148432,-3.242827,-1.171702,-0.023270,-0.582742,-0.132021,-0.721942,-0.512503,-0.719272,0.002670,0.409705,0.212955
1765492937.079972,1.000000,0.541505,2.217021,0.620470,0.078965,0.895857,-0.000183,0.615892,0.825332,0.658618,0.042725,0.883040,0.112612,-1.148432,-3.242827,-1.173610,-0.025177,-0.691691,-0.005676,-0.721942,-0.512503,-0.718128,0.003815,0.484779,0.126894
1765492937.082179,1.000000,0.541505,2.217021,0.622377,0.080873,1.028611,-0.000183,0.615892,0.825332,0.660525,0.044633,0.854658,0.144106,-1.148432,-3.242827,-1.175135,-0.026703,-0.719158,-0.000183,-0.721942,-0.512503,-0.716602,0.005341,0.587320,0.052186
1765492937.084637,1.000000,0.541505,2.217021,0.624666,0.083162,0.955367,-0.000183,0.615892,0.825332,0.662432,0.046540,0.860151,0.047791,-1.148432,-3.242827,-1.177043,-0.028611,-0.748455,-0.116274,-0.721942,-0.512503,-0.715076,0.006867,0.691691,-0.000183
1765492937.086924,1.000000,0.541505,2.217021,0.627337,0.085832,1.018540,-0.000183,0.615892,0.825332,0.664340,0.048447,0.846418,-0.000183,-1.148432,-3.242827,-1.178187,-0.029755,-0.618448,-0.008972,-0.721942,-0.512503,-0.713550,0.008392,0.706340,0.004211
1765492937.089112,1.000000,0.541505,2.217021,0.629625,0.088121,1.042344,-0.000183,0.615892,0.825332,0.666247,0.050355,0.888533,0.013367,-1.148432,-3.242827,-1.179713,-0.031281,-0.710002,-0.000183,-0.721942,-0.512503,-0.711643,0.010300,0.871138,-0.000183
1765492937.091156,1.000000,0.541505,2.217021,0.631533,0.090028,0.988327,0.040467,0.615892,0.825332,0.668154,0.052262,0.869306,-0.000183,-1.148432,-3.242827,-1.181621,-0.033188,-0.743877,-0.065003,-0.721942,-0.512503,-0.709735,0.012207,0.926986,-0.000183
1765492937.093336,1.000000,0.541505,2.217021,0.633440,0.091936,0.939803,-0.000183,0.615892,0.825332,0.670062,0.054170,0.844587,0.023621,-1.148432,-3.242827,-1.183146,-0.034714,-0.789654,-0.169009,-0.721942,-0.512503,-0.707828,0.014115,0.887617,0.150698
1765492937.095885,1.000000,0.541505,2.217021,0.635729,0.094224,0.799725,0.051087,0.615892,0.825332,0.672351,0.056458,0.883040,0.013001,-1.148432,-3.242827,-1.185054,-0.036622,-0.754864,-0.046326,-0.721942,-0.512503,-0.705921,0.016022,0.823529,0.013733
1765492937.097960,1.000000,0.541505,2.217021,0.637636,0.096132,0.834516,0.027283,0.615892,0.825332,0.673877,0.057984,0.954452,0.006043,-1.148432,-3.242827,-1.186580,-0.038148,-0.784161,-0.013367,-0.721942,-0.512503,-0.704395,0.017548,0.764019,0.037171
1765492937.099982,1.000000,0.541505,2.217021,0.639162,0.097658,0.845502,-0.000183,0.615892,0.825332,0.675784,0.059892,0.821698,0.022156,-1.148432,-3.242827,-1.188106,-0.039673,-0.731060,-0.000183,-0.721942,-0.512503,-0.702487,0.019455,0.862898,-0.000183
1765492937.102147,1.000000,0.541505,2.217021,0.641070,0.099565,0.765850,0.011536,0.615892,0.825332,0.677691,0.061799,0.824445,0.047059,-1.148432,-3.242827,-1.189631,-0.041199,-0.691691,-0.000183,-0.721942,-0.512503,-0.700961,0.020981,0.859236,0.092836
1765492937.104063,1.000000,0.541505,2.217021,0.642596,0.101091,0.758526,-0.000183,0.615892,0.825332,0.679217,0.063325,0.789654,-0.000183,-1.148432,-3.242827,-1.191157,-0.042725,-0.786908,-0.000183,-0.721942,-0.512503,-0.699054,0.022889,1.002060,-0.000183
1765492937.106171,1.000000,0.541505,2.217021,0.644503,0.102998,0.864729,0.004578,0.615892,0.825332,0.680743,0.064851,0.824445,0.059510,-1.148432,-3.242827,-1.193065,-0.044633,-0.818952,-0.131289,-0.721942,-0.512503,-0.697528,0.024414,0.771344,-0.000183
1765492937.108258,1.000000,0.541505,2.217021,0.646029,0.104524,0.840925,0.204898,0.615892,0.825332,0.682650,0.066758,0.835431,-0.000183,-1.148432,-3.242827,-1.194591,-0.046159,-0.852827,-0.000183,-0.721942,-0.512503,-0.696002,0.025940,0.809796,0.198306
1765492937.110308,1.000000,0.541505,2.217021,0.647555,0.106050,0.840925,0.006409,0.615892,0.825332,0.684176,0.068284,0.872053,0.053651,-1.148432,-3.242827,-1.196117,-0.047684,-0.836347,-0.000183,-0.721942,-0.512503,-0.694476,0.027466,0.691691,0.100893
1765492937.112564,1.000000,0.541505,2.217021,0.649462,0.107958,0.872053,0.107851,0.615892,0.825332,0.685702,0.069810,0.803388,0.019959,-1.148432,-3.242827,-1.198405,-0.049973,-0.859236,-0.020691,-0.721942,-0.512503,-0.692950,0.028992,0.667887,0.129458
1765492937.114601,1.000000,0.541505,2.217021,0.651369,0.109865,0.811627,0.112245,0.615892,0.825332,0.687228,0.071336,0.688945,0.311101,-1.148432,-3.242827,-1.200313,-0.051881,-0.830854,-0.000183,-0.721942,-0.512503,-0.691424,0.030518,0.751202,0.034974
