timestamp,phase_index,home1,target1_rad,abs_angle1_rad,rel_angle1_rad,velocity1_rad_s,torque1_Nm,home2,target2_rad,abs_angle2_rad,rel_angle2_rad,velocity2_rad_s,torque2_Nm,home3,target3_rad,abs_angle3_rad,rel_angle3_rad,velocity3_rad_s,torque3_Nm,home4,target4_rad,abs_angle4_rad,rel_angle4_rad,velocity4_rad_s,torque4_Nm
1765492833.003575,1.000000,0.542267,1.938531,0.653277,0.111009,1.312428,-0.000183,0.615892,0.790425,0.673495,0.057603,1.359121,0.032410,-1.147669,-2.892998,-1.178950,-0.031281,-1.223621,-0.063905,-0.721942,-0.547410,-0.721561,0.000381,0.059968,-0.000183
1765492833.006878,1.000000,0.542267,1.938531,0.655566,0.113298,1.228199,-0.000183,0.615892,0.790425,0.676165,0.060273,1.327993,-0.000183,-1.147669,-2.892998,-1.181621,-0.033951,-1.239185,-0.010437,-0.721942,-0.547410,-0.721561,0.000381,0.097505,0.143008
1765492833.009513,1.000000,0.542267,1.938531,0.658999,0.116732,1.224537,0.004211,0.615892,0.790425,0.679599,0.063706,1.290455,0.209659,-1.147669,-2.892998,-1.185054,-0.037385,-1.267567,-0.000183,-0.721942,-0.547410,-0.721180,0.000763,0.139620,0.175601
1765492833.011744,1.000000,0.542267,1.938531,0.662432,0.120165,1.338064,-0.000183,0.615892,0.790425,0.682269,0.066377,1.261158,0.089906,-1.147669,-2.892998,-1.187724,-0.040055,-1.186084,-0.000183,-0.721942,-0.547410,-0.720417,0.001526,0.305333,0.323552
1765492833.013808,1.000000,0.542267,1.938531,0.665103,0.122835,1.292287,-0.000183,0.615892,0.790425,0.684939,0.069047,1.241932,0.281804,-1.147669,-2.892998,-1.190013,-0.042344,-1.250172,-0.119570,-0.721942,-0.547410,-0.719654,0.002289,0.405127,0.214786
1765492833.015950,1.000000,0.542267,1.938531,0.667773,0.125505,1.350881,-0.000183,0.615892,0.790425,0.687610,0.071717,1.220874,0.104921,-1.147669,-2.892998,-1.192683,-0.045014,-1.218128,-0.000183,-0.721942,-0.547410,-0.718891,0.003052,0.464637,0.264958
1765492833.017997,1.000000,0.542267,1.938531,0.670443,0.128176,1.440604,0.034974,0.615892,0.790425,0.690280,0.074388,1.243763,0.385809,-1.147669,-2.892998,-1.195354,-0.047684,-1.236439,-0.098329,-0.721942,-0.547410,-0.717365,0.004578,0.653239,0.182559
1765492833.020227,1.000000,0.542267,1.938531,0.673495,0.131228,1.338979,-0.000183,0.615892,0.790425,0.692569,0.076677,1.226368,0.103456,-1.147669,-2.892998,-1.198405,-0.050736,-1.382925,-0.000183,-0.721942,-0.547410,-0.715457,0.006485,0.828107,0.227237
1765492833.022270,1.000000,0.542267,1.938531,0.676165,0.133898,1.338979,-0.000183,0.615892,0.790425,0.695239,0.079347,1.194324,-0.000183,-1.147669,-2.892998,-1.200694,-0.053025,-1.291371,-0.000183,-0.721942,-0.547410,-0.713550,0.008392,0.911421,0.003479
1765492833.024338,1.000000,0.542267,1.938531,0.678836,0.136568,1.413138,-0.000183,0.615892,0.790425,0.697528,0.081636,1.193408,0.025452,-1.147669,-2.892998,-1.203365,-0.055695,-1.358206,-0.137514,-0.721942,-0.547410,-0.711261,0.010681,1.122911,0.030579
