timestamp,Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
1769550856.261704,0.011029,-0.018190,-2.044330,-0.002141,-0.000917,0.016717
1769550856.277194,-0.008506,0.002479,-1.059273,-0.000956,-0.000005,0.009056
1769550856.277403,-0.004599,0.008673,0.075303,-0.000179,0.000028,-0.000452
1769550856.277482,0.011346,-0.026887,-1.234155,-0.001275,-0.000682,0.010383
1769550856.293252,-0.000768,-0.015547,-1.502249,-0.001281,-0.000676,0.012803
1769550856.293458,-0.004353,-0.019220,-0.658953,-0.000679,-0.000769,0.005833
1769550856.293528,0.015136,-0.040871,0.065354,0.000279,-0.001154,0.000562
1769550856.293592,-0.000759,-0.024221,-2.185131,-0.001526,-0.000520,0.018366
1769550856.309179,0.006786,-0.021019,-0.762040,-0.000561,-0.000731,0.006643
1769550856.309372,0.008577,0.003667,0.833080,0.000434,-0.000068,-0.006897
1769550856.309460,0.006250,-0.028366,-1.969495,-0.001068,-0.000889,0.016778
1769550856.324767,-0.006816,-0.003353,-1.081382,-0.000836,-0.000095,0.009072
1769550856.324991,-0.000796,0.007881,0.105460,-0.000043,-0.000002,-0.000833
1769550856.325088,0.003549,-0.016288,-1.278043,-0.001489,-0.000725,0.010599
1769550856.340687,0.003482,-0.026819,-1.495838,-0.001184,-0.000984,0.012871
1769550856.340867,0.002828,-0.015481,-0.637167,-0.000639,-0.000533,0.005617
1769550856.340957,0.010374,-0.033208,-0.073967,-0.000445,-0.001152,0.000663
1769550856.356863,0.000430,-0.025999,-2.183453,-0.001666,-0.000663,0.018423
1769550856.357058,0.000164,-0.014236,-0.747111,-0.000699,-0.000522,0.006518
1769550856.357133,0.013919,0.004136,0.846580,0.000503,-0.000106,-0.007038
1769550856.372679,0.008542,-0.027747,-1.995720,-0.001608,-0.000779,0.016732
1769550856.372851,0.002184,-0.006431,-1.033447,-0.000629,0.000025,0.008855
