timestamp,home1_rad,target1_rad,abs_angle1_rad,rel_angle1_rad,deg_angle1,velocity1_rad_s,torque1_Nm,home2_rad,target2_rad,abs_angle2_rad,rel_angle2_rad,deg_angle2,velocity2_rad_s,torque2_Nm,home3_rad,target3_rad,abs_angle3_rad,rel_angle3_rad,deg_angle3,velocity3_rad_s,torque3_Nm,home4_rad,target4_rad,abs_angle4_rad,rel_angle4_rad,deg_angle4,velocity4_rad_s,torque4_Nm
1765421334.819468,0.763523,0.588990,0.752842,-0.010681,-0.611994,-0.086519,-0.000183,-0.052834,-0.750966,-0.053216,-0.000381,-0.021857,0.015106,-0.000183,-0.374418,-0.199885,-0.373274,0.001144,0.065571,-0.042573,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,-0.001373,0.057313
1765421334.821553,0.763523,0.588990,0.752842,-0.010681,-0.611994,-0.067292,-0.000183,-0.052834,-0.750966,-0.053216,-0.000381,-0.021857,0.014191,-0.000183,-0.374418,-0.199885,-0.373274,0.001144,0.065571,0.094759,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,-0.060883,-0.000183
1765421334.823822,0.763523,0.588990,0.752842,-0.010681,-0.611994,-0.076448,-0.000183,-0.052834,-0.750966,-0.053216,-0.000381,-0.021857,0.050813,-0.078920,-0.374418,-0.199885,-0.373274,0.001144,0.065571,-0.003204,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,-0.053559,0.048524
1765421334.825852,0.763523,0.588990,0.752461,-0.011063,-0.633851,-0.087434,-0.000183,-0.052834,-0.750966,-0.053216,-0.000381,-0.021857,0.089265,-0.008972,-0.374418,-0.199885,-0.373274,0.001144,0.065571,0.037995,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,-0.045319,-0.000183
1765421334.827893,0.763523,0.588990,0.752461,-0.011063,-0.633851,-0.066377,-0.000183,-0.052834,-0.750966,-0.053216,-0.000381,-0.021857,0.057221,-0.000183,-0.374418,-0.199885,-0.373274,0.001144,0.065571,-0.002289,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,0.024262,-0.000183
1765421334.829939,0.763523,0.588990,0.752461,-0.011063,-0.633851,-0.058137,-0.000183,-0.052834,-0.750966,-0.053216,-0.000381,-0.021857,-0.034333,-0.000183,-0.374418,-0.199885,-0.373274,0.001144,0.065571,0.047150,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,-0.034333,-0.000183
1765421334.832000,0.763523,0.588990,0.752461,-0.011063,-0.633851,-0.041657,-0.048890,-0.052834,-0.750966,-0.053216,-0.000381,-0.021857,-0.010529,-0.021790,-0.374418,-0.199885,-0.373274,0.001144,0.065571,0.027924,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,-0.060883,-0.000183
1765421334.834203,0.763523,0.588990,0.752461,-0.011063,-0.633851,0.026093,-0.000183,-0.052834,-0.750966,-0.053216,-0.000381,-0.021857,0.027008,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,-0.024262,0.091005,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,0.048981,-0.000183
1765421334.836273,0.763523,0.588990,0.752842,-0.010681,-0.611994,-0.000458,-0.013001,-0.052834,-0.750966,-0.053216,-0.000381,-0.021857,0.079194,-0.003845,-0.374418,-0.199885,-0.372892,0.001526,0.087428,0.000458,0.038270,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,-0.038911,-0.000183
1765421334.838390,0.763523,0.588990,0.752461,-0.011063,-0.633851,-0.027924,-0.037537,-0.052834,-0.750966,-0.053216,-0.000381,-0.021857,0.027924,-0.000183,-0.374418,-0.199885,-0.373274,0.001144,0.065571,-0.034333,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,0.050813,0.093202
1765421334.840887,0.763523,0.588990,0.752461,-0.011063,-0.633851,0.009613,-0.000183,-0.052834,-0.750966,-0.053216,-0.000381,-0.021857,0.044404,-0.000183,-0.374418,-0.199885,-0.372892,0.001526,0.087428,-0.007782,0.089540,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,0.053559,-0.000183
1765421334.842956,0.763523,0.588990,0.752842,-0.010681,-0.611994,0.048981,-0.024353,-0.052834,-0.750966,-0.053216,-0.000381,-0.021857,0.017853,-0.000183,-0.374418,-0.199885,-0.373274,0.001144,0.065571,-0.007782,-0.000183,-1.038567,-0.340435,-1.038567,0.000000,0.000000,-0.021515,-0.000183
1765421334.845323,0.763523,0.588990,0.752842,-0.010681,-0.611994,0.081025,-0.005310,-0.052834,-0.750966,-0.053216,-0.000381,-0.021857,0.014191,-0.000183,-0.374418,-0.199885,-0.373274,0.001144,0.065571,-0.020600,-0.000183,-1.038567,-0.340435,-1.038949,-0.000381,-0.021857,0.010529,-0.000183
