timestamp,phase_index,target1_rad,angle1_rad,velocity1_rad_s,torque1_Nm,target2_rad,angle2_rad,velocity2_rad_s,torque2_Nm
1765332340.937149,1.000000,-0.500229,-0.005722,-0.260472,-0.092470,-0.445067,0.001144,0.078279,-0.000183
1765332340.938138,1.000000,-0.500229,-0.005722,-0.183566,0.023255,-0.445067,0.001526,0.037995,0.134951
1765332340.939089,1.000000,-0.500229,-0.005722,-0.178073,-0.000183,-0.445067,0.001526,0.058137,-0.000183
1765332340.940188,1.000000,-0.500229,-0.006104,-0.098421,-0.019593,-0.445067,0.001526,0.039826,-0.000183
1765332340.941218,1.000000,-0.500229,-0.006104,-0.151522,-0.000183,-0.445067,0.001526,0.069123,-0.000183
1765332340.942330,1.000000,-0.500229,-0.006485,-0.105745,-0.000183,-0.445067,0.001907,0.088350,-0.000183
1765332340.943369,1.000000,-0.500229,-0.006485,-0.129549,-0.000183,-0.445067,0.001526,0.050813,-0.000183
1765332340.944371,1.000000,-0.500229,-0.006485,-0.174411,-0.000183,-0.445067,0.001907,0.159762,-0.000183
1765332340.945408,1.000000,-0.500229,-0.006867,-0.132296,-0.000183,-0.445067,0.001907,0.049897,-0.000183
1765332340.946517,1.000000,-0.500229,-0.006867,-0.251316,-0.000183,-0.445067,0.001907,0.139620,-0.000183
1765332340.947655,1.000000,-0.500229,-0.006867,-0.140536,-0.000183,-0.445067,0.002289,0.177157,-0.000183
1765332340.948931,1.000000,-0.500229,-0.007248,-0.157015,-0.000183,-0.445067,0.002670,0.247654,0.030945
1765332340.950146,1.000000,-0.500229,-0.007630,-0.203708,-0.000183,-0.445067,0.003052,0.137789,-0.000183
1765332340.951288,1.000000,-0.500229,-0.007630,-0.095674,-0.000183,-0.445067,0.003052,0.223850,0.014099
1765332340.952303,1.000000,-0.500229,-0.008011,-0.188144,-0.011902,-0.445067,0.003433,0.152438,-0.000183
1765332340.953327,1.000000,-0.500229,-0.008011,-0.160678,-0.000183,-0.445067,0.003433,0.133211,-0.000183
1765332340.954305,1.000000,-0.500229,-0.008011,-0.085603,-0.000183,-0.445067,0.003433,0.146029,-0.000183
1765332340.955306,1.000000,-0.500229,-0.008011,-0.090181,-0.000183,-0.445067,0.003815,0.150607,-0.000183
1765332340.956352,1.000000,-0.500229,-0.008392,-0.186313,-0.056580,-0.445067,0.003815,0.135042,-0.000183
1765332340.957306,1.000000,-0.500229,-0.008392,-0.143282,-0.000183,-0.445067,0.004196,0.187228,-0.000183
1765332340.958336,1.000000,-0.500229,-0.008774,-0.101167,-0.023255,-0.445067,0.004196,0.190890,0.077455
1765332340.959268,1.000000,-0.500229,-0.008774,-0.206455,-0.029480,-0.445067,0.004196,0.188144,-0.000183
1765332340.960255,1.000000,-0.500229,-0.008774,-0.072786,-0.000183,-0.445067,0.004578,0.164340,-0.000183
1765332340.961251,1.000000,-0.500229,-0.008774,-0.013275,-0.000183,-0.445067,0.004959,0.234836,-0.000183
1765332340.962255,1.000000,-0.500229,-0.008774,-0.105745,-0.000183,-0.445067,0.004959,0.120394,-0.000183
1765332340.963343,1.000000,-0.500229,-0.009155,-0.101167,-0.006775,-0.445067,0.005341,0.257725,0.033143
1765332340.964353,1.000000,-0.500229,-0.009155,-0.135958,-0.000183,-0.445067,0.005341,0.149691,-0.000183
1765332340.965416,1.000000,-0.500229,-0.009155,-0.016938,-0.000183,-0.445067,0.005722,0.188144,-0.000183
1765332340.966745,1.000000,-0.500229,-0.009155,-0.056306,-0.000183,-0.445067,0.005722,0.175326,-0.000183
1765332340.967750,1.000000,-0.500229,-0.009537,-0.070954,-0.000183,-0.445067,0.005722,0.115816,-0.000183
1765332340.968752,1.000000,-0.500229,-0.009537,-0.158846,-0.000183,-0.445067,0.006104,0.237583,-0.000183
1765332340.969728,1.000000,-0.500229,-0.009918,-0.113069,-0.000183,-0.445067,0.006485,0.228428,-0.000183
1765332340.970759,1.000000,-0.500229,-0.009918,-0.164340,-0.066468,-0.445067,0.006485,0.148775,-0.000183
1765332340.971708,1.000000,-0.500229,-0.009918,-0.131380,-0.000183,-0.445067,0.006867,0.211948,-0.000183
1765332340.972720,1.000000,-0.500229,-0.010300,-0.080110,-0.000183,-0.445067,0.006867,0.099336,-0.000183
1765332340.973708,1.000000,-0.500229,-0.010300,-0.162509,-0.000183,-0.445067,0.006867,0.088350,-0.000183
1765332340.974713,1.000000,-0.500229,-0.010681,-0.197299,-0.004578,-0.445067,0.007248,0.194553,-0.000183
1765332340.975778,1.000000,-0.500229,-0.010681,-0.122225,-0.000183,-0.445067,0.007248,0.201877,-0.000183
1765332340.976770,1.000000,-0.500229,-0.010681,-0.074617,-0.018860,-0.445067,0.007248,0.169833,-0.000183
1765332340.977732,1.000000,-0.500229,-0.010681,-0.111238,-0.051820,-0.445067,0.007630,0.262303,-0.000183
1765332340.978792,1.000000,-0.500229,-0.010681,-0.149691,-0.000183,-0.445067,0.008011,0.165255,-0.000183
1765332340.979848,1.000000,-0.500229,-0.011063,-0.090181,-0.000183,-0.445067,0.008011,0.146944,-0.000183
1765332340.980775,1.000000,-0.500229,-0.011063,-0.133211,-0.010437,-0.445067,0.008392,0.192721,-0.000183
1765332340.981824,1.000000,-0.500229,-0.011444,-0.185397,-0.000183,-0.445067,0.008392,0.181735,-0.000183
1765332340.982900,1.000000,-0.500229,-0.011444,-0.117647,-0.000183,-0.445067,0.008774,0.246738,-0.000183
1765332340.983901,1.000000,-0.500229,-0.011444,-0.127718,-0.034974,-0.445067,0.008774,0.172580,-0.000183
1765332340.984938,1.000000,-0.500229,-0.011444,-0.054475,-0.000183,-0.445067,0.009155,0.266880,-0.000183
1765332340.985910,1.000000,-0.500229,-0.011826,-0.174411,-0.000183,-0.445067,0.009155,0.086519,-0.000183
1765332340.986885,1.000000,-0.500229,-0.011826,-0.051728,-0.029847,-0.445067,0.009537,0.228428,-0.000183
1765332340.987852,1.000000,-0.500229,-0.012207,-0.240330,-0.015564,-0.445067,0.009537,0.195468,-0.000183
1765332340.988911,1.000000,-0.500229,-0.012207,-0.085603,-0.000183,-0.445067,0.009918,0.200961,-0.000183
1765332340.989887,1.000000,-0.500229,-0.012207,-0.133211,-0.000183,-0.445067,0.009918,0.148775,-0.000183
1765332340.990891,1.000000,-0.500229,-0.012589,-0.159762,-0.000183,-0.445067,0.009918,0.124056,-0.000183
1765332340.991889,1.000000,-0.500229,-0.012589,-0.142367,-0.000183,-0.445067,0.009918,0.136873,-0.000183
1765332340.992904,1.000000,-0.500229,-0.012589,-0.097505,-0.000183,-0.445067,0.010300,0.191806,-0.000183
1765332340.993927,1.000000,-0.500229,-0.012970,-0.125887,-0.000183,-0.445067,0.010300,0.115816,-0.000183
1765332340.994986,1.000000,-0.500229,-0.012970,-0.109407,-0.000183,-0.445067,0.010300,0.068208,0.052918
1765332340.995936,1.000000,-0.500229,-0.012970,-0.196384,-0.000183,-0.445067,0.010681,0.117647,0.063905
1765332340.996947,1.000000,-0.500229,-0.013352,-0.163424,-0.000183,-0.445067,0.010681,0.075532,-0.000183
1765332340.997901,1.000000,-0.500229,-0.013733,-0.162509,-0.000183,-0.445067,0.010681,-0.009613,0.072328
1765332340.998898,1.000000,-0.500229,-0.013352,-0.106661,-0.000183,-0.445067,0.010681,0.041657,0.076722
1765332341.000139,1.000000,-0.500229,-0.014115,-0.254063,-0.000183,-0.445067,0.010681,0.058137,0.048524
1765332341.001148,1.000000,-0.500229,-0.014115,-0.145113,-0.000183,-0.445067,0.010681,-0.023346,0.012268
1765332341.002081,1.000000,-0.500229,-0.014115,-0.140536,-0.000183,-0.445067,0.010681,0.032502,-0.000183
1765332341.003041,1.000000,-0.500229,-0.014115,-0.186313,-0.000183,-0.445067,0.011063,0.029755,0.014466
1765332341.004027,1.000000,-0.500229,-0.014496,-0.103914,-0.000183,-0.445067,0.010681,0.005951,0.001282
1765332341.005060,1.000000,-0.500229,-0.014496,-0.113985,-0.000183,-0.445067,0.010681,-0.017853,-0.000183
1765332341.006067,1.000000,-0.500229,-0.014878,-0.166171,-0.054017,-0.445067,0.010681,0.004120,0.051087
1765332341.007070,1.000000,-0.500229,-0.014878,-0.079194,-0.000183,-0.445067,0.011063,0.111238,0.014099
1765332341.008080,1.000000,-0.500229,-0.014878,-0.141451,-0.000183,-0.445067,0.010681,-0.036164,-0.000183
1765332341.009068,1.000000,-0.500229,-0.014496,0.019684,-0.011902,-0.445067,0.010681,0.016938,-0.000183
1765332341.010384,1.000000,-0.500229,-0.014878,-0.048066,-0.010803,-0.445067,0.011063,0.065461,0.154360
1765332341.011466,1.000000,-0.500229,-0.014878,-0.087434,-0.000183,-0.445067,0.011063,-0.021515,-0.000183
1765332341.012444,1.000000,-0.500229,-0.014878,-0.116732,-0.000183,-0.445067,0.011063,0.048066,0.052552
1765332341.013439,1.000000,-0.500229,-0.015259,-0.124971,-0.000183,-0.445067,0.011063,-0.021515,0.106752
1765332341.014510,1.000000,-0.500229,-0.015259,-0.020600,-0.000183,-0.445067,0.011063,0.048066,0.061341
1765332341.015460,1.000000,-0.500229,-0.015259,-0.012360,-0.058412,-0.445067,0.011063,0.021515,0.054383
1765332341.016854,1.000000,-0.500229,-0.015259,-0.086519,-0.000183,-0.445067,0.011063,-0.016938,-0.000183
1765332341.018061,1.000000,-0.500229,-0.015259,-0.026093,-0.008606,-0.445067,0.011063,0.011444,0.023255
1765332341.019304,1.000000,-0.500229,-0.015640,-0.071870,-0.000183,-0.445067,0.011063,0.080110,0.043397
1765332341.020310,1.000000,-0.500229,-0.015640,-0.069123,-0.028382,-0.445067,0.011063,0.070039,0.110048
1765332341.021232,1.000000,-0.500229,-0.015640,-0.038911,-0.015930,-0.445067,0.011063,0.016022,0.030945
1765332341.022243,1.000000,-0.500229,-0.015640,-0.000458,-0.073793,-0.445067,0.011063,0.059968,0.072694
1765332341.023298,1.000000,-0.500229,-0.015640,-0.115816,-0.084047,-0.445067,0.011063,-0.032502,-0.000183
1765332341.024387,1.000000,-0.500229,-0.015640,-0.047150,-0.068666,-0.445067,0.011063,0.030671,0.046693
1765332341.025584,1.000000,-0.500229,-0.015640,-0.027008,-0.087343,-0.445067,0.011063,-0.030671,0.064637
1765332341.026690,1.000000,-0.500229,-0.015640,-0.003204,-0.100160,-0.445067,0.011063,-0.053559,-0.000183
1765332341.027714,1.000000,-0.500229,-0.015640,0.065461,-0.118837,-0.445067,0.011063,0.010529,0.029480
1765332341.028773,1.000000,-0.500229,-0.015640,-0.014191,-0.035706,-0.445067,0.011063,-0.017853,0.156558
1765332341.029707,1.000000,-0.500229,-0.015640,0.021515,-0.092836,-0.445067,0.011063,0.003204,0.001282
1765332341.030817,1.000000,-0.500229,-0.015640,-0.044404,-0.146304,-0.445067,0.011063,0.006867,0.075257
1765332341.031780,1.000000,-0.500229,-0.015640,-0.003204,-0.042298,-0.445067,0.011063,-0.012360,-0.000183
1765332341.032890,1.000000,-0.500229,-0.015640,0.031586,-0.000183,-0.445067,0.011063,-0.013275,-0.000183
1765332341.033990,1.000000,-0.500229,-0.015640,-0.044404,-0.034974,-0.445067,0.011063,0.012360,0.065370
1765332341.034969,1.000000,-0.500229,-0.015640,0.029755,-0.107485,-0.445067,0.011063,0.025177,0.026551
1765332341.035910,1.000000,-0.500229,-0.015640,-0.018769,-0.021790,-0.445067,0.011063,-0.003204,-0.000183
1765332341.036912,1.000000,-0.500229,-0.015640,0.030671,-0.000183,-0.445067,0.011063,0.033417,0.098695
1765332341.037937,1.000000,-0.500229,-0.015640,0.021515,-0.059510,-0.445067,0.011063,0.005951,0.059876
1765332341.039045,1.000000,-0.500229,-0.015640,-0.015106,-0.068666,-0.445067,0.011063,0.014191,0.058412
1765332341.040166,1.000000,-0.500229,-0.015640,-0.073701,-0.053285,-0.445067,0.011063,-0.000458,0.051820
1765332341.041186,1.000000,-0.500229,-0.015640,0.041657,-0.075257,-0.445067,0.011063,0.051728,0.097963
1765332341.042563,1.000000,-0.500229,-0.015640,-0.029755,-0.098695,-0.445067,0.011063,-0.116732,-0.000183
1765332341.043710,1.000000,-0.500229,-0.015640,-0.008698,-0.138247,-0.445067,0.011063,-0.081025,0.038270
1765332341.044715,1.000000,-0.500229,-0.015640,-0.001373,-0.086610,-0.445067,0.011063,-0.083772,0.055116
1765332341.045834,1.000000,-0.500229,-0.015640,0.036164,-0.051820,-0.445067,0.011063,-0.007782,-0.000183
1765332341.046944,1.000000,-0.500229,-0.015640,0.059968,-0.000183,-0.445067,0.011063,-0.066377,0.136782
1765332341.047995,1.000000,-0.500229,-0.015640,-0.023346,-0.000183,-0.445067,0.011063,0.062715,0.033143
1765332341.049196,1.000000,-0.500229,-0.015640,-0.040742,-0.000183,-0.445067,0.011063,0.032502,0.100160
1765332341.050344,1.000000,-0.500229,-0.015640,-0.034333,-0.095766,-0.445067,0.011063,0.070039,-0.000183
1765332341.051484,1.000000,-0.500229,-0.015640,-0.084688,-0.126162,-0.445067,0.011444,0.031586,-0.000183
1765332341.052556,1.000000,-0.500229,-0.015640,-0.048981,-0.034241,-0.445067,0.011063,-0.008698,-0.000183
1765332341.053711,1.000000,-0.500229,-0.015640,-0.039826,-0.048524,-0.445067,0.011063,-0.016022,0.076356
1765332341.054885,1.000000,-0.500229,-0.015640,-0.034333,-0.003845,-0.445067,0.011063,-0.008698,0.046693
1765332341.056062,1.000000,-0.500229,-0.015640,0.079194,-0.046693,-0.445067,0.011063,0.021515,0.025086
1765332341.057071,1.000000,-0.500229,-0.015640,-0.065461,-0.106020,-0.445067,0.011063,0.036164,0.042664
1765332341.058262,1.000000,-0.500229,-0.016022,0.004120,-0.133486,-0.445067,0.011444,-0.004120,0.036805
1765332341.059288,1.000000,-0.500229,-0.015640,-0.022431,-0.036439,-0.445067,0.011063,0.028840,0.106386
1765332341.060285,1.000000,-0.500229,-0.016022,-0.051728,-0.000183,-0.445067,0.011063,-0.043488,0.104921
1765332341.061323,1.000000,-0.500229,-0.015640,0.040742,-0.115908,-0.445067,0.011063,-0.039826,0.092103
1765332341.062307,1.000000,-0.500229,-0.016022,-0.024262,-0.043397,-0.445067,0.011063,-0.024262,0.037171
1765332341.063375,1.000000,-0.500229,-0.015640,-0.037995,-0.039734,-0.445067,0.011063,0.027924,0.005310
1765332341.064298,1.000000,-0.500229,-0.016022,-0.081025,-0.048890,-0.445067,0.011063,-0.059968,0.117006
1765332341.065286,1.000000,-0.500229,-0.016022,0.049897,-0.097597,-0.445067,0.011063,0.017853,0.003113
1765332341.066634,1.000000,-0.500229,-0.015640,-0.012360,-0.070130,-0.445067,0.011063,-0.043488,0.067567
1765332341.067672,1.000000,-0.500229,-0.016022,-0.005951,-0.060609,-0.445067,0.011063,0.095674,0.004578
1765332341.068644,1.000000,-0.500229,-0.015640,0.071870,-0.011902,-0.445067,0.011063,-0.009613,-0.000183
1765332341.069688,1.000000,-0.500229,-0.015640,0.054475,-0.070863,-0.445067,0.011063,-0.037079,0.015198
1765332341.070689,1.000000,-0.500229,-0.016022,-0.059968,-0.036439,-0.445067,0.011063,-0.046235,0.042298
1765332341.071814,1.000000,-0.500229,-0.015640,0.008698,-0.068666,-0.445067,0.011063,0.066377,0.022522
1765332341.072976,1.000000,-0.500229,-0.016022,0.003204,-0.039734,-0.445067,0.011063,0.007782,-0.000183
1765332341.073939,1.000000,-0.500229,-0.015640,0.002289,-0.087343,-0.445067,0.011063,-0.037079,0.039002
1765332341.074951,1.000000,-0.500229,-0.016022,-0.045319,-0.041932,-0.445067,0.011063,-0.016022,0.045594
1765332341.075959,1.000000,-0.500229,-0.016022,-0.013275,-0.075990,-0.445067,0.011063,0.062715,0.088441
1765332341.077020,1.000000,-0.500229,-0.016022,-0.023346,-0.024720,-0.445067,0.011444,0.113069,0.046326
1765332341.078031,1.000000,-0.500229,-0.016022,0.001373,-0.126528,-0.445067,0.011063,-0.000458,-0.000183
1765332341.079016,1.000000,-0.500229,-0.016022,-0.030671,-0.060975,-0.445067,0.011063,-0.045319,0.059144
1765332341.080023,1.000000,-0.500229,-0.016022,-0.037995,-0.017762,-0.445067,0.011444,0.076448,0.158022
1765332341.081080,1.000000,-0.500229,-0.016022,0.065461,-0.078553,-0.445067,0.011063,-0.091096,-0.000183
1765332341.082159,1.000000,-0.500229,-0.016022,-0.049897,-0.018128,-0.445067,0.011063,-0.005035,0.101625
1765332341.083445,1.000000,-0.500229,-0.016022,0.002289,-0.139345,-0.445067,0.011063,-0.012360,0.052552
1765332341.084437,1.000000,-0.500229,-0.016022,0.027924,-0.006775,-0.445067,0.011063,-0.024262,-0.000183
1765332341.085443,1.000000,-0.500229,-0.016022,-0.022431,-0.000183,-0.445067,0.011063,-0.102083,0.054017
1765332341.086465,1.000000,-0.500229,-0.016022,0.005951,-0.039002,-0.445067,0.011063,-0.005951,0.064271
1765332341.087441,1.000000,-0.500229,-0.016022,-0.003204,-0.032410,-0.445067,0.011063,0.005951,0.112612
1765332341.088539,1.000000,-0.500229,-0.016022,0.010529,-0.157656,-0.445067,0.011063,0.065461,0.045960
1765332341.089541,1.000000,-0.500229,-0.016022,-0.003204,-0.015930,-0.445067,0.011063,0.026093,-0.000183
1765332341.090509,1.000000,-0.500229,-0.016022,-0.066377,-0.089540,-0.445067,0.011063,0.018769,-0.000183
1765332341.091610,1.000000,-0.500229,-0.016022,0.041657,-0.064271,-0.445067,0.011444,0.050813,0.048157
1765332341.092694,1.000000,-0.500229,-0.016022,0.005035,-0.000183,-0.445067,0.011063,-0.052644,0.006775
1765332341.093726,1.000000,-0.500229,-0.016022,-0.000458,-0.009705,-0.445067,0.011063,0.003204,0.034974
1765332341.094695,1.000000,-0.500229,-0.016022,0.017853,-0.033509,-0.445067,0.011444,0.018769,-0.000183
1765332341.095746,1.000000,-0.500229,-0.016022,0.001373,-0.029114,-0.445067,0.011063,0.036164,0.113710
1765332341.096733,1.000000,-0.500229,-0.016022,-0.037079,-0.061341,-0.445067,0.011444,0.010529,0.046693
1765332341.097751,1.000000,-0.500229,-0.016022,-0.026093,-0.052552,-0.445067,0.011063,0.004120,0.026917
1765332341.098845,1.000000,-0.500229,-0.016022,-0.028840,-0.034607,-0.445067,0.011063,0.045319,-0.000183
1765332341.099950,1.000000,-0.500229,-0.016022,0.031586,-0.058045,-0.445067,0.011444,-0.019684,0.095033
1765332341.100990,1.000000,-0.500229,-0.016022,0.012360,-0.047791,-0.445067,0.011444,0.021515,0.097963
1765332341.102128,1.000000,-0.500229,-0.016022,-0.070039,-0.016297,-0.445067,0.011444,0.011444,-0.000183
1765332341.103512,1.000000,-0.500229,-0.016022,0.011444,-0.021790,-0.445067,0.011444,0.068208,0.155825
1765332341.106956,1.000000,-0.500229,-0.016403,-0.085603,-0.106020,-0.445067,0.011063,-0.050813,0.045960
1765332341.107999,1.000000,-0.500229,-0.016403,0.016022,-0.026184,-0.445067,0.011063,-0.082856,0.179995
1765332341.109050,1.000000,-0.500229,-0.016403,-0.002289,-0.042664,-0.445067,0.011063,-0.009613,0.052552
1765332341.110168,1.000000,-0.500229,-0.016403,0.036164,-0.047791,-0.445067,0.011063,-0.005035,0.059510
1765332341.111155,1.000000,-0.500229,-0.016403,-0.002289,-0.093935,-0.445067,0.011063,-0.020600,-0.000183
1765332341.112197,1.000000,-0.500229,-0.016403,-0.039826,-0.074525,-0.445067,0.011063,-0.065461,0.078553
1765332341.113268,1.000000,-0.500229,-0.016403,0.019684,-0.000183,-0.445067,0.011063,0.044404,0.027283
1765332341.114318,1.000000,-0.500229,-0.016403,0.073701,-0.112978,-0.445067,0.011063,0.087434,0.091737
1765332341.115346,1.000000,-0.500229,-0.016403,-0.027008,-0.068299,-0.445067,0.011063,-0.035248,0.000916
1765332341.116652,1.000000,-0.500229,-0.016403,0.029755,-0.138613,-0.445067,0.011063,0.005951,0.054017
1765332341.117714,1.000000,-0.500229,-0.016403,-0.003204,-0.075257,-0.445067,0.011063,-0.005035,0.010437
1765332341.118810,1.000000,-0.500229,-0.016403,0.007782,-0.000183,-0.445067,0.011444,0.047150,-0.000183
1765332341.119864,1.000000,-0.500229,-0.016403,0.005035,-0.000183,-0.445067,0.011444,-0.026093,0.071595
1765332341.120851,1.000000,-0.500229,-0.016022,0.038911,-0.059876,-0.445067,0.011063,0.004120,-0.000183
1765332341.121957,1.000000,-0.500229,-0.016403,-0.049897,-0.017762,-0.445067,0.011063,-0.067292,-0.000183
1765332341.122953,1.000000,-0.500229,-0.016403,-0.060883,-0.061707,-0.445067,0.011063,0.051728,0.020325
1765332341.123942,1.000000,-0.500229,-0.016403,0.001373,-0.000183,-0.445067,0.011444,0.087434,0.059876
1765332341.125005,1.000000,-0.500229,-0.016403,-0.006867,-0.065736,-0.445067,0.011063,0.005035,0.095033
1765332341.126102,1.000000,-0.500229,-0.016403,-0.004120,-0.000183,-0.445067,0.011063,0.050813,0.057679
1765332341.127165,1.000000,-0.500229,-0.016403,-0.041657,-0.006043,-0.445067,0.011444,-0.025177,0.060609
1765332341.128180,1.000000,-0.500229,-0.016403,0.000458,-0.121767,-0.445067,0.011063,-0.106661,0.082948
1765332341.129160,1.000000,-0.500229,-0.016403,-0.030671,-0.000183,-0.445067,0.011063,0.026093,0.113344
1765332341.130259,1.000000,-0.500229,-0.016403,0.021515,-0.000183,-0.445067,0.011063,-0.003204,0.002014
1765332341.131289,1.000000,-0.500229,-0.016403,-0.015106,-0.062074,-0.445067,0.011444,-0.046235,0.060609
1765332341.132281,1.000000,-0.500229,-0.016403,-0.021515,-0.096864,-0.445067,0.011063,-0.025177,-0.000183
1765332341.133427,1.000000,-0.500229,-0.016403,0.028840,-0.060243,-0.445067,0.011444,0.061799,0.086976
1765332341.137492,1.000000,-0.500229,-0.016403,-0.049897,-0.000183,-0.445067,0.011063,-0.040742,0.071962
1765332341.138475,1.000000,-0.500229,-0.016403,-0.002289,-0.112612,-0.445067,0.011444,0.113985,0.035340
1765332341.139475,1.000000,-0.500229,-0.016403,0.027924,-0.157290,-0.445067,0.011444,-0.005035,-0.000183
1765332341.140495,1.000000,-0.500229,-0.016403,-0.124056,-0.025818,-0.445067,0.011063,-0.106661,-0.000183
1765332341.141583,1.000000,-0.500229,-0.016403,-0.069123,-0.092836,-0.445067,0.011444,0.043488,0.135317
1765332341.142539,1.000000,-0.500229,-0.016403,-0.004120,-0.168643,-0.445067,0.011444,0.006867,0.071595
1765332341.143491,1.000000,-0.500229,-0.016785,0.041657,-0.013001,-0.445067,0.011444,-0.020600,0.072694
1765332341.144456,1.000000,-0.500229,-0.016403,0.057221,-0.000183,-0.445067,0.011444,0.010529,0.096132
1765332341.145401,1.000000,-0.500229,-0.016403,0.014191,-0.059144,-0.445067,0.011444,0.060883,0.049989
1765332341.146379,1.000000,-0.500229,-0.016403,-0.052644,-0.069032,-0.445067,0.011444,-0.111238,0.110048
1765332341.147389,1.000000,-0.500229,-0.016403,0.019684,-0.111513,-0.445067,0.011444,-0.013275,0.056947
1765332341.148369,1.000000,-0.500229,-0.016403,-0.061799,-0.085512,-0.445067,0.011063,-0.004120,0.100893
1765332341.149685,1.000000,-0.500229,-0.016403,-0.043488,-0.000183,-0.445067,0.011444,-0.032502,-0.000183
1765332341.150814,1.000000,-0.500229,-0.016403,-0.030671,-0.104189,-0.445067,0.011063,0.003204,-0.000183
1765332341.151844,1.000000,-0.500229,-0.016785,-0.056306,-0.117006,-0.445067,0.011444,0.083772,0.042298
1765332341.152921,1.000000,-0.500229,-0.016785,0.001373,-0.004944,-0.445067,0.011444,0.014191,-0.000183
1765332341.153941,1.000000,-0.500229,-0.016403,-0.013275,-0.056947,-0.445067,0.011444,0.140536,0.039002
1765332341.154874,1.000000,-0.500229,-0.016785,0.007782,-0.044495,-0.445067,0.011444,0.025177,0.003113
1765332341.155885,1.000000,-0.500229,-0.016785,-0.012360,-0.163516,-0.445067,0.011444,-0.016938,0.002380
1765332341.156917,1.000000,-0.500229,-0.016785,-0.032502,-0.010803,-0.445067,0.011444,-0.009613,0.073793
1765332341.157940,1.000000,-0.500229,-0.016785,-0.002289,-0.002380,-0.445067,0.011444,-0.010529,0.105287
1765332341.158985,1.000000,-0.500229,-0.016785,0.028840,-0.022522,-0.445067,0.011444,-0.005951,0.041932
1765332341.160070,1.000000,-0.500229,-0.016785,0.005035,-0.008240,-0.445067,0.011826,-0.037995,0.120302
1765332341.161124,1.000000,-0.500229,-0.016785,-0.036164,-0.107485,-0.445067,0.011444,-0.028840,0.003113
1765332341.162200,1.000000,-0.500229,-0.016403,-0.016022,-0.077089,-0.445067,0.011444,0.003204,0.114443
1765332341.163153,1.000000,-0.500229,-0.016785,-0.038911,-0.000183,-0.445067,0.011826,0.048981,0.000916
1765332341.164126,1.000000,-0.500229,-0.016785,-0.067292,-0.084047,-0.445067,0.011444,-0.016938,0.097597
1765332341.165244,1.000000,-0.500229,-0.016785,-0.031586,-0.034607,-0.445067,0.011444,0.006867,0.011902
