timestamp,angle_rad,angle_deg,velocity_rad_s,torque_Nm
1765229407.166401,0.000000,0.000000,0.017853,-0.000183
1765229407.166829,,,,
1765229407.166920,0.000000,0.000000,0.037079,-0.000183
1765229407.167068,0.000000,0.000000,0.008698,-0.000183
1765229407.167436,,,,
1765229407.167554,-0.000381,-0.021857,-0.013275,-0.000183
1765229407.167734,0.000000,0.000000,0.002289,-0.000183
1765229407.168030,,,,
1765229407.168128,0.000000,0.000000,0.000458,-0.000183
1765229407.168262,-0.000381,-0.021857,-0.014191,-0.000183
1765229407.168608,,,,
1765229407.168764,0.000000,0.000000,0.009613,-0.000183
1765229407.168866,0.000000,0.000000,0.012360,-0.000183
1765229407.169292,0.000000,0.000000,0.028840,-0.000183
1765229407.169798,0.000000,0.000000,-0.042573,-0.000183
1765229407.170305,0.000000,0.000000,0.013275,0.004211
1765229407.170805,0.000000,0.000000,0.082856,-0.000183
1765229407.171303,0.000000,0.000000,0.061799,-0.000183
1765229407.171770,0.000000,0.000000,-0.031586,-0.000183
1765229407.172278,0.000000,0.000000,-0.029755,-0.000183
1765229407.172772,0.000000,0.000000,0.075532,0.008606
1765229407.173306,0.000000,0.000000,0.080110,-0.000183
1765229407.173809,0.000000,0.000000,0.059052,-0.000183
1765229407.174332,0.000381,0.021857,0.109407,-0.000183
1765229407.174815,0.000000,0.000000,0.027008,-0.000183
1765229407.175302,0.000000,0.000000,-0.013275,-0.000183
1765229407.175778,0.000000,0.000000,0.019684,-0.000183
1765229407.176247,0.000000,0.000000,0.025177,-0.000183
1765229407.176722,0.000000,0.000000,0.047150,-0.000183
1765229407.177219,0.000381,0.021857,0.017853,-0.000183
1765229407.177707,0.000000,0.000000,0.066377,-0.000183
1765229407.178201,0.000000,0.000000,-0.029755,-0.000183
1765229407.178725,0.000000,0.000000,-0.055390,-0.000183
1765229407.179208,0.000381,0.021857,0.027008,-0.000183
1765229407.179750,0.000381,0.021857,0.024262,-0.000183
1765229407.180212,0.000381,0.021857,0.073701,-0.000183
1765229407.180836,0.000000,0.000000,0.011444,-0.000183
1765229407.181360,0.000381,0.021857,0.034333,-0.000183
1765229407.182014,0.000000,0.000000,-0.039826,0.023621
1765229407.182501,0.000381,0.021857,0.003204,-0.000183
1765229407.182988,0.000381,0.021857,0.048981,-0.000183
1765229407.183428,0.000381,0.021857,0.047150,-0.000183
1765229407.183895,0.000381,0.021857,0.048981,-0.000183
1765229407.184406,0.000381,0.021857,0.024262,-0.000183
1765229407.184841,0.000381,0.021857,0.042573,-0.000183
1765229407.185344,0.000381,0.021857,0.080110,-0.000183
1765229407.185783,0.000381,0.021857,-0.015106,-0.000183
1765229407.186272,0.000381,0.021857,-0.033417,-0.000183
1765229407.186770,0.000381,0.021857,0.059968,0.059876
1765229407.187249,0.000381,0.021857,0.065461,-0.000183
1765229407.187725,0.000381,0.021857,0.010529,0.023987
1765229407.188213,0.000381,0.021857,0.013275,-0.000183
1765229407.188739,0.000381,0.021857,-0.012360,-0.000183
1765229407.189203,0.000381,0.021857,-0.048981,-0.000183
1765229407.189714,0.000381,0.021857,0.080110,-0.000183
1765229407.190200,0.000381,0.021857,0.082856,-0.000183
1765229407.190705,0.000381,0.021857,-0.049897,-0.000183
1765229407.191193,0.000381,0.021857,0.002289,-0.000183
1765229407.191627,0.000381,0.021857,0.066377,-0.000183
1765229407.192096,0.000381,0.021857,0.074617,0.032410
1765229407.192569,0.000381,0.021857,0.044404,-0.000183
1765229407.193071,0.000763,0.043714,0.107576,-0.000183
1765229407.193537,0.000763,0.043714,0.040742,-0.000183
1765229407.194048,0.000763,0.043714,-0.001373,-0.000183
1765229407.194500,0.000381,0.021857,0.009613,-0.000183
1765229407.194992,0.000381,0.021857,-0.016938,-0.000183
1765229407.195466,0.000763,0.043714,0.019684,-0.000183
1765229407.195920,0.000763,0.043714,0.024262,-0.000183
1765229407.196408,0.000381,0.021857,0.018769,-0.000183
1765229407.196887,0.000763,0.043714,0.019684,-0.000183
1765229407.197443,0.000381,0.021857,-0.010529,-0.000183
1765229407.197946,0.000381,0.021857,-0.029755,-0.000183
1765229407.198429,0.000381,0.021857,0.041657,-0.000183
1765229407.198892,0.000381,0.021857,0.041657,-0.000183
1765229407.199363,0.000381,0.021857,-0.016022,-0.000183
1765229407.199873,0.000763,0.043714,0.003204,0.019593
1765229407.200322,0.000381,0.021857,-0.011444,-0.000183
1765229407.200769,0.000381,0.021857,-0.064546,-0.000183
1765229407.201247,0.000763,0.043714,-0.000458,-0.000183
