0,-2.17513224299751,-2.08805373233813,-1.89806297516027,-1.87668874077771
0.01,-2.20600252523765,-2.25932644494354,-1.85594156823483,-1.99960072044182
0.02,-2.21699070329664,-2.37418197375586,-1.79220875001866,-2.03971094159954
0.03,-2.21089303350279,-2.42337122363154,-1.7222845430575,-1.99841803087604
0.04,-2.18626114507564,-2.43163458723679,-1.65909936191654,-1.90397031551129
0.05,-2.14181130034007,-2.40317309241748,-1.61447794203171,-1.79433513498504
0.06,-2.08479145922161,-2.33626411493448,-1.58934118538756,-1.70578316148302
0.07,-2.02867552499499,-2.25579571555381,-1.57702510350312,-1.65334584600619
0.08,-1.98900682754775,-2.18129087195094,-1.56666080407634,-1.63471060842871
0.09,-1.97306220040256,-2.13590320024462,-1.55261050479319,-1.63697519014476
0.1,-1.97566362230567,-2.12250813648894,-1.53166136682268,-1.64284457649937
0.11,-1.98777694672209,-2.13864245339183,-1.5028689980711,-1.64513460825962
0.12,-1.99982316988098,-2.17063119571944,-1.47336106170686,-1.64206366940815
0.13,-2.0059160644262,-2.20486315002604,-1.44484210095735,-1.6336330941299
0.14,-2.00595325918008,-2.23044232980434,-1.41856190916577,-1.61946357248329
0.15,-2.00054880084743,-2.24368147214233,-1.39460974946981,-1.59829050196766
0.16,-1.99120072067385,-2.24687729424404,-1.36978318854964,-1.56685589439884
0.17,-1.98096836190048,-2.24189530273512,-1.34335754697113,-1.52021062852067
0.18,-1.96829285369781,-2.23115933711186,-1.31593253751216,-1.46455006194408
0.19,-1.95416956578156,-2.21583518800412,-1.28725101409628,-1.40903526930959
0.2,-1.93895971253606,-2.19700230538293,-1.25983855884969,-1.363988201438
0.21,-1.92353531772389,-2.17932784769117,-1.23546397152048,-1.3343790576542
0.22,-1.90879232628561,-2.15796754860303,-1.2140723597703,-1.3117558672222
0.23,-1.89400133644014,-2.13786979571258,-1.19473338845101,-1.28552112002133
0.24,-1.88037887078642,-2.11713305866144,-1.17517200905585,-1.25025275685538
0.25,-1.86664170655007,-2.08973475815913,-1.15342377428107,-1.21156582787124
0.26,-1.85158085874899,-2.06264658383952,-1.13317731348353,-1.17695842318301
0.27,-1.83474718792488,-2.03504816605119,-1.10958393368651,-1.153511222693
0.28,-1.81619491564605,-2.0052772737213,-1.08350711044343,-1.12832876989265
0.29,-1.80033695577145,-1.97821446569843,-1.05699724728737,-1.09634642425492
0.3,-1.78610544303635,-1.95545750413145,-1.03318202962882,-1.05879053633874
0.31,-1.77423370372675,-1.93588924197539,-1.01319689277032,-1.01662089954808
0.32,-1.76792713405846,-1.91940596461713,-0.995471828084036,-0.980165530217281
0.33,-1.76832471709715,-1.9052390534671,-0.980906604520223,-0.959982383299343
0.34,-1.77483354093153,-1.89219629500592,-0.967316546196079,-0.955499287531891
0.35,-1.78480649954954,-1.87926078956577,-0.952803891405133,-0.956114428062774
0.36,-1.79739857687164,-1.86526798549433,-0.937083212368791,-0.942976238007455
0.37,-1.8088582939945,-1.85033093630354,-0.920908322196891,-0.901610551624329
0.38,-1.81768148645262,-1.83838638767932,-0.904730413719774,-0.832203415647386
0.39,-1.82511710554642,-1.82634722682731,-0.88942657115246,-0.748636760955888
0.4,-1.83729709665446,-1.81701588207191,-0.87544435035873,-0.670523892143908
0.41,-1.86497655459037,-1.81186968512586,-0.861834888849368,-0.606190887967978
0.42,-1.91996273581113,-1.81145400843421,-0.851477823163511,-0.556607432857428
0.43,-2.00121944710694,-1.81387783766114,-0.838925787291041,-0.52525263882648
0.44,-2.08010997384326,-1.81714535262028,-0.828786957832363,-0.492987991241288
0.45,-2.15327675359059,-1.8192191401953,-0.819025690910582,-0.464035032961487
0.46,-2.20868643736811,-1.82025855891399,-0.808639509703876,-0.435916175108138
0.47,-2.22784861601779,-1.82203780175168,-0.795936221678668,-0.403986418437351
0.48,-2.21579211469253,-1.82668076878315,-0.781231825959998,-0.370481007826678
0.49,-2.19426148689229,-1.83577596435142,-0.762875588253169,-0.337429722869886
0.5,-2.18217094088799,-1.84961079710481,-0.740189232698028,-0.308962342401099
0.51,-2.19122928865678,-1.86767894870256,-0.715618098227463,-0.29007816254857
0.52,-2.21774065469289,-1.88919075729915,-0.689383980516246,-0.283900186064591
0.53,-2.25250615467453,-1.91188516221765,-0.664801532949869,-0.284771625283383
0.54,-2.28704767144377,-1.93176153062294,-0.641956630812317,-0.284624030823433
0.55,-2.3157337104264,-1.95163184497779,-0.620773837980485,-0.278153293680265
0.56,-2.33922823919192,-1.97393876260229,-0.600288699956254,-0.265894354537279
0.57,-2.35854007309599,-1.9936861567182,-0.580857471084096,-0.249396899041711
0.58,-2.37560620095059,-2.0145155020313,-0.562186939180039,-0.231495075182687
0.59,-2.39244784788344,-2.03311019670185,-0.546192623536967,-0.21221677780326
0.6,-2.41205228164391,-2.05281982526101,-0.530550751582148,-0.191758233102668
0.61,-2.43348248192911,-2.07133538787812,-0.516340241993914,-0.169820982579347
0.62,-2.45406860653285,-2.08755645900179,-0.503482780617873,-0.144397713134751
0.63,-2.47582955046909,-2.10120876414725,-0.491399215452362,-0.11973646507944
0.64,-2.49479010792878,-2.11226847457982,-0.48054717972014,-0.0992006523366091
0.65,-2.5096920084039,-2.12169861259716,-0.471063096740302,-0.0865290899756708
0.66,-2.51894105867247,-2.13054072763277,-0.46122920054601,-0.0825532145012021
0.67,-2.52238446695227,-2.13907036996669,-0.450128015978157,-0.0824171875671772
0.68,-2.5225796842417,-2.14681825352039,-0.438021094589716,-0.0811005573558529
0.69,-2.52140676740037,-2.15304508707846,-0.425370733643485,-0.0760971781877246
0.7,-2.52022058287975,-2.15764827923894,-0.413313523511515,-0.0679700967305086
0.71,-2.51928685598628,-2.16093868153903,-0.403748568078543,-0.0588885010350269
0.72,-2.51841751179582,-2.16562746550866,-0.396134446726738,-0.0507569381291466
0.73,-2.51775072574393,-2.17127400050753,-0.390662048757107,-0.0449113911984198
0.74,-2.51828678745631,-2.17855281112485,-0.386445993839336,-0.0411037268491237
0.75,-2.5216487514447,-2.18822069953388,-0.382595128590559,-0.0379840430761774
