0,-2.11936096766899,0.00358009096695805,-1.84599919140882,-0.0254694733718813
0.01,-2.12595275901241,0.0164490749706112,-1.78489555883699,-0.0911731557854924
0.02,-2.11746584422318,0.00605323952996335,-1.6835420470096,-0.204271142349054
0.03,-2.10749021174317,-0.0302947895362031,-1.57339452010013,-0.285513518216064
0.04,-2.0858008926744,-0.0934120081006439,-1.50254912187383,-0.301984407816539
0.05,-2.03268893511597,-0.147689452881482,-1.48331078007238,-0.286572455762847
0.06,-1.95410940994336,-0.167722852698733,-1.4932396768459,-0.278390193022711
0.07,-1.89092692346623,-0.152025935773756,-1.50099085494586,-0.288049714822804
0.08,-1.87270030955059,-0.118201575108578,-1.49510210590331,-0.303838276922292
0.09,-1.88952158248383,-0.0934328916084532,-1.47776579993188,-0.312128963246368
0.1,-1.91336944264963,-0.0803942492940059,-1.45413093641232,-0.31413375334009
0.11,-1.92443933533048,-0.0718568248552907,-1.4300083594483,-0.327256244278036
0.12,-1.9234463941578,-0.0610741903956539,-1.4055657000117,-0.365414423261972
0.13,-1.91592756224626,-0.0499308098120454,-1.3783322158584,-0.42814892599346
0.14,-1.90819527800216,-0.0421184161580865,-1.35093011141967,-0.497120358195798
0.15,-1.90242975689278,-0.0369329811664849,-1.32587113104595,-0.52612913383422
0.16,-1.89927198235004,-0.0305189192852053,-1.30610379659273,-0.516786382295792
0.17,-1.89911580912266,-0.0233908184999809,-1.29083145195478,-0.499325944910485
0.18,-1.90015330706869,-0.0192714218686018,-1.27769825451693,-0.499630506478636
0.19,-1.90059514188542,-0.0194615103614415,-1.26463312198507,-0.514940138803477
0.2,-1.89988338193137,-0.0208476341712044,-1.25153193956758,-0.530688761486528
0.21,-1.89847972085084,-0.0201305988797014,-1.23922125535284,-0.543603352126164
0.22,-1.89765662241294,-0.0153284038664358,-1.22913152097882,-0.556838440365175
0.23,-1.89823473227345,-0.00745007882983465,-1.22368610823218,-0.571447377563323
0.24,-1.89943618044716,-0.000511944765025191,-1.22083289171362,-0.585321112288782
0.25,-1.90020946424273,0.001219429624482,-1.22052997513619,-0.596301868165061
0.26,-1.90039352663328,0.000253290090113719,-1.21952154202527,-0.601868448601731
0.27,-1.90029124435818,-0.000360384063848976,-1.2138764974091,-0.602261097511032
0.28,-1.89982998428671,-0.0001673098662694,-1.20327481113587,-0.601117960331788
0.29,-1.89910420689881,8.32507837013746e-05,-1.19015217160361,-0.602378830556889
0.3,-1.89953355554311,7.46023112125806e-05,-1.17841525344935,-0.607558837524005
0.31,-1.90286601867317,-1.06736874701216e-05,-1.16841038408786,-0.614772005539663
0.32,-1.9084340253643,-2.73259269971057e-05,-1.15778307952791,-0.62317300061799
0.33,-1.91562250275528,-3.59691960316875e-06,-1.14509552025579,-0.632374098044852
0.34,-1.92454733001875,8.22502512861264e-06,-1.13025575993832,-0.646169313247845
0.35,-1.9341518567043,3.5109657299093e-06,-1.11573459939239,-0.666872527278659
0.36,-1.94511049834454,-1.82818221881596e-06,-1.10189295595321,-0.692108599357161
0.37,-1.95552695094476,-1.85954059105717e-06,-1.08614012370732,-0.711367255950613
0.38,-1.96482308609262,-1.37663636577325e-07,-1.06361350212784,-0.719919690093725
0.39,-1.97256370677923,6.39468919774669e-07,-1.03822948375519,-0.737104523813702
0.4,-1.97854492143966,3.29930525009189e-07,-1.00844072659793,-0.787815557950894
0.41,-1.98422910132729,-1.24570672895432e-07,-0.979390527199504,-0.860065882733367
0.42,-1.99175039928099,-1.41904693308077e-07,-0.950506251544065,-0.922017596942249
0.43,-2.00094617800874,-1.78556963443441e-09,-0.90813687925685,-0.957720099969594
0.44,-2.01057649684802,4.99773302354988e-08,-0.85045258593879,-0.987896070933424
0.45,-2.02057596886,1.2722710875786e-08,-0.790780505386622,-1.03319182060512
0.46,-2.03332755556307,-1.34462377252665e-08,-0.755589943673345,-1.09608399368694
0.47,-2.05052166663452,-7.31522019186173e-09,-0.750008074456592,-1.16438053431354
0.48,-2.0719503921357,2.68733086578261e-09,-0.744592408727097,-1.23934901176301
0.49,-2.09067904569405,3.14669674906343e-09,-0.722732698668094,-1.3148664125246
0.5,-2.11345699094639,-1.10618637853901e-10,-0.68778672902121,-1.38366724188339
0.51,-2.13244007045293,-1.07446111170544e-09,-0.652839476512133,-1.44451170856643
0.52,-2.15357247117533,-2.39931749163472e-10,-0.622815364784115,-1.49549359046373
0.53,-2.17430959919244,2.96459190312391e-10,-0.594840674771751,-1.5440707185014
0.54,-2.19525369321456,2.09939589434835e-10,-0.566359598373943,-1.58153575711604
0.55,-2.21299522588964,-1.42741580548519e-11,-0.536093512725374,-1.60407557614582
0.56,-2.22923664514212,-8.6183873412156e-11,-0.509140097157219,-1.62656062705119
0.57,-2.24473933247721,-3.3035187765081e-11,-0.486141904111879,-1.66365769653365
0.58,-2.26178629785231,2.08756988766574e-11,-0.465722726099266,-1.7098132204905
0.59,-2.28087776241963,1.54942064545597e-11,-0.451270794573801,-1.757573577852
0.6,-2.30131672552069,-3.24010188750559e-12,-0.43906332866572,-1.80758441382616
0.61,-2.32024107771286,-5.95914710004051e-12,-0.42842219001401,-1.84904278595643
0.62,-2.33563117395731,-3.77972106772235e-13,-0.41740821260161,-1.89207538726094
0.63,-2.34729783066386,1.87137699242988e-12,-0.404530546387099,-1.91555478410971
0.64,-2.35394035059033,5.92101646616881e-13,-0.39261609136444,-1.91253742476922
0.65,-2.35913735816712,-4.85223974187282e-13,-0.38400459344256,-1.88827521493789
0.66,-2.36076749607041,-3.13964779514972e-13,-0.378026927606632,-1.85762374855201
0.67,-2.36065376920275,7.89601412467152e-14,-0.372234576426917,-1.83855280864585
0.68,-2.36000743662672,1.30156432295611e-13,-0.366082792943885,-1.85217622059671
0.69,-2.35966475936701,1.78783303108111e-14,-0.360153097473416,-1.89469872091448
0.7,-2.35985807298324,-3.91617933248882e-14,-0.353722446075442,-1.93373266683491
0.71,-2.36024357582658,-2.38978852099085e-14,-0.344404105282978,-1.94459208109629
0.72,-2.36034284387454,5.07214781279863e-15,-0.333821355203144,-1.93778848619902
0.73,-2.35979926132893,1.02395313865111e-14,-0.322256278456642,-1.93882440730402
0.74,-2.35901582328259,6.82795473144505e-16,-0.310891322247116,-1.95430782392372
0.75,-2.35961941719514,-3.19834274823233e-15,-0.298597288436069,-1.97264307717865
0.76,-2.36347731985661,-9.81002002218598e-16,-0.287953760176667,-1.98329465403514
0.77,-2.37055563303041,8.32548118865143e-16,-0.279706632182224,-1.98808317283643
0.78,-2.37891592308884,5.10472145892148e-16,-0.272781389107935,-1.9943998170483
0.79,-2.38749039550107,-1.57931157047234e-16,-0.265145672114527,-2.00585004083088
0.8,-2.39745381123284,-2.12116935384542e-16,-0.256559459475466,-2.02140151639544
0.81,-2.40835199661702,-4.07025454907491e-18,-0.246099992607663,-2.04099968362038
0.82,-2.41948990692087,7.0037571766694e-17,-0.233721235057446,-2.05858330139855
0.83,-2.43500256937975,2.05003079379005e-17,-0.221007794727646,-2.07325423362924
0.84,-2.45229163719021,-1.72426829647029e-17,-0.210008261964064,-2.08853568930666
0.85,-2.47081685460008,-1.46551702933365e-17,-0.201433478911599,-2.10919507727929
0.86,-2.49419758163021,5.10579165077555e-19,-0.193975022578462,-2.13488224215296
0.87,-2.51663650820974,5.45631764445452e-18,-0.184315859895685,-2.16335423377756
0.88,-2.54179968395458,1.62305562314647e-18,-0.171231677339611,-2.20229536113074
0.89,-2.57049726055582,-1.42135267437669e-18,-0.158299555003297,-2.26695597414042
0.9,-2.59925359320368,-8.74894589717399e-19,-0.143786526486323,-2.34874620681917
0.91,-2.62309550322751,2.55777558616955e-19,-0.129405180091925,-2.40689533223854
0.92,-2.64467811253355,3.68380872707593e-19,-0.115653540797007,-2.41301000576697
0.93,-2.68581365615524,1.10175377049153e-20,-0.102029415322739,-2.39588912232041
0.94,-2.76980023064166,-1.19528271806132e-19,-0.0897046055536775,-2.40646719783104
0.95,-2.88723073844862,-3.49532516272471e-20,-0.0780382395164193,-2.45965118526705
