0,0.00468574098795593,-0.0136176852174409,1.70148462262884,0.00404039612247602,0.00311798039380346,-0.0139786733498172
0.01,0.00470593062671974,-0.0134290911284703,1.68834076494726,0.0040739037305052,0.00316717942211029,-0.0139107388598084
0.02,0.0047902479953478,-0.0126666044364815,1.63508907975805,0.00421213726061433,0.00336896403630765,-0.013636010227544
0.03,0.00481170139291128,-0.0124787551387595,1.6219417444646,0.00424689209949454,0.00341940327375225,-0.013568310122974
0.04,0.00493813716159502,-0.0114240052657538,1.54787592294064,0.00444818259504914,0.00370899704624855,-0.0131880484487624
0.05,0.00503503513259277,-0.0106653350897123,1.49435796589638,0.00459909756531518,0.00392365826683601,-0.0129144104181402
0.06,0.00505889204118711,-0.010484258581372,1.48155481407413,0.0046358691856331,0.00397567223035956,-0.0128490863697139
0.07,0.00516043858682236,-0.00973934685304003,1.42874728669867,0.00479065061388116,0.00419328362313321,-0.0125803020720942
0.08,0.00526654405033552,-0.00899840238607768,1.37601506536915,0.0049498711195919,0.00441518437460891,-0.0123128774574027
0.09,0.00529287490228391,-0.00882029448655521,1.36330611461583,0.00498899688410644,0.0044694064890524,-0.0122485839823042
0.1,0.00540521842849889,-0.00808278919710717,1.31054841139863,0.00515443302424017,0.00469746821968619,-0.0119823253621766
0.11,0.00552244544948148,-0.00734883346584213,1.25782810847617,0.00532468390460244,0.00493022756548596,-0.0117173032645851
0.12,0.00555231713226099,-0.00716779423822125,1.24478598671679,0.00536766822163763,0.00498866210932929,-0.0116519263067617
0.13,0.00567498767531755,-0.00644428708703384,1.19253406217593,0.00554286046633044,0.00522570646586854,-0.0113906393611158
0.14,0.00570522330538098,-0.00627054357096707,1.17995554710342,0.00558573689266717,0.00528346100036646,-0.0113278912736126
0.15,0.00583319082709352,-0.00555823808730242,1.12822914427975,0.00576567667646054,0.00552452264800021,-0.0110706353034879
0.16,0.00601793688181984,-0.00458290796467009,1.05702987086372,0.00602194508592211,0.00586477201100629,-0.0107183981905715
0.17,0.00605254812241064,-0.00440662103196203,1.0441134599021,0.00606953041006143,0.00592757260507171,-0.0106547371170869
0.18,0.006193325079396,-0.0037099670915756,0.992915408748954,0.00626173439004259,0.0061800194017888,-0.0104031841397303
0.19,0.00633833956243462,-0.00302242827215399,0.942153127360658,0.00645774271448784,0.00643565266761295,-0.0101549711066764
0.2,0.00637402071902813,-0.00285799616663339,0.929974491958555,0.00650565942848591,0.00649785663148041,-0.0100956183371048
0.21,0.00652599791057444,-0.00217551165233998,0.879278431844376,0.00670857734328837,0.00676017785294339,-0.0098493183780054
0.22,0.00668367226629513,-0.00149676518703781,0.828612238555933,0.00691717872292367,0.00702802685107785,-0.00960445884791627
0.23,0.00672365358870583,-0.00132965316540109,0.816094053533954,0.00696974618737092,0.00709521084240731,-0.00954419145010319
0.24,0.00688591826072178,-0.000667730775254686,0.76636369842107,0.00718202491089455,0.00736548083646133,-0.00930554645230336
0.25,0.00692558131306868,-0.000509728069178718,0.754458101807518,0.00723366495370064,0.00743098611817481,-0.00924859916669925
0.26,0.00709508435583549,0.000146216050844,0.704852005072995,0.00745309171666612,0.00770808826127384,-0.00901228770837516
0.27,0.00733595924632673,0.00103376585388951,0.637304405098841,0.00776199956985692,0.00809529877771662,-0.00869281274477712
0.28,0.00738050879264031,0.00119265637598926,0.625159439400036,0.00781878837220629,0.00816613702036257,-0.00863565713354573
0.29,0.00756091607012808,0.00181866663899078,0.577131226213596,0.00804762232315605,0.00845042856316776,-0.00841061029613166
0.3,0.0077453562218384,0.00243361516276907,0.529689531934394,0.00827993707720109,0.00873737083697855,-0.00818976108816187
0.31,0.00779083459255939,0.0025813518676345,0.51824985607548,0.00833696605733336,0.00880754723073747,-0.00813674176907602
0.32,0.00798206375831246,0.00318721991352953,0.471166311636419,0.00857576248382264,0.009100353533795,-0.00791947333249862
0.33,0.00817783174177875,0.0037833164891394,0.424570142951505,0.00881864980721519,0.0093965245252904,-0.00770598779734531
0.34,0.00822597848073497,0.00392589979340252,0.413377764892612,0.00887812235768229,0.00946876656401494,-0.00765497412880899
0.35,0.00842815612766153,0.0045110321344865,0.367284718252777,0.00912696969544976,0.00977009905841638,-0.00744581173443689
0.36,0.00848001728245538,0.004657707960736,0.355689036866999,0.00919057856039592,0.00984688513661754,-0.00739343007475045
0.37,0.00876827232338805,0.00544441819823686,0.293142655572873,0.00954225912490807,0.0102694129600397,-0.00711292209226505
0.38,0.00898240246613189,0.00600186337103299,0.248481979347188,0.00980173457306082,0.0105792489315651,-0.00691462129137884
0.39,0.00903490087332352,0.00613527851643992,0.237750262217597,0.00986513623929899,0.0106547230096722,-0.00686722236640839
0.4,0.00925385770610952,0.00667731632958753,0.193956218310458,0.0101286181801223,0.0109673376751429,-0.00667493909766536
0.41,0.00947751876564864,0.00720977189784706,0.150645731858151,0.010396358209199,0.0112834660112325,-0.00648650877485188
0.42,0.00953417635855523,0.00734117259513977,0.139908232557913,0.0104639512829008,0.0113630208800027,-0.00644008769570557
