0,1.80715177683097e-05,6.0953623112403e-05,6.08106805547186e-05,3.8266856975981,2.62016992867897e-05,-0.000174531214708799,0,0.00567853211129409,0.000271169787165261,-0.117998629988205,3.0988850856658,0.0217425363726414,-0.0147975663101034,0,0.00407486002776615,-0.00222364569073807,-0.239141544156421,3.14682054611056,0.00116878759551701,-0.0228040562443309,0,0.00625923316514269,-0.00718693469246927,-0.358543283419819,-3.08468558647254,0.00888749792319084,-0.0149128169996749,0,0.0114646158844002,-0.00849214111314505,-0.477684550062306,3.17326822903505,0.0252872379184687,-0.0644680280679156
0.01,3.29757094400609e-05,3.73665402452389e-05,8.70372521246431e-05,3.49120366954643,-0.000756601285323652,-0.000802152056691526,0.01,0.00564395290012627,0.000175262176610993,-0.117957418858899,3.09779182707783,0.0221395737231177,-0.014917369772581,0.01,0.0040567739211985,-0.00230416661802437,-0.239126779219755,3.13705643175454,0.000883581695585113,-0.0230088514246072,0.01,0.00630840426858783,-0.0071261647964149,-0.358543989544625,-3.08373065245353,0.0102210401307202,-0.0150555651986397,0.01,0.0118157273062392,-0.00828364564220674,-0.477665658484813,1.44717463111612,0.0296543659483267,-0.0645348355433816
0.02,3.97733271438511e-05,1.71354928706481e-06,7.11590047863317e-05,2.54194661318842,-0.00124095213066421,-0.00106067431901992,0.02,0.00561641997705767,0.00010544283241667,-0.117938774182072,3.09735362261047,0.0221372602950842,-0.0151311234483407,0.02,0.00403437210304531,-0.00238257238238479,-0.239142490811157,3.11633622120858,0.000892767422356469,-0.0231946894465573,0.02,0.00639969605994411,-0.00711531779269758,-0.358563855568785,-3.08308928328576,0.0121108198874228,-0.015563331076654,0.02,0.0122483169027324,-0.00811084034144405,-0.477664759248314,-1.04087357959115,0.0342732965700119,-0.0649905889634528
0.03,3.72247417879751e-05,-3.37743080237759e-05,2.3143337629216e-05,1.37355116642334,-0.00109683892572607,-0.000830912502344975,0.03,0.00560229742042434,8.82011688668632e-05,-0.117954618293193,3.09762547897047,0.0215641569355905,-0.0152652844189966,0.03,0.00400935718433158,-0.00243891514329798,-0.239176441043404,3.11781779871468,0.00141968248398393,-0.0233081099454467,0.03,0.00654660510860015,-0.00716726276880903,-0.358592311667368,-3.08268674372975,0.0145642164593056,-0.0163745259001206,0.03,0.0127817685563254,-0.00796213246223634,-0.477667387482643,-2.95570183441438,0.038852924524964,-0.0657216472748094
0.04,2.32026634554642e-05,-5.17363645040954e-05,-3.13936183920957e-05,0.727158139510762,-0.000419798511386596,-0.000247308455951151,0.04,0.00559050879931635,0.000114177360441891,-0.11799246698329,3.0981657901465,0.0207474237660996,-0.0152745426024397,0.04,0.0039902074783911,-0.00246291561732922,-0.239209389268839,3.16411728818999,0.00251515765717961,-0.023342592638932,0.04,0.00675338728980562,-0.00723095668551954,-0.358617925791512,-3.08212556166609,0.0173915195657167,-0.0172965487111176,0.04,0.0134259289214243,-0.00776292058048839,-0.477661513959193,-3.60817168150964,0.0434400820819525,-0.0665224961903587
0.05,3.19025233364833e-06,-4.11851797983849e-05,-6.26997753315426e-05,1.15956393561932,0.000314053828281883,0.000357187805679982,0.05,0.00557469426997654,0.000156724556402203,-0.11802501646542,3.09845044690743,0.0202564436990779,-0.0152687134312305,0.05,0.00399967407378475,-0.00246401491002994,-0.239221844253752,3.20479846132445,0.00403617424594032,-0.0232806914904761,0.05,0.007017076792007,-0.00723832071346898,-0.35863050777383,-3.08103760352065,0.0201647181809599,-0.0180860221572274,0.05,0.0141434321913105,-0.00744208723024587,-0.477643242255475,-3.3433878554724,0.0477430201610878,-0.0672150775528232
0.06,-6.2266122726389e-06,-1.54048951835839e-05,-5.56055481214055e-05,2.330930319267,0.000622294088814512,0.000607641632234977,0.06,0.0055686056971516,0.000182395421772274,-0.118032333226106,3.09819513258486,0.0204726307185342,-0.0153685951623343,0.06,0.00407504132474001,-0.00248009259312242,-0.239206822141229,3.14507900158367,0.0057635133057552,-0.0231894105527939,0.06,0.00735604132842188,-0.00716379237634546,-0.35862514549768,-3.07922304090338,0.0227131024202476,-0.0186761580319154,0.06,0.0149314863611971,-0.00696860034549648,-0.47761316872399,-3.00417497182759,0.0516566956570527,-0.0677912149462177
0.07,5.37405232430192e-06,3.94897329296299e-06,-1.31233631286638e-05,3.48238608837558,0.000382874924102808,0.00035290598984029,0.07,0.0055954933832461,0.000162212631078346,-0.118011704400471,3.09739334274781,0.0214593798123588,-0.0155418208367864,0.07,0.00425236701404744,-0.0025461577977853,-0.239168654482777,2.99813139613282,0.00755374561661652,-0.02317551329904,0.07,0.00779825338180949,-0.00701659899602605,-0.358602605695437,-3.07663865946212,0.0251586061253112,-0.0191221398541495,0.07,0.0158146310561408,-0.00635214181528574,-0.477570196612056,-2.96849336930176,0.0553878664651116,-0.0682988285685812
0.08,2.59705920001265e-05,9.72478413629839e-06,4.20157171983586e-05,3.94089928626476,-0.00011672306020191,-0.000159500843124485,0.08,0.0056645931345672,9.04710230212378e-05,-0.117975693537321,3.09634447158926,0.0229485783250089,-0.0156323117375606,0.08,0.00452537567349055,-0.00265043014197353,-0.239120558942172,2.98750348601401,0.00930099891729555,-0.0232248697771225,0.08,0.00832157425169928,-0.00681761621538556,-0.358574019647007,-3.07362511808034,0.0275852880632642,-0.0194395444642093,0.08,0.0167474441096282,-0.00566504147895171,-0.477516428521421,-3.10274132280273,0.0591595950330337,-0.068655803116743
0.09,3.54386326792395e-05,1.28327776525091e-05,8.27918788109272e-05,3.31991042711195,-0.000533657882744493,-0.000560122550498302,0.09,0.00576872092948282,-6.51871033168876e-06,-0.117941736178902,3.0954559015793,0.0246771513151127,-0.0155757003669326,0.09,0.00487040340200509,-0.00274076404737936,-0.239075525522975,3.29817012985926,0.0112162106617844,-0.0231730176598121,0.09,0.00892795199244117,-0.00655908655820492,-0.358555737788309,-3.07046766822567,0.0302841884276398,-0.0196540925594799,0.09,0.0177590533304286,-0.00491308650774851,-0.477455156447484,-3.17611024550044,0.0635114004300746,-0.0687527704691157
