0,-0.00440138606491755,-0.00810437824632909,-2.76293245888155,-0.00512128127048043,-0.000771174988682104,0.0213777131618808
0.01,-0.0043874184768816,-0.00807618683632878,-2.75554184485587,-0.00516350670714416,-0.000769397918700798,0.0213046302565729
0.02,-0.0043333452636855,-0.00796729340068025,-2.72740123779949,-0.00532720833884546,-0.000762620967093746,0.0210258649881861
0.03,-0.00430920574256993,-0.00791881471303431,-2.71509654709648,-0.0054004117606146,-0.000759651748869739,0.0209036967168559
0.04,-0.00426450033808333,-0.00782924174465881,-2.69271021708039,-0.00553616354479448,-0.000754240146953501,0.0206809906304503
0.05,-0.00420798737167392,-0.00771638515391287,-2.66513776481867,-0.00570808170449608,-0.000747556890329698,0.0204058737161105
0.06,-0.00419429175089849,-0.00768909276499529,-2.6585682841298,-0.0057497910664159,-0.000745961624588782,0.0203401930329114
0.07,-0.00413609086102077,-0.00757338447729066,-2.63118499012988,-0.00592724285705181,-0.000739297934896101,0.0200657844015127
0.08,-0.00407622857474455,-0.00745478035721933,-2.60381878238714,-0.00611004418254844,-0.000732616425656409,0.0197905745843424
0.09,-0.00406117509572283,-0.00742501881305819,-2.5970623739254,-0.00615605440803433,-0.000730963238640603,0.019722470543892
0.1,-0.00399975750240419,-0.00730385533453,-2.57001529717415,-0.00634393145470534,-0.000724329851376981,0.0194491690421871
0.11,-0.0039370150379669,-0.00718047963745281,-2.54318143602305,-0.00653608188515339,-0.000717724345852434,0.019176969363693
0.12,-0.0039213075288876,-0.0071496569002853,-2.53659157254723,-0.00658421858745657,-0.000716098075510758,0.019109947558743
0.13,-0.00385733431858966,-0.00702436933678394,-2.51024588329255,-0.00678037809949329,-0.000709580101808238,0.0188413090340499
0.14,-0.00379206306828877,-0.00689692816520539,-2.48414581663528,-0.00698067038084196,-0.000703096345645664,0.0185740562443413
0.15,-0.00377546782684255,-0.00686459341201889,-2.47764540318085,-0.00703161742277406,-0.000701476709825464,0.0185072938236577
0.16,-0.00368273835376611,-0.00668433312427255,-2.44216822871454,-0.00731640722801399,-0.000692606207282493,0.0181416380483901
0.17,-0.003666119683492,-0.006652098388734,-2.43595427572868,-0.00736746258114066,-0.000691047043207654,0.018077366564975
0.18,-0.00359710630723298,-0.00651850344800987,-2.41069723024198,-0.00757952597830085,-0.000684688173055705,0.0178152484030634
0.19,-0.003526386346506,-0.00638198244443509,-2.38559039589718,-0.00779687005971787,-0.000678335661101065,0.0175534089690715
0.2,-0.00350835586805787,-0.00634723422571165,-2.37931008130681,-0.00785228560990768,-0.000676741514143533,0.017487704882053
0.21,-0.00343557030993817,-0.00620721499287023,-2.35448071378299,-0.00807598107255884,-0.000670416243148188,0.0172270265189632
0.22,-0.0033611869573422,-0.00606449873656534,-2.32988981662482,-0.00830455356968088,-0.000664116541537262,0.0169674453040875
0.23,-0.00334193244601739,-0.0060276170984591,-2.32365219779065,-0.00836371142574915,-0.000662512607930326,0.0169013633143324
0.24,-0.00326619627824808,-0.00588278609084401,-2.29962125528696,-0.0085963509201432,-0.000656309018098774,0.0166458160460327
0.25,-0.00318930358985362,-0.00573610559782034,-2.27598738814499,-0.00883243830922927,-0.000650170003464727,0.0163929991538207
0.26,-0.00317044059804416,-0.00570018125704415,-2.27031408469852,-0.00889033324850204,-0.00064868990009182,0.0163320586552646
0.27,-0.00309153554712051,-0.00555012363463469,-2.24704288097646,-0.00913241776817397,-0.000642594140666982,0.0160811318578859
0.28,-0.00305713337931197,-0.00548481095020001,-2.23713548370589,-0.0092379113848449,-0.000639985900276307,0.0159737964832385
0.29,-0.0029600045568314,-0.00530076039567955,-2.20991455754572,-0.00953555641065879,-0.000632777208586333,0.0156772494528513
0.3,-0.00287706493229583,-0.00514399014301972,-2.18752120200067,-0.00978946099842227,-0.00062679706513435,0.0154313778244845
