timestamp,Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
1768344670.887594,0.000123,0.015150,0.705423,0.000540,0.000108,-0.005978
1768344670.903001,0.030111,-0.028696,1.519947,0.001328,-0.001046,-0.012249
1768344670.903202,-0.008040,0.007741,-0.830906,-0.000666,0.000025,0.006610
1768344670.903275,-0.002148,0.009937,0.613335,0.000318,-0.000056,-0.005250
1768344670.918613,0.001821,0.024450,2.054117,0.001448,0.000013,-0.017549
1768344670.918811,-0.006186,0.008830,-0.641710,-0.000429,-0.000128,0.004849
1768344670.918901,-0.009665,0.013705,0.145057,0.000064,0.000008,-0.001472
1768344670.934309,-0.011839,0.028150,1.499682,0.000917,0.000268,-0.012890
1768344670.934527,-0.000511,-0.002769,0.165464,-0.000056,-0.000063,-0.001617
1768344670.934610,-0.004273,0.009760,-0.171898,-0.000124,-0.000147,0.001264
1768344670.950361,-0.010059,0.023680,0.682438,0.000420,0.000164,-0.005964
1768344670.950597,0.027565,-0.024187,1.605505,0.001501,-0.000975,-0.013085
1768344670.950668,-0.003796,0.015660,-0.832891,-0.000500,-0.000048,0.006811
1768344670.966338,-0.004995,0.019308,0.600940,0.000431,0.000162,-0.005094
1768344670.966566,-0.012667,0.025521,1.978551,0.001237,0.000153,-0.016733
1768344670.966635,0.002904,0.010019,-0.627260,-0.000335,-0.000328,0.005172
1768344670.981445,-0.009765,0.010865,0.139078,0.000014,0.000045,-0.001114
1768344670.981648,-0.007112,0.040974,1.361725,0.000795,0.000044,-0.012095
1768344670.981722,-0.010328,-0.002922,-0.004876,-0.000007,-0.000189,-0.001646
1768344670.996768,-0.001017,0.025862,-0.585403,-0.000171,0.000072,0.001756
1768344670.996990,-0.012446,0.004197,0.094272,0.000272,0.000129,-0.005416
1768344670.997081,0.058859,0.005154,0.931666,0.001515,0.000229,-0.013226
1768344671.012299,0.004850,0.011019,-1.763432,-0.000779,0.001220,0.007102
1768344671.012607,0.009324,0.055643,-0.548409,-0.000064,0.000993,-0.005007
1768344671.012742,0.005364,0.046865,0.435262,0.001053,0.000117,-0.016198
1768344671.027227,-0.002610,0.017809,-2.596655,-0.000698,-0.001407,0.005372
1768344671.027434,-0.016477,0.043739,-2.203116,-0.000483,-0.001849,-0.001044
1768344671.027526,-0.012078,0.036483,-1.297467,0.000048,-0.002818,-0.012302
1768344671.027606,0.010191,0.070202,-3.098758,-0.001767,-0.003508,-0.001884
1768344671.043228,-0.032463,0.053391,-3.867756,-0.001445,-0.003523,0.001342
1768344671.043473,0.004636,0.073072,-3.320255,-0.000633,-0.003276,-0.006445
1768344671.058732,0.028019,0.024442,-2.705459,0.000470,-0.004302,-0.014169
1768344671.058943,-0.015084,0.054646,-5.391064,-0.000578,-0.004085,0.006232
1768344671.059027,-0.033390,0.055341,-4.198061,0.000739,-0.003764,-0.005528
1768344671.059100,0.018564,0.094940,-3.150312,0.002160,-0.002472,-0.016267
1768344671.074904,0.010691,0.042475,-5.907253,0.001048,-0.002971,0.004889
