timestamp,phase_index,home1,target1_rad,abs_angle1_rad,rel_angle1_rad,velocity1_rad_s,torque1_Nm,home2,target2_rad,abs_angle2_rad,rel_angle2_rad,velocity2_rad_s,torque2_Nm,home3,target3_rad,abs_angle3_rad,rel_angle3_rad,velocity3_rad_s,torque3_Nm,home4,target4_rad,abs_angle4_rad,rel_angle4_rad,velocity4_rad_s,torque4_Nm
1768344671.044404,1.000000,0.406462,-1.164334,0.259594,-0.146868,-1.751888,-0.000183,0.943580,2.514376,1.035515,0.091936,1.719844,0.159487,-1.175517,0.159660,-1.133936,0.041581,1.641108,0.066468,-0.690661,-2.025838,-0.691424,-0.000763,-0.246738,-0.484688
1768344671.046561,1.000000,0.406462,-1.164334,0.255779,-0.150683,-1.772946,-0.111513,0.943580,2.514376,1.038949,0.095369,1.745480,0.054749,-1.175517,0.159660,-1.130503,0.045014,1.577020,0.171206,-0.690661,-2.025838,-0.692569,-0.001907,-0.457313,-0.541085
1768344671.048608,1.000000,0.406462,-1.164334,0.251965,-0.154498,-1.837034,-0.026184,0.943580,2.514376,1.042382,0.098802,1.784848,-0.000183,-1.175517,0.159660,-1.127451,0.048066,1.653925,0.004944,-0.690661,-2.025838,-0.694095,-0.003433,-0.798810,-0.248844
1768344671.050528,1.000000,0.406462,-1.164334,0.248531,-0.157931,-1.742733,-0.000183,0.943580,2.514376,1.046197,0.102617,1.825132,-0.000183,-1.175517,0.159660,-1.124018,0.051499,1.707942,-0.000183,-0.690661,-2.025838,-0.696384,-0.005722,-1.100023,-0.098329
1768344671.052584,1.000000,0.406462,-1.164334,0.244717,-0.161746,-1.750057,-0.063539,0.943580,2.514376,1.050011,0.106432,1.879149,-0.000183,-1.175517,0.159660,-1.120584,0.054932,1.711604,-0.000183,-0.690661,-2.025838,-0.698672,-0.008011,-1.198901,-0.031678
1768344671.054527,1.000000,0.406462,-1.164334,0.241283,-0.165179,-1.843442,-0.000183,0.943580,2.514376,1.053826,0.110246,1.972534,-0.000183,-1.175517,0.159660,-1.117151,0.058366,1.687800,-0.000183,-0.690661,-2.025838,-0.701343,-0.010681,-1.371939,-0.034974
1768344671.056442,1.000000,0.406462,-1.164334,0.237850,-0.168612,-1.815976,-0.143374,0.943580,2.514376,1.057259,0.113680,1.849851,0.019226,-1.175517,0.159660,-1.114099,0.061418,1.772030,0.088441,-0.690661,-2.025838,-0.704013,-0.013352,-1.385672,-0.000183
1768344671.058465,1.000000,0.406462,-1.164334,0.234035,-0.172427,-1.893797,-0.074891,0.943580,2.514376,1.061074,0.117494,1.758297,0.020691,-1.175517,0.159660,-1.110285,0.065232,1.670405,-0.000183,-0.690661,-2.025838,-0.706683,-0.016022,-1.411307,-0.244816
1768344671.060433,1.000000,0.406462,-1.164334,0.230220,-0.176242,-1.829709,-0.014099,0.943580,2.514376,1.065270,0.121691,1.849851,0.192447,-1.175517,0.159660,-1.106088,0.069429,1.827878,0.287297,-0.690661,-2.025838,-0.709735,-0.019074,-1.370108,-0.026551
1768344671.062782,1.000000,0.406462,-1.164334,0.226024,-0.180438,-1.867247,-0.000183,0.943580,2.514376,1.069085,0.125505,1.797665,-0.000183,-1.175517,0.159660,-1.102655,0.072862,1.657588,-0.000183,-0.690661,-2.025838,-0.713169,-0.022507,-1.392081,-0.086976
1768344671.064976,1.000000,0.406462,-1.164334,0.221828,-0.184634,-1.855344,-0.030579,0.943580,2.514376,1.073281,0.129702,1.842527,0.073426,-1.175517,0.159660,-1.098840,0.076677,1.723507,0.018128,-0.690661,-2.025838,-0.716220,-0.025559,-1.540398,-0.000183
1768344671.067008,1.000000,0.406462,-1.164334,0.218395,-0.188067,-1.794003,-0.137514,0.943580,2.514376,1.076715,0.133135,1.847105,0.181460,-1.175517,0.159660,-1.095026,0.080491,1.789425,0.103822,-0.690661,-2.025838,-0.719272,-0.028611,-1.498283,-0.000183
1768344671.069270,1.000000,0.406462,-1.164334,0.214199,-0.192264,-1.860838,-0.017395,0.943580,2.514376,1.080911,0.137331,1.812314,0.144106,-1.175517,0.159660,-1.091211,0.084306,1.783932,-0.000183,-0.690661,-2.025838,-0.723468,-0.032807,-1.621881,-0.062440
1768344671.071743,1.000000,0.406462,-1.164334,0.209621,-0.196841,-1.829709,-0.000183,0.943580,2.514376,1.085107,0.141527,1.777523,0.004211,-1.175517,0.159660,-1.087396,0.088121,1.728084,-0.000183,-0.690661,-2.025838,-0.726902,-0.036240,-1.620966,-0.000183
1768344671.073931,1.000000,0.406462,-1.164334,0.205806,-0.200656,-1.804074,-0.131289,0.943580,2.514376,1.088922,0.145342,1.797665,0.205997,-1.175517,0.159660,-1.082818,0.092699,1.736324,0.030579,-0.690661,-2.025838,-0.730335,-0.039673,-1.674983,-0.000183
