timestamp,tension (N)
1769546600.538006,0.020000
1769546600.540547,0.020000
1769546600.543124,0.020000
1769546600.545787,0.020000
1769546600.548314,0.020000
1769546600.550871,0.020000
1769546600.553407,0.020000
1769546600.555935,0.020000
1769546600.558573,0.020000
1769546600.561230,0.020000
1769546600.563835,0.020000
1769546600.566396,0.020000
1769546600.568920,0.020000
1769546600.571406,0.020000
1769546600.573969,0.020000
1769546600.576524,0.020000
1769546600.579082,0.020000
1769546600.581655,0.020000
1769546600.584141,0.020000
1769546600.586688,0.020000
1769546600.589400,0.020000
1769546600.591935,0.020000
1769546600.594458,0.020000
1769546600.597021,0.020000
1769546600.599525,0.020000
1769546600.602108,0.020000
1769546600.604724,0.020000
1769546600.607261,0.020000
1769546600.609858,0.020000
1769546600.612454,0.020000
1769546600.614978,0.020000
1769546600.617853,0.020000
1769546600.620431,0.020000
1769546600.622925,0.020000
1769546600.625484,0.020000
1769546600.628110,0.020000
1769546600.630718,0.020000
1769546600.633257,0.020000
1769546600.635864,0.020000
1769546600.638485,0.020000
1769546600.641081,0.020000
1769546600.643675,0.020000
1769546600.646348,0.020000
1769546600.648910,0.020000
1769546600.651488,0.020000
1769546600.654052,0.020000
1769546600.656734,0.020000
1769546600.659304,0.020000
1769546600.661855,0.020000
1769546600.664440,0.020000
1769546600.667024,0.020000
1769546600.669614,0.020000
1769546600.672198,0.020000
1769546600.674739,0.020000
1769546600.678684,0.020000
1769546600.681239,0.020000
1769546600.683734,0.020000
1769546600.686320,0.020000
1769546600.689047,0.020000
1769546600.692366,0.020000
1769546600.695463,0.020000
1769546600.698911,0.020000
1769546600.701410,0.020000
1769546600.703952,0.020000
1769546600.706523,0.020000
1769546600.709451,0.020000
1769546600.712906,0.020000
1769546600.715420,0.020000
1769546600.717944,0.020000
1769546600.720534,0.020000
1769546600.723340,0.020000
1769546600.725914,0.020000
1769546600.728506,0.020000
1769546600.731134,0.020000
1769546600.733711,0.020000
1769546600.736272,0.020000
1769546600.738876,0.020000
1769546600.741460,0.020000
1769546600.744006,0.020000
1769546600.746534,0.020000
1769546600.749181,0.020000
1769546600.751812,0.020000
1769546600.754476,0.020000
1769546600.757155,0.020000
1769546600.759958,0.020000
1769546600.762630,0.020000
1769546600.765298,0.020000
1769546600.767931,0.020000
1769546600.770644,0.020000
1769546600.773458,0.020000
1769546600.776101,0.020000
1769546600.778826,0.020000
1769546600.781427,0.020000
1769546600.784136,0.020000
1769546600.786755,0.020000
1769546600.789703,0.020000
1769546600.792373,0.020000
1769546600.794949,0.020000
1769546600.797532,0.020000
1769546600.800186,0.020000
1769546600.802844,0.020000
1769546600.805604,0.020000
1769546600.808407,0.020000
1769546600.811046,0.020000
1769546600.813615,0.020000
1769546600.816314,0.020000
1769546600.818937,0.020000
1769546600.821585,0.020000
1769546600.824071,0.020000
1769546600.826613,0.020000
1769546600.829232,0.020000
1769546600.831813,0.020000
1769546600.834534,0.020000
1769546600.837207,0.020000
1769546600.839807,0.020000
1769546600.842401,0.020000
1769546600.844970,0.020000
1769546600.847585,0.020000
1769546600.852247,0.020000
1769546600.854692,0.000000
1769546600.857245,0.020000
1769546600.859735,0.000000
1769546600.862391,0.020000
1769546600.865648,0.020000
1769546600.868750,0.020000
1769546600.872091,0.000000
1769546600.874660,0.020000
1769546600.877245,0.020000
1769546600.879637,0.000000
1769546600.882397,0.020000
1769546600.885855,0.020000
1769546600.888237,0.000000
1769546600.890815,0.020000
1769546600.893254,0.000000
1769546600.895842,0.020000
1769546600.898416,0.020000
1769546600.900977,0.020000
1769546600.903583,0.020000
1769546600.905910,0.000000
1769546600.908591,0.020000
1769546600.911127,0.020000
1769546600.913653,0.020000
1769546600.916255,0.020000
1769546600.918589,0.000000
1769546600.921134,0.020000
1769546600.923696,0.020000
1769546600.926251,0.020000
1769546600.928846,0.020000
1769546600.931235,0.000000
1769546600.933818,0.020000
1769546600.936423,0.020000
1769546600.939018,0.020000
1769546600.941570,0.020000
1769546600.944008,0.000000
1769546600.946571,0.020000
1769546600.949130,0.020000
