timestamp,Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
1769550421.252598,-0.015224,-0.005796,-0.421164,-0.000344,0.000080,0.003602
1769550421.268167,-0.022992,0.021091,0.806101,0.000515,0.000645,-0.006873
1769550421.268561,-0.010482,-0.003596,-0.622765,-0.000529,0.000076,0.005100
1769550421.283656,-0.014235,-0.006558,-0.934328,-0.000585,-0.000084,0.007957
1769550421.283834,-0.020856,0.006133,-0.057488,-0.000122,0.000230,0.000541
1769550421.283920,-0.004074,-0.003820,0.583908,0.000424,-0.000276,-0.004809
1769550421.299683,-0.016383,-0.007923,-1.611697,-0.001100,0.000064,0.013450
1769550421.299886,-0.010874,-0.005694,-0.148517,-0.000101,0.000022,0.001408
1769550421.299975,0.005460,-0.000996,1.511105,0.001050,0.000187,-0.012458
1769550421.315513,-0.013733,-0.007463,-1.421077,-0.000928,-0.000164,0.011990
1769550421.315715,-0.017275,-0.003998,-0.408827,-0.000320,0.000208,0.003578
1769550421.315793,-0.010078,0.005624,0.764717,0.000611,0.000453,-0.006391
1769550421.315858,-0.023839,-0.011718,-0.650578,-0.000894,-0.000374,0.005275
1769550421.331041,-0.011474,-0.007380,-0.934377,-0.000611,-0.000033,0.007870
1769550421.331251,-0.014471,-0.000466,-0.080997,-0.000141,0.000171,0.000719
1769550421.331319,-0.004876,-0.006227,0.562454,0.000504,-0.000278,-0.004478
1769550421.346789,-0.014298,-0.002961,-1.604905,-0.001112,0.000007,0.013434
1769550421.347008,-0.018968,0.004187,-0.172002,-0.000158,0.000045,0.001550
1769550421.347103,-0.006062,0.017586,1.408064,0.000942,0.000323,-0.011670
1769550421.362806,-0.011278,-0.011413,-1.464464,-0.001214,-0.000094,0.012110
1769550421.362999,-0.013725,-0.003653,-0.408186,-0.000241,0.000410,0.003519
1769550421.363070,-0.022760,0.022736,0.773707,0.000420,0.000717,-0.006585
1769550421.378292,-0.009324,-0.011669,-0.631615,-0.000541,0.000032,0.005386
1769550421.378477,-0.017873,-0.006338,-0.943970,-0.000651,-0.000158,0.007988
1769550421.378560,-0.019373,0.003381,-0.066305,-0.000110,0.000384,0.000540
1769550421.393950,0.005775,-0.009947,0.571168,0.000651,-0.000385,-0.004626
1769550421.394124,-0.015152,-0.001595,-1.605609,-0.001201,-0.000010,0.013401
1769550421.394193,-0.010052,-0.003648,-0.173022,-0.000144,-0.000098,0.001592
1769550421.409072,0.000954,0.007357,1.425711,0.001116,0.000223,-0.011858
1769550421.409260,-0.008597,-0.002685,-1.438073,-0.001278,0.000189,0.011811
1769550421.409336,-0.013699,-0.002793,-0.424714,-0.000298,0.000276,0.003552
1769550421.409397,-0.022190,0.026059,0.730564,0.000175,0.000700,-0.006211
1769550421.425262,-0.023630,0.005158,-0.667900,-0.000710,0.000221,0.005384
1769550421.425677,-0.015974,-0.007559,-0.926741,-0.000685,0.000005,0.007875
1769550421.425778,-0.014356,-0.000987,-0.061036,-0.000094,0.000098,0.000728
1769550421.440778,0.001443,0.003728,0.660776,0.000655,-0.000153,-0.005539
1769550421.440950,-0.015554,-0.004147,-1.611739,-0.001148,0.000009,0.013446
1769550421.441017,-0.020331,0.002512,-0.169976,-0.000214,0.000203,0.001450
1769550421.456769,-0.010564,0.023513,1.362757,0.000889,0.000900,-0.011616
1769550421.456959,-0.008502,-0.018992,-1.376600,-0.000755,0.000048,0.011675
1769550421.457058,-0.013362,0.006870,-0.419379,-0.000212,0.000569,0.003538
1769550421.473187,-0.026782,0.022348,0.709967,0.000339,0.000441,-0.005980
1769550421.473439,-0.014010,0.000170,-0.647632,-0.000450,-0.000005,0.005244
1769550421.473523,-0.012325,-0.008867,-0.919298,-0.000626,0.000044,0.007780
1769550421.489271,-0.014896,0.003854,-0.072514,-0.000155,0.000243,0.000831
1769550421.489439,-0.008984,-0.023532,0.636540,0.000500,-0.000710,-0.005064
1769550421.489513,-0.015956,-0.006332,-1.606171,-0.001159,-0.000011,0.013444
1769550421.504750,-0.019331,-0.001588,-0.158987,-0.000189,-0.000065,0.001453
1769550421.504948,-0.013078,0.028450,1.364197,0.000802,0.000994,-0.011590
1769550421.505042,-0.011845,-0.010909,-1.427871,-0.000871,0.000037,0.011971
1769550421.505118,-0.020974,0.013333,-0.444303,-0.000329,0.000377,0.003633
1769550421.519812,-0.023621,0.016954,0.721130,0.000297,0.000463,-0.006048
1769550421.520139,-0.015267,0.006914,-0.671784,-0.000727,0.000343,0.005396
1769550421.520381,-0.010866,-0.006180,-0.941729,-0.000664,0.000189,0.007900
1769550421.535282,-0.015277,-0.015237,-0.076484,-0.000039,0.000160,0.000808
1769550421.535454,0.001571,-0.017633,0.611341,0.000568,-0.000772,-0.004884
1769550421.535546,-0.010880,-0.002922,-1.681691,-0.001171,0.000066,0.013300
1769550421.551074,-0.030240,0.004469,-0.341308,-0.000272,0.000104,0.001550
1769550421.551237,-0.008979,0.027211,1.029633,0.000860,0.000726,-0.011326
1769550421.551313,-0.007245,0.006914,-1.828887,-0.001254,0.000348,0.011630
1769550421.566346,-0.027798,0.022249,-1.011495,-0.000664,0.001058,0.003702
1769550421.566565,-0.009310,0.022805,-0.023054,0.000170,0.001224,-0.005867
1769550421.566651,0.009199,0.009721,-1.506981,-0.000530,0.000505,0.005559
1769550421.581465,-0.013116,-0.004082,-1.913050,-0.000843,-0.000187,0.007892
1769550421.581638,-0.010805,0.019073,-1.183084,-0.000368,-0.000229,0.000716
1769550421.581722,0.008569,-0.001506,-0.651469,-0.000083,-0.001628,-0.004992
1769550421.597606,-0.025460,0.008978,-3.009621,-0.001472,-0.000847,0.013504
1769550421.597823,-0.017511,0.022524,-1.632717,-0.000353,-0.000900,0.001664
1769550421.597893,-0.023362,0.039519,-0.164624,0.000597,-0.000104,-0.011273
1769550421.612785,-0.019135,0.031790,-2.950637,-0.001497,-0.001477,0.012047
1769550421.612996,-0.022870,0.019891,-1.970553,-0.000569,-0.000697,0.004022
1769550421.613082,-0.002606,0.040188,-0.784057,0.000016,-0.000401,-0.005636
1769550421.628212,-0.011758,0.016365,-2.100584,-0.001129,-0.000890,0.005410
1769550421.628386,-0.023447,0.010582,-2.374655,-0.000963,-0.001489,0.008018
1769550421.628463,-0.010595,0.016175,-1.480632,-0.000219,-0.001697,0.000919
1769550421.643749,-0.019717,0.001585,-0.866210,-0.000131,-0.002626,-0.004409
1769550421.643968,-0.015190,0.026169,-3.034049,-0.001729,-0.001936,0.013908
1769550421.644055,-0.035779,0.012735,-1.566430,-0.000697,-0.002181,0.001852
1769550421.659142,-0.052302,0.079647,-0.087603,0.000104,-0.001381,-0.010699
1769550421.659372,-0.035950,-0.009599,-2.751960,-0.001370,-0.003149,0.012169
1769550421.659454,-0.024841,0.031272,-1.783576,-0.000855,-0.002307,0.004298
1769550421.659538,-0.050332,0.014109,-0.649982,-0.000002,-0.002989,-0.005065
1769550421.674681,-0.044921,-0.007897,-1.949609,-0.000861,-0.003777,0.005620
1769550421.674885,-0.036270,0.008100,-2.202077,-0.001023,-0.003610,0.007942
1769550421.674958,-0.039903,0.023395,-1.312940,-0.000433,-0.003362,0.000872
1769550421.690217,-0.026470,-0.012030,-0.584469,0.000232,-0.004134,-0.005186
1769550421.690434,-0.041412,0.009313,-2.801719,-0.001668,-0.003147,0.013495
1769550421.690525,-0.046803,0.003777,-1.323087,-0.000457,-0.002952,0.001665
1769550421.706249,-0.047754,0.070868,0.083988,-0.000189,-0.000980,-0.010356
1769550421.706589,-0.017418,0.011629,-2.495336,-0.001223,-0.002187,0.011889
1769550421.706722,-0.061797,0.030291,-1.591498,-0.001044,-0.001021,0.004224
1769550421.722196,-0.036280,0.029003,-0.407695,-0.000263,-0.000729,-0.005556
1769550421.722369,-0.014945,0.012906,-1.701345,-0.001229,-0.000720,0.005286
1769550421.722463,-0.050602,0.004018,-1.956322,-0.001378,-0.000759,0.007965
1769550421.737298,-0.036846,0.021948,-1.107451,-0.000717,-0.000619,0.001046
1769550421.737465,-0.008664,-0.016134,-0.321683,0.000303,-0.000658,-0.005175
1769550421.737550,-0.036406,0.020548,-2.610956,-0.001774,-0.000032,0.013694
1769550421.753326,-0.038484,-0.006725,-1.185291,-0.000644,0.000213,0.001645
1769550421.753520,-0.020955,0.067524,0.235212,0.000218,0.001836,-0.010526
1769550421.753588,-0.038373,-0.003094,-2.421764,-0.001728,0.000840,0.011964
1769550421.768395,-0.040243,0.039567,-1.506058,-0.001091,0.001830,0.004512
1769550421.768579,-0.031416,0.020235,-0.306978,-0.000056,0.001368,-0.005222
1769550421.768664,-0.033050,0.009512,-1.607090,-0.000830,0.001654,0.005519
1769550421.784088,-0.022091,0.008797,-1.853059,-0.001160,0.002229,0.008200
1769550421.784245,-0.020317,0.000183,-0.973323,-0.000670,0.003054,0.001059
1769550421.784325,-0.001903,0.007913,-0.242170,-0.000278,0.003335,-0.005075
1769550421.799685,-0.014930,-0.004941,-2.503076,-0.001575,0.004720,0.013751
1769550421.799867,-0.007053,0.019401,-1.055882,-0.000761,0.004689,0.002072
1769550421.799942,-0.043080,0.060108,0.310444,-0.000152,0.006776,-0.010013
1769550421.800006,0.004995,0.009495,-2.271165,-0.001344,0.006035,0.011832
1769550421.815636,-0.027963,0.030858,-1.378463,-0.001093,0.007649,0.004290
1769550421.815791,-0.009912,0.021838,-0.216408,-0.000208,0.007656,-0.005196
1769550421.815867,0.020583,0.008498,-1.515859,-0.000977,0.008049,0.005479
1769550421.831491,0.008911,0.002606,-1.798266,-0.001010,0.008956,0.007871
1769550421.831648,0.002165,0.017140,-0.961361,-0.000663,0.009232,0.000791
1769550421.831725,0.030996,0.000381,-0.152293,-0.000085,0.008610,-0.006054
1769550421.847615,-0.007472,0.019731,-2.495738,-0.001674,0.009257,0.013533
1769550421.847745,-0.001027,0.001486,-1.057348,-0.000560,0.009491,0.001621
1769550421.847813,-0.007438,0.058520,0.291962,0.000053,0.011943,-0.010245
1769550421.862737,0.011828,0.009582,-2.285189,-0.001484,0.011169,0.011527
1769550421.863038,-0.002553,0.026649,-1.409039,-0.001096,0.012175,0.004326
1769550421.863269,0.009113,0.018722,-0.194769,-0.000104,0.011772,-0.005362
1769550421.878215,0.026279,0.018759,-1.497357,-0.000982,0.012217,0.005333
1769550421.878353,0.003446,-0.003201,-1.737618,-0.001063,0.012859,0.007711
1769550421.878442,0.024489,0.026795,-0.857221,-0.000354,0.013181,0.000714
1769550421.893589,0.038654,-0.018707,-0.142049,0.000515,0.012614,-0.005148
1769550421.893763,0.006499,0.008900,-2.380236,-0.001432,0.013997,0.013539
1769550421.893843,0.036536,0.019046,-0.878656,-0.000494,0.014682,0.001617
1769550421.908739,-0.009402,0.071314,0.404670,-0.000014,0.016271,-0.009615
1769550421.908927,0.016443,0.011758,-2.056124,-0.001175,0.014730,0.011916
1769550421.909018,0.013769,0.022101,-1.207054,-0.000861,0.015483,0.004802
1769550421.924186,0.021529,0.019541,0.054879,0.000054,0.014987,-0.005132
1769550421.924357,0.022516,-0.027360,-1.247833,-0.000622,0.015350,0.005322
1769550421.924447,0.033588,0.001155,-1.490359,-0.000725,0.015703,0.007863
1769550421.939700,0.038882,0.002938,-0.641160,-0.000121,0.015642,0.001028
1769550421.939877,0.027813,-0.013145,0.213421,0.000695,0.015463,-0.006055
1769550421.939963,0.037955,0.018153,-2.203385,-0.001392,0.016230,0.013729
1769550421.940041,0.014960,0.008528,-0.737348,-0.000375,0.015986,0.001635
1769550421.955193,-0.024243,0.051867,0.468497,0.000150,0.016923,-0.009296
1769550421.955322,0.045784,-0.002306,-2.001471,-0.001065,0.016111,0.011862
1769550421.955392,-0.000871,0.036676,-1.143560,-0.000752,0.016686,0.004828
1769550421.970583,0.002587,0.000109,0.118568,0.000104,0.016229,-0.005374
1769550421.970750,0.047451,0.007330,-1.211052,-0.000855,0.016115,0.005492
1769550421.970829,0.014176,-0.008436,-1.451056,-0.000674,0.016482,0.007752
1769550421.985816,0.021848,0.009885,-0.634352,-0.000126,0.016496,0.000682
1769550421.986001,0.044859,-0.018312,0.223894,0.000703,0.015852,-0.006321
1769550421.986086,0.008722,0.018994,-2.198326,-0.001456,0.015950,0.013528
1769550422.000981,0.004468,-0.000440,-0.741156,-0.000429,0.015864,0.001798
1769550422.001169,-0.007243,0.088501,0.547454,0.000109,0.017272,-0.009419
1769550422.001269,0.010035,-0.017526,-1.922679,-0.000899,0.016231,0.011512
1769550422.017225,0.003881,0.032764,-1.107347,-0.000873,0.016719,0.004793
1769550422.017369,0.032228,-0.002169,0.127637,0.000312,0.015500,-0.005018
1769550422.017451,0.010464,-0.011691,-1.118726,-0.000567,0.015231,0.005320
1769550422.033209,0.004182,0.006410,-1.390257,-0.000748,0.014810,0.007763
1769550422.033328,-0.004151,-0.003861,-0.531627,-0.000070,0.014650,0.000897
1769550422.033394,0.007503,0.009801,0.320651,0.000611,0.013726,-0.005779
1769550422.048265,-0.012799,-0.000495,-2.065743,-0.001189,0.014288,0.013792
1769550422.048411,0.002064,0.018341,-0.625718,-0.000316,0.014057,0.001954
1769550422.048481,-0.032244,0.051223,0.629456,0.000337,0.015066,-0.008944
1769550422.064296,0.002112,0.004536,-1.777605,-0.001099,0.013411,0.011797
1769550422.064439,-0.036049,0.022635,-0.949655,-0.000757,0.013677,0.005392
1769550422.064512,-0.020342,0.003638,0.335973,0.000325,0.012272,-0.004993
1769550422.080395,-0.017842,0.000777,-1.016094,-0.000552,0.012816,0.005910
1769550422.080545,-0.010927,-0.002961,-1.263712,-0.000587,0.013147,0.008085
1769550422.080631,0.001224,0.003708,-0.456291,-0.000199,0.013361,0.001196
1769550422.080710,0.016749,-0.010802,0.374520,0.000662,0.012571,-0.005761
1769550422.095618,-0.031973,0.000172,-1.998867,-0.001157,0.013083,0.013942
1769550422.095783,0.007861,0.008988,-0.481036,-0.000086,0.013174,0.001676
1769550422.095871,-0.041438,0.048417,0.678404,0.000382,0.013326,-0.008450
1769550422.111136,-0.035355,-0.008670,-1.703694,-0.001040,0.011796,0.011848
1769550422.111293,-0.043204,0.029084,-0.924951,-0.000893,0.012331,0.005403
1769550422.111361,-0.008355,-0.002354,0.365818,0.000388,0.011325,-0.005143
1769550422.127449,-0.017956,-0.015538,-0.951975,-0.000591,0.011780,0.005611
1769550422.127599,-0.027639,0.010366,-1.247003,-0.000902,0.011489,0.008051
1769550422.127685,-0.037532,0.012282,-0.397220,-0.000330,0.011233,0.001032
1769550422.142383,-0.014232,-0.023133,0.445772,0.000767,0.010362,-0.005853
1769550422.142534,-0.022925,0.014516,-1.971905,-0.001333,0.011044,0.013797
1769550422.142619,-0.047401,-0.017131,-0.452889,-0.000207,0.010668,0.001491
1769550422.158537,-0.049636,0.048756,0.586071,0.000079,0.011187,-0.007575
1769550422.158723,-0.041403,-0.014881,-1.718150,-0.001095,0.011061,0.012022
1769550422.158818,-0.050808,0.036070,-0.978563,-0.000758,0.011754,0.005588
1769550422.173133,-0.022072,-0.026562,0.377098,0.000561,0.011373,-0.005379
1769550422.173269,-0.021578,0.009761,-0.989047,-0.000692,0.011803,0.005631
1769550422.173354,-0.035841,-0.004378,-1.276141,-0.000773,0.012234,0.008124
1769550422.188646,-0.024418,0.008486,-0.398128,-0.000265,0.012106,0.001212
1769550422.188806,-0.011586,-0.025574,0.546953,0.001096,0.011803,-0.006243
1769550422.188875,-0.023702,0.009639,-1.939839,-0.001323,0.012799,0.014074
1769550422.204657,-0.020173,0.004650,-0.471359,-0.000351,0.013213,0.002056
1769550422.204823,-0.063936,0.043342,0.689301,0.000050,0.013443,-0.008268
1769550422.204899,-0.022836,-0.004082,-1.706908,-0.001083,0.012889,0.012207
1769550422.220692,-0.042310,0.022119,-0.922412,-0.000617,0.013617,0.005689
1769550422.220886,-0.034897,-0.017594,0.437229,0.000330,0.012422,-0.005238
1769550422.220993,-0.011510,-0.006270,-0.893987,-0.000358,0.012835,0.005813
1769550422.221090,-0.036053,-0.001351,-1.208911,-0.000820,0.013853,0.008131
1769550422.236261,-0.029204,0.019287,-0.358863,-0.000260,0.014594,0.000999
1769550422.236451,-0.005683,0.008359,0.456871,0.000656,0.014539,-0.006101
1769550422.236526,-0.041104,0.004623,-2.001687,-0.001233,0.015188,0.014097
1769550422.252167,-0.035026,0.005434,-0.542629,-0.000320,0.015376,0.001933
1769550422.252353,-0.032646,0.035161,0.573968,0.000400,0.015992,-0.007826
1769550422.252439,-0.022092,0.011589,-1.773368,-0.001073,0.016511,0.012002
1769550422.268231,-0.025070,0.006884,-1.032447,-0.000747,0.017292,0.005825
1769550422.268428,0.006711,-0.009901,0.373038,0.000240,0.017337,-0.005284
1769550422.268507,-0.016499,-0.002977,-0.903404,-0.000413,0.018909,0.005362
1769550422.283883,0.009637,0.005877,-1.238714,-0.000842,0.019427,0.008159
1769550422.284056,0.003750,0.004812,-0.367949,-0.000092,0.019419,0.001233
1769550422.284125,-0.000182,0.001804,0.536863,0.000581,0.020092,-0.006499
1769550422.298872,-0.002701,0.015005,-1.909078,-0.001384,0.020410,0.013991
1769550422.299062,-0.008690,0.003237,-0.411840,-0.000357,0.020691,0.001629
1769550422.299138,-0.028261,0.032136,0.646611,0.000276,0.020759,-0.007571
1769550422.299201,0.013130,-0.010273,-1.652994,-0.000910,0.021219,0.011659
1769550422.314860,-0.001686,0.004353,-0.947079,-0.000568,0.021751,0.005661
1769550422.315037,0.004876,-0.017616,0.430100,0.000498,0.020971,-0.005619
1769550422.315107,0.019201,-0.018652,-0.929793,-0.000330,0.021937,0.005319
1769550422.330390,0.022316,0.006533,-1.252573,-0.000716,0.023374,0.008030
1769550422.330591,-0.001395,0.006051,-0.409374,-0.000241,0.023745,0.001050
1769550422.330665,0.022576,-0.001136,0.487887,0.000647,0.023816,-0.006058
1769550422.346151,0.004531,0.009429,-1.951646,-0.001330,0.025042,0.014086
1769550422.346366,0.018502,0.011241,-0.443572,-0.000115,0.025348,0.001677
1769550422.346448,0.006174,-0.004068,0.632261,0.000830,0.025411,-0.007495
1769550422.362112,0.021223,0.003511,-1.689813,-0.000852,0.026548,0.011873
1769550422.362286,0.015807,0.005023,-0.938763,-0.000520,0.026857,0.005803
1769550422.362369,0.041721,-0.013306,0.510245,0.000532,0.026249,-0.006005
1769550422.377617,0.038010,-0.005978,-0.930426,-0.000292,0.027549,0.005451
1769550422.377783,0.012562,0.006089,-1.287413,-0.000833,0.027982,0.008307
1769550422.377852,0.019712,0.012576,-0.428625,-0.000266,0.028188,0.001057
1769550422.393497,0.050795,0.019056,0.458359,0.000549,0.028487,-0.006361
1769550422.393656,0.029187,0.007612,-1.991162,-0.001273,0.028394,0.013879
1769550422.393744,0.015288,0.003960,-0.495646,-0.000272,0.028506,0.001551
1769550422.409564,0.019457,0.008271,0.588920,0.000543,0.028633,-0.007472
