timestamp,angle_rad,angle_deg,velocity_rad_s,torque_Nm
1765229509.628122,-0.000381,-0.021857,-0.055390,-0.000183
1765229509.628608,0.000000,0.000000,-0.019684,-0.000183
1765229509.629140,-0.000381,-0.021857,0.031586,-0.000183
1765229509.629599,0.000000,0.000000,0.002289,-0.000183
1765229509.630116,-0.000381,-0.021857,-0.055390,-0.000183
1765229509.630608,-0.000381,-0.021857,-0.089265,0.028016
1765229509.631135,0.000000,0.000000,0.025177,0.013733
1765229509.631695,0.000000,0.000000,0.012360,-0.000183
1765229509.632172,0.000000,0.000000,0.003204,-0.000183
1765229509.632705,0.000000,0.000000,0.006867,-0.000183
1765229509.633356,0.000000,0.000000,0.050813,-0.000183
1765229509.633948,0.000000,0.000000,0.033417,-0.000183
1765229509.634497,0.000000,0.000000,0.015106,-0.000183
1765229509.635013,0.000000,0.000000,-0.024262,-0.000183
1765229509.635521,0.000000,0.000000,0.083772,-0.000183
1765229509.636044,0.000000,0.000000,0.059968,-0.000183
1765229509.636530,0.000000,0.000000,0.077363,-0.000183
1765229509.636985,0.000000,0.000000,0.062715,-0.000183
1765229509.637479,0.000000,0.000000,-0.008698,-0.000183
1765229509.638003,0.000000,0.000000,-0.035248,-0.000183
1765229509.638524,0.000381,0.021857,0.104829,-0.000183
1765229509.639027,0.000000,0.000000,0.113985,-0.000183
1765229509.639517,0.000381,0.021857,0.041657,-0.000183
1765229509.640027,0.000000,0.000000,0.048981,-0.000183
1765229509.640506,0.000381,0.021857,0.021515,-0.000183
1765229509.641025,0.000000,0.000000,0.024262,-0.000183
1765229509.641511,0.000381,0.021857,0.039826,-0.000183
1765229509.642054,0.000381,0.021857,0.070954,-0.000183
1765229509.642546,0.000381,0.021857,0.044404,-0.000183
1765229509.643176,0.000381,0.021857,0.036164,-0.000183
1765229509.643714,0.000000,0.000000,0.028840,-0.000183
1765229509.644257,0.000381,0.021857,-0.010529,-0.000183
1765229509.644778,0.000381,0.021857,0.009613,0.003113
1765229509.645258,0.000381,0.021857,0.050813,-0.000183
1765229509.645771,0.000381,0.021857,0.110323,-0.000183
1765229509.646297,0.000381,0.021857,0.039826,-0.000183
1765229509.646756,0.000381,0.021857,-0.001373,-0.000183
1765229509.647286,0.000381,0.021857,-0.022431,-0.000183
1765229509.647824,0.000381,0.021857,0.062715,-0.000183
1765229509.648273,0.000381,0.021857,0.022431,0.026551
1765229509.648793,0.000381,0.021857,-0.037079,0.025086
1765229509.649777,0.000381,0.021857,-0.019684,-0.000183
1765229509.650253,0.000763,0.043714,0.028840,-0.000183
1765229509.650736,0.000763,0.043714,0.077363,0.021790
1765229509.651249,0.000381,0.021857,0.042573,-0.000183
1765229509.651726,0.000763,0.043714,0.080110,-0.000183
1765229509.652248,0.000763,0.043714,0.074617,-0.000183
1765229509.652768,0.000381,0.021857,-0.007782,-0.000183
1765229509.653323,0.000763,0.043714,-0.013275,0.006043
1765229509.653787,0.000763,0.043714,0.085603,-0.000183
1765229509.654249,0.000763,0.043714,0.071870,-0.000183
1765229509.654748,0.000763,0.043714,0.041657,-0.000183
1765229509.655295,0.000763,0.043714,-0.005951,-0.000183
1765229509.655790,0.000763,0.043714,-0.061799,-0.000183
1765229509.656243,0.000763,0.043714,-0.003204,-0.000183
1765229509.656684,0.000763,0.043714,0.028840,-0.000183
1765229509.657173,0.000763,0.043714,0.022431,0.052552
1765229509.657670,0.000763,0.043714,0.037995,-0.000183
1765229509.658174,0.000381,0.021857,-0.002289,-0.000183
1765229509.658657,0.000763,0.043714,0.004120,-0.000183
1765229509.659174,0.000763,0.043714,0.113069,-0.000183
1765229509.659644,0.000763,0.043714,0.075532,-0.000183
1765229509.660139,0.000763,0.043714,0.024262,-0.000183
1765229509.660619,0.000763,0.043714,0.017853,-0.000183
1765229509.661141,0.001144,0.065571,0.017853,-0.000183
1765229509.661659,0.001144,0.065571,0.108492,-0.000183
1765229509.662149,0.001144,0.065571,0.089265,0.035340
1765229509.662643,0.001144,0.065571,0.050813,0.018128
1765229509.663181,0.000763,0.043714,0.025177,-0.000183
1765229509.663689,0.001144,0.065571,-0.001373,-0.000183
1765229509.664139,0.001144,0.065571,0.055390,-0.000183
1765229509.664611,0.001144,0.065571,0.048981,-0.000183
1765229509.665060,0.001144,0.065571,0.015106,-0.000183
1765229509.665544,0.001144,0.065571,0.047150,-0.000183
1765229509.666525,0.001144,0.065571,0.010529,-0.000183
1765229509.667095,0.001144,0.065571,0.050813,-0.000183
1765229509.667569,0.001144,0.065571,0.074617,-0.000183
1765229509.668019,0.001144,0.065571,0.004120,0.010437
1765229509.668504,0.001144,0.065571,0.028840,-0.000183
1765229509.668938,0.001144,0.065571,0.078279,-0.000183
1765229509.669422,0.001144,0.065571,0.059052,-0.000183
1765229509.669885,0.001526,0.087428,0.092012,-0.000183
1765229509.670369,0.001144,0.065571,0.057221,-0.000183
1765229509.670815,0.001144,0.065571,0.015106,-0.000183
1765229509.671271,0.001144,0.065571,-0.006867,-0.000183
1765229509.671798,0.001144,0.065571,-0.026093,-0.000183
1765229509.672288,0.001526,0.087428,0.043488,-0.000183
1765229509.672725,0.001526,0.087428,0.124056,0.013001
1765229509.673267,0.001526,0.087428,0.040742,-0.000183
1765229509.673745,0.001526,0.087428,0.047150,-0.000183
1765229509.674250,0.001526,0.087428,0.035248,-0.000183
1765229509.674748,0.001526,0.087428,0.052644,-0.000183
1765229509.675301,0.001526,0.087428,0.046235,-0.000183
1765229509.675758,0.001526,0.087428,-0.015106,-0.000183
1765229509.676298,0.001526,0.087428,-0.010529,-0.000183
1765229509.676766,0.001526,0.087428,0.105745,-0.000183
1765229509.677254,0.001526,0.087428,0.098421,-0.000183
1765229509.677722,0.001526,0.087428,0.015106,-0.000183
1765229509.678232,0.001526,0.087428,-0.003204,-0.000183
1765229509.678728,0.001526,0.087428,0.004120,-0.000183
1765229509.679259,0.001526,0.087428,-0.016022,-0.000183
1765229509.679750,0.001526,0.087428,0.016938,-0.000183
1765229509.680292,0.001526,0.087428,0.024262,-0.000183
