timestamp,angle_rad,angle_deg,velocity_rad_s,torque_Nm
1765229663.428398,0.000381,0.021857,0.018769,-0.000183
1765229663.428936,,,,
1765229663.429107,0.000381,0.021857,0.013275,-0.000183
1765229663.429253,0.000381,0.021857,0.008698,-0.037171
1765229663.429669,0.000381,0.021857,0.027924,-0.075624
1765229663.430343,0.000000,0.000000,0.025177,-0.000183
1765229663.430958,0.000381,0.021857,-0.025177,-0.000183
1765229663.431576,0.000000,0.000000,-0.002289,-0.000183
1765229663.432101,0.000000,0.000000,-0.079194,-0.000183
1765229663.432752,0.000381,0.021857,-0.035248,-0.000183
1765229663.433295,0.000381,0.021857,-0.015106,-0.000183
1765229663.433810,0.000000,0.000000,-0.124056,-0.000183
1765229663.434367,0.000381,0.021857,-0.046235,-0.000183
1765229663.434929,0.000000,0.000000,0.027924,-0.000183
1765229663.435519,0.000000,0.000000,-0.092012,-0.000183
1765229663.435990,0.000000,0.000000,0.008698,-0.000183
1765229663.436577,0.000381,0.021857,0.055390,-0.000183
1765229663.437108,0.000000,0.000000,-0.023346,-0.000183
1765229663.437631,0.000000,0.000000,-0.076448,-0.000183
1765229663.438170,0.000000,0.000000,-0.037995,-0.000183
1765229663.438657,0.000000,0.000000,0.002289,-0.000183
1765229663.439169,0.000000,0.000000,-0.038911,-0.000183
1765229663.439716,0.000000,0.000000,0.034333,-0.000183
1765229663.440195,0.000000,0.000000,0.024262,-0.000183
1765229663.440703,0.000000,0.000000,-0.008698,-0.000183
1765229663.441217,0.000000,0.000000,0.006867,-0.022156
1765229663.441648,0.000000,0.000000,-0.057221,-0.000183
1765229663.442191,0.000000,0.000000,-0.097505,-0.075990
1765229663.442812,0.000000,0.000000,-0.023346,-0.022889
1765229663.443351,0.000000,0.000000,0.008698,-0.000183
1765229663.443865,0.000000,0.000000,0.052644,-0.000183
1765229663.444465,0.000000,0.000000,0.076448,-0.047059
1765229663.444918,0.000000,0.000000,-0.042573,-0.021790
1765229663.445535,0.000000,0.000000,-0.073701,-0.000183
1765229663.446025,0.000000,0.000000,0.005035,-0.000183
1765229663.446559,0.000000,0.000000,0.009613,-0.000183
1765229663.447034,-0.000381,-0.021857,-0.104829,-0.104921
1765229663.447550,0.000000,0.000000,-0.101167,-0.030579
1765229663.448034,0.000000,0.000000,0.035248,-0.008606
1765229663.448532,-0.000381,-0.021857,-0.029755,-0.065003
1765229663.449006,-0.000381,-0.021857,-0.102998,-0.000183
1765229663.449524,0.000000,0.000000,-0.069123,-0.080385
1765229663.450032,0.000000,0.000000,0.015106,-0.144106
1765229663.450557,0.000000,0.000000,-0.005035,-0.000183
1765229663.450993,0.000000,0.000000,0.053559,-0.000183
1765229663.451490,0.000000,0.000000,0.112154,-0.000183
1765229663.451988,0.000000,0.000000,0.038911,-0.046326
1765229663.452514,0.000000,0.000000,-0.013275,-0.078553
1765229663.453036,0.000000,0.000000,0.040742,-0.000183
1765229663.453592,0.000000,0.000000,0.074617,-0.072694
1765229663.454073,0.000000,0.000000,0.024262,-0.085512
1765229663.454585,0.000000,0.000000,-0.019684,-0.035706
1765229663.455035,0.000000,0.000000,0.007782,-0.000183
1765229663.455526,0.000000,0.000000,0.035248,-0.018860
1765229663.456026,0.000000,0.000000,-0.012360,-0.014832
1765229663.456561,0.000000,0.000000,0.025177,-0.000183
1765229663.457010,0.000000,0.000000,-0.008698,-0.000183
1765229663.457549,0.000000,0.000000,-0.005035,-0.000183
1765229663.457990,0.000000,0.000000,0.059052,-0.000183
1765229663.458524,0.000000,0.000000,-0.019684,-0.043763
1765229663.459018,0.000000,0.000000,-0.017853,-0.000183
1765229663.459486,0.000000,0.000000,-0.032502,-0.000183
1765229663.459987,0.000000,0.000000,-0.054475,-0.000183
1765229663.460501,0.000000,0.000000,-0.047150,-0.000183
1765229663.461010,0.000000,0.000000,-0.007782,-0.003479
1765229663.461553,-0.000381,-0.021857,-0.077363,-0.000183
1765229663.461987,0.000000,0.000000,-0.102083,-0.056947
1765229663.462480,0.000000,0.000000,-0.016938,-0.042298
1765229663.462980,-0.000381,-0.021857,0.002289,-0.000183
1765229663.463506,-0.000381,-0.021857,-0.003204,-0.009339
1765229663.463964,-0.000381,-0.021857,0.006867,-0.033875
1765229663.464487,0.000000,0.000000,-0.030671,-0.000183
1765229663.464982,0.000000,0.000000,0.052644,-0.000183
1765229663.465503,-0.000381,-0.021857,0.042573,-0.016663
1765229663.466009,0.000000,0.000000,-0.024262,-0.043030
1765229663.466558,0.000000,0.000000,0.093843,-0.140444
1765229663.467027,0.000000,0.000000,0.034333,-0.055482
1765229663.467558,0.000000,0.000000,0.002289,-0.000183
1765229663.467999,0.000000,0.000000,0.043488,-0.070130
1765229663.468528,0.000000,0.000000,0.036164,-0.000183
1765229663.469005,0.000000,0.000000,0.070954,-0.040467
1765229663.469531,0.000000,0.000000,0.029755,-0.080018
1765229663.469991,0.000000,0.000000,0.001373,-0.151064
1765229663.470487,0.000000,0.000000,-0.066377,-0.000183
1765229663.471024,0.000000,0.000000,0.052644,-0.000183
1765229663.471545,0.000000,0.000000,-0.006867,-0.052552
1765229663.471984,0.000000,0.000000,-0.030671,-0.007874
1765229663.472508,0.000000,0.000000,-0.017853,-0.015930
1765229663.473049,0.000000,0.000000,-0.014191,-0.033509
1765229663.473518,0.000000,0.000000,0.037079,-0.012268
1765229663.473985,0.000000,0.000000,0.042573,-0.000183
1765229663.474779,0.000000,0.000000,-0.005951,-0.048524
1765229663.475340,-0.000381,-0.021857,0.013275,-0.000183
1765229663.475870,0.000000,0.000000,-0.017853,-0.000183
1765229663.476352,0.000000,0.000000,0.009613,-0.000183
1765229663.476836,0.000000,0.000000,-0.008698,-0.000183
1765229663.477321,0.000000,0.000000,-0.013275,-0.012268
1765229663.477768,0.000000,0.000000,-0.020600,-0.000183
1765229663.478310,0.000000,0.000000,-0.049897,-0.000183
1765229663.478774,-0.000381,-0.021857,-0.037079,-0.080385
1765229663.479240,0.000000,0.000000,-0.064546,-0.000183
1765229663.479731,-0.000381,-0.021857,-0.033417,-0.000183
1765229663.480228,0.000000,0.000000,-0.026093,-0.000183
1765229663.480697,-0.000381,-0.021857,-0.048066,-0.000183
1765229663.481148,0.000000,0.000000,-0.080110,-0.010437
1765229663.481609,0.000000,0.000000,-0.016022,-0.006409
1765229663.482079,-0.000381,-0.021857,0.003204,-0.000183
1765229663.482569,-0.000381,-0.021857,-0.004120,-0.000183
