timestamp,Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
1769546156.592751,-0.044121,0.079603,1.562182,0.000961,0.002818,-0.013468
1769546156.607883,0.009376,-0.027743,1.318502,0.001365,-0.000083,-0.010237
1769546156.608081,-0.030542,0.033513,-0.433186,-0.000351,0.001017,0.003471
1769546156.608153,-0.014712,0.007563,0.911522,0.000742,0.000122,-0.007262
1769546156.623389,-0.006964,0.004260,1.923795,0.001587,0.000094,-0.015916
1769546156.623569,-0.027152,0.009970,-0.342568,-0.000377,0.000760,0.002984
1769546156.623663,-0.006937,-0.005733,0.695681,0.000836,0.000520,-0.005450
1769546156.639013,0.009297,0.001723,2.150967,0.001833,0.000136,-0.017591
1769546156.639179,-0.002376,-0.003207,-0.012812,0.000308,0.000210,0.000426
1769546156.639270,-0.014031,0.004750,0.097391,0.000309,0.000551,-0.000562
1769546156.654171,-0.052806,0.080560,1.383452,0.000803,0.002507,-0.012036
1769546156.654361,0.005530,-0.018109,1.364008,0.001220,-0.000279,-0.011127
1769546156.654469,-0.016327,0.038932,-0.460311,-0.000382,0.000768,0.003982
1769546156.670308,-0.008125,-0.019763,0.954009,0.001069,0.000141,-0.007575
1769546156.670502,-0.008391,0.005374,2.092631,0.001661,0.000351,-0.016731
1769546156.670581,-0.014070,-0.001453,-0.171169,0.000210,0.000840,0.003113
1769546156.685629,-0.013758,0.006506,0.918715,0.000748,0.000434,-0.005327
1769546156.685843,-0.008995,0.016424,2.447324,0.001422,0.000161,-0.017192
1769546156.685949,-0.018479,-0.037738,0.442559,0.000475,-0.000029,0.000774
1769546156.700941,-0.030482,-0.008763,0.611524,0.000526,0.000039,-0.000504
1769546156.701107,-0.057744,0.070937,1.781704,0.000724,0.002215,-0.010942
1769546156.701194,0.020239,-0.029202,1.913300,0.001398,-0.000363,-0.011201
1769546156.716428,-0.020144,-0.000618,0.011085,-0.000136,0.000891,0.004491
1769546156.716656,0.001948,-0.016088,1.447678,0.001077,0.001340,-0.007415
1769546156.716761,0.018631,-0.002460,2.582286,0.002001,0.001754,-0.016649
