timestamp,Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
1768344340.799763,-0.003284,-0.008616,0.623459,0.000511,-0.000102,-0.004936
1768344340.815783,0.023944,-0.033410,2.003684,0.001669,-0.000405,-0.016069
1768344340.815993,-0.002577,-0.018700,-0.811685,-0.000388,-0.000203,0.006929
1768344340.831785,-0.010168,0.012155,0.612551,0.000502,0.000703,-0.005115
1768344340.832014,0.005155,0.008829,1.939611,0.001238,0.000322,-0.016134
1768344340.832090,-0.004511,-0.013556,-0.317089,-0.000260,0.000033,0.002580
1768344340.832158,0.001184,-0.011468,0.139410,0.000213,-0.000050,-0.000998
1768344340.847288,0.006988,-0.013975,1.316881,0.001141,-0.000234,-0.010754
1768344340.847476,0.011152,-0.012169,0.419988,0.000184,-0.000360,-0.003521
1768344340.847567,-0.004464,-0.022359,-0.433384,-0.000189,-0.000358,0.003788
1768344340.862783,-0.000404,-0.014421,0.630822,0.000565,-0.000160,-0.005085
1768344340.862984,0.001854,-0.024632,2.003663,0.001459,-0.000046,-0.016307
1768344340.863063,-0.001073,-0.013868,-0.790527,-0.000396,0.000044,0.006778
1768344340.878653,-0.024315,0.022676,0.530236,0.000120,0.000820,-0.004547
1768344340.878848,-0.012260,0.003720,1.929167,0.001047,0.000185,-0.016134
1768344340.878917,-0.004232,-0.008655,-0.306438,-0.000326,0.000218,0.002356
1768344340.893693,0.001597,-0.012337,0.153627,0.000240,-0.000004,-0.001139
1768344340.893899,0.007910,-0.013189,1.319706,0.001075,-0.000466,-0.010707
1768344340.893979,-0.005849,0.002922,0.385957,-0.000033,-0.000421,-0.003397
1768344340.909263,-0.002105,-0.011222,-0.420631,-0.000153,-0.000100,0.003665
1768344340.909366,-0.001571,-0.011084,0.609169,0.000511,-0.000311,-0.004825
1768344340.909431,0.000757,-0.018749,2.037787,0.001453,-0.000064,-0.016741
1768344340.925210,0.006722,-0.017613,-0.755921,-0.000350,-0.000055,0.006430
1768344340.925472,-0.017731,0.016306,0.476935,0.000143,0.000435,-0.003982
1768344340.925575,-0.010410,0.001737,1.872251,0.001043,0.000249,-0.015683
1768344340.940400,-0.003133,-0.010634,-0.318181,-0.000480,0.000151,0.002565
1768344340.940582,-0.003338,-0.011188,0.141615,0.000082,-0.000056,-0.000968
1768344340.940651,0.005550,-0.008086,1.307637,0.000998,-0.000031,-0.010622
1768344340.940715,0.013108,-0.023110,0.482482,0.000372,-0.000601,-0.003646
1768344340.955888,-0.000910,-0.013373,-0.419188,-0.000137,-0.000078,0.003663
1768344340.956040,-0.001646,-0.011626,0.664046,0.000527,-0.000050,-0.005065
1768344340.956112,0.023174,-0.016987,2.016477,0.001611,-0.000330,-0.016414
1768344340.971936,-0.000855,-0.022544,-0.763394,-0.000314,-0.000190,0.006568
1768344340.972164,-0.020373,0.003252,0.458939,0.000232,0.000102,-0.003651
1768344340.972270,0.000552,-0.004022,1.864743,0.001153,0.000160,-0.015402
1768344340.987987,-0.009389,-0.004281,-0.352435,-0.000269,0.000076,0.002972
1768344340.988149,-0.007226,-0.004876,0.148164,0.000191,-0.000064,-0.000960
1768344340.988224,0.006549,-0.007742,1.356947,0.001106,-0.000056,-0.011068
1768344341.003467,0.016312,-0.023966,0.540890,0.000543,-0.000816,-0.004302
1768344341.003711,-0.009764,-0.010730,-0.407402,-0.000162,-0.000066,0.003779
1768344341.003807,0.005705,-0.014554,0.642854,0.000617,-0.000180,-0.004977
1768344341.018436,0.012467,-0.004712,2.020863,0.001502,0.000033,-0.016865
