timestamp,phase_index,home1,target1_rad,abs_angle1_rad,rel_angle1_rad,velocity1_rad_s,torque1_Nm,home2,target2_rad,abs_angle2_rad,rel_angle2_rad,velocity2_rad_s,torque2_Nm,home3,target3_rad,abs_angle3_rad,rel_angle3_rad,velocity3_rad_s,torque3_Nm,home4,target4_rad,abs_angle4_rad,rel_angle4_rad,velocity4_rad_s,torque4_Nm
1768344341.065822,1.000000,0.695239,0.695239,0.694858,-0.000381,0.006867,-0.000183,0.943961,2.514758,1.031701,0.087739,1.736324,0.108583,-0.868048,-0.868048,-0.868048,0.000000,-0.060883,-0.000183,-0.689517,-2.024694,-0.689899,-0.000381,-0.038911,-0.375921
1768344341.068418,1.000000,0.695239,0.695239,0.694858,-0.000381,-0.005951,-0.000183,0.943961,2.514758,1.035897,0.091936,1.711604,0.020691,-0.868048,-0.868048,-0.868048,0.000000,-0.025177,-0.000183,-0.689517,-2.024694,-0.691043,-0.001526,-0.464637,-0.536690
1768344341.070614,1.000000,0.695239,0.695239,0.694858,-0.000381,0.018769,-0.000183,0.943961,2.514758,1.039330,0.095369,1.788510,-0.000183,-0.868048,-0.868048,-0.868048,0.000000,-0.014191,-0.032410,-0.689517,-2.024694,-0.692950,-0.003433,-0.789654,-0.360540
1768344341.072732,1.000000,0.695239,0.695239,0.694858,-0.000381,-0.008698,-0.000183,0.943961,2.514758,1.043145,0.099184,1.780270,-0.000183,-0.868048,-0.868048,-0.868048,0.000000,0.063630,-0.014466,-0.689517,-2.024694,-0.695239,-0.005722,-1.104601,-0.177432
1768344341.074930,1.000000,0.695239,0.695239,0.694858,-0.000381,0.030671,-0.000183,0.943961,2.514758,1.047341,0.103380,1.800412,0.007874,-0.868048,-0.868048,-0.868048,0.000000,0.026093,-0.000183,-0.689517,-2.024694,-0.697910,-0.008392,-1.225452,-0.018128
1768344341.077049,1.000000,0.695239,0.695239,0.694858,-0.000381,0.070954,-0.000183,0.943961,2.514758,1.051156,0.107195,1.881895,-0.000183,-0.868048,-0.868048,-0.868048,0.000000,0.001373,-0.019593,-0.689517,-2.024694,-0.700961,-0.011444,-1.401236,-0.000183
1768344341.079023,1.000000,0.695239,0.695239,0.694858,-0.000381,0.009613,-0.000183,0.943961,2.514758,1.054589,0.110628,1.841611,-0.000183,-0.868048,-0.868048,-0.867666,0.000381,0.052644,-0.000183,-0.689517,-2.024694,-0.703632,-0.014115,-1.402152,-0.000183
1768344341.081058,1.000000,0.695239,0.695239,0.694858,-0.000381,-0.034333,-0.000183,0.943961,2.514758,1.058404,0.114443,1.840696,0.171939,-0.868048,-0.868048,-0.867666,0.000381,-0.003204,-0.000183,-0.689517,-2.024694,-0.706683,-0.017166,-1.410391,-0.000183
1768344341.083246,1.000000,0.695239,0.695239,0.694858,-0.000381,0.102083,-0.000183,0.943961,2.514758,1.062600,0.118639,1.799496,0.089174,-0.868048,-0.868048,-0.868048,0.000000,-0.031586,-0.000183,-0.689517,-2.024694,-0.709354,-0.019837,-1.466239,-0.000183
1768344341.085207,1.000000,0.695239,0.695239,0.694858,-0.000381,-0.059052,-0.000183,0.943961,2.514758,1.066033,0.122072,1.729000,0.161685,-0.868048,-0.868048,-0.868048,0.000000,-0.022431,-0.000183,-0.689517,-2.024694,-0.712787,-0.023270,-1.483635,-0.091371
