0,0.0106066064598304,-0.016576379011715,-2.01592264595535,-0.00155437101622716,0.00208934875262626,0.0125996771703649
0.01,0.0105857818144158,-0.0164789098600566,-2.00857485651676,-0.0015446523776304,0.00214090602509543,0.0125271065271277
0.02,0.0104759314689488,-0.0159487800191344,-1.96848147743642,-0.00149165344391833,0.00243026366440133,0.0121328005273227
0.03,0.0104573320552368,-0.0158560447090376,-1.96144367033598,-0.00148235649403242,0.00248251475664997,0.0120638958640812
0.04,0.010385114873649,-0.0154847781533524,-1.93317306446958,-0.00144503777241291,0.00269777512531724,0.0117882840981077
0.05,0.0103173428138374,-0.0151197936298168,-1.90523725625084,-0.00140820436467193,0.00291826045386221,0.0115176798383125
0.06,0.010301018762289,-0.0150290504973192,-1.89826723200128,-0.00139902217603878,0.0029745469094025,0.011450455823845
0.07,0.0102389391322718,-0.0146719270896209,-1.87072981409471,-0.0013627804004858,0.00320222191097538,0.0111861064475722
0.08,0.0101815029875756,-0.0143223676600054,-1.84360393491766,-0.00132713974562462,0.00343469987584309,0.0109276708408664
0.09,0.0101678213086232,-0.0142356561189604,-1.83684456360805,-0.00131826953725599,0.00349403167141705,0.0108636145501759
0.1,0.0101163899711517,-0.0138962907216388,-1.81027066676896,-0.00128344116637173,0.00373256638425846,0.0106130968802542
0.11,0.0100696399580333,-0.0135654403579263,-1.78416405570221,-0.00124930059563419,0.00397541626981469,0.0103691411044247
0.12,0.0100585341144838,-0.0134825396392802,-1.77758525717627,-0.00124071163601643,0.00403814526654716,0.0103080601328254
0.13,0.0100177565609183,-0.0131627085678268,-1.75207202694402,-0.0012074547794728,0.00428665168179601,0.0100725582702416
0.14,0.0100085114728846,-0.0130864978192324,-1.74596189236973,-0.00119950228877078,0.00434736009118722,0.010016474579685
0.15,0.00997318555156976,-0.0127742842750227,-1.72075779824132,-0.00116676797028822,0.00460426872056186,0.00978687980398556
0.16,0.00993214777835884,-0.012359869148166,-1.68688922331321,-0.00112294968808075,0.00496447391749627,0.00948246933757899
0.17,0.0099254527392284,-0.0122850362941358,-1.68072092363268,-0.00111499087824968,0.00503190329797981,0.00942753836827147
0.18,0.00990246984067513,-0.0119994388296986,-1.65698375577641,-0.00108444473421177,0.00529796581860901,0.00921801591592158
0.19,0.00988389330814863,-0.0117238780224582,-1.63379715107321,-0.00105472548808936,0.00556708046817023,0.00901600549326253
