timestamp,home1_rad,target1_rad,abs_angle1_rad,rel_angle1_rad,deg_angle1,velocity1_rad_s,torque1_Nm,home2_rad,target2_rad,abs_angle2_rad,rel_angle2_rad,deg_angle2,velocity2_rad_s,torque2_Nm,home3_rad,target3_rad,abs_angle3_rad,rel_angle3_rad,deg_angle3,velocity3_rad_s,torque3_Nm,home4_rad,target4_rad,abs_angle4_rad,rel_angle4_rad,deg_angle4,velocity4_rad_s,torque4_Nm
1765421429.546916,0.755894,0.406828,0.753605,-0.002289,-0.131142,-0.038911,-0.000183,0.259213,-0.438919,0.259213,0.000000,0.000000,0.067292,-0.023987,-1.011101,-0.662035,-1.010338,0.000763,0.043714,0.003204,-0.000183,-1.083200,-0.385068,-1.083200,0.000000,0.000000,-0.005951,-0.000183
1765421429.552350,0.755894,0.406828,0.753605,-0.002289,-0.131142,-0.027008,-0.000183,0.259213,-0.438919,0.259213,0.000000,0.000000,0.002289,-0.000183,-1.011101,-0.662035,-1.010338,0.000763,0.043714,-0.021515,0.033509,-1.083200,-0.385068,-1.083200,0.000000,0.000000,0.061799,-0.000183
1765421429.556174,0.755894,0.406828,0.753605,-0.002289,-0.131142,0.006867,-0.000183,0.259213,-0.438919,0.259213,0.000000,0.000000,-0.079194,-0.023987,-1.011101,-0.662035,-1.010338,0.000763,0.043714,0.006867,0.058045,-1.083200,-0.385068,-1.083200,0.000000,0.000000,0.026093,-0.000183
1765421429.560135,0.755894,0.406828,0.753605,-0.002289,-0.131142,0.012360,-0.000183,0.259213,-0.438919,0.259213,0.000000,0.000000,0.034333,-0.003845,-1.011101,-0.662035,-1.010338,0.000763,0.043714,0.008698,-0.000183,-1.083200,-0.385068,-1.083200,0.000000,0.000000,0.028840,-0.000183
1765421429.563637,0.755894,0.406828,0.753605,-0.002289,-0.131142,-0.055390,-0.000183,0.259213,-0.438919,0.259213,0.000000,0.000000,0.060883,-0.124331,-1.011101,-0.662035,-1.009957,0.001144,0.065571,0.089265,0.011902,-1.083200,-0.385068,-1.083200,0.000000,0.000000,0.032502,0.000183
1765421429.567658,0.755894,0.406828,0.753605,-0.002289,-0.131142,-0.003204,-0.000183,0.259213,-0.438919,0.259213,0.000000,0.000000,-0.003204,-0.000183,-1.011101,-0.662035,-1.009957,0.001144,0.065571,0.021515,-0.000183,-1.083200,-0.385068,-1.083200,0.000000,0.000000,-0.004120,-0.000183
1765421429.572261,0.755894,0.406828,0.753605,-0.002289,-0.131142,-0.075532,-0.000183,0.259213,-0.438919,0.259213,0.000000,0.000000,0.008698,-0.000183,-1.011101,-0.662035,-1.010338,0.000763,0.043714,-0.026093,-0.000183,-1.083200,-0.385068,-1.082818,0.000381,0.021857,0.027008,0.017762
1765421429.575861,0.755894,0.406828,0.753605,-0.002289,-0.131142,-0.077363,-0.129824,0.259213,-0.438919,0.259594,0.000381,0.021857,0.040742,-0.061707,-1.011101,-0.662035,-1.010338,0.000763,0.043714,0.007782,-0.000183,-1.083200,-0.385068,-1.083200,0.000000,0.000000,-0.069123,-0.000183
1765421429.578066,0.755894,0.406828,0.753605,-0.002289,-0.131142,0.048981,-0.000183,0.259213,-0.438919,0.259213,0.000000,0.000000,0.003204,-0.000183,-1.011101,-0.662035,-1.009957,0.001144,0.065571,-0.053559,0.022156,-1.083200,-0.385068,-1.083200,0.000000,0.000000,-0.078279,-0.000183
1765421429.581821,0.755894,0.406828,0.753605,-0.002289,-0.131142,-0.040742,-0.000183,0.259213,-0.438919,0.259594,0.000381,0.021857,-0.007782,-0.000183,-1.011101,-0.662035,-1.009957,0.001144,0.065571,-0.026093,0.006043,-1.083200,-0.385068,-1.083200,0.000000,0.000000,-0.037079,-0.000183
