timestamp,phase_index,home1,target1_rad,abs_angle1_rad,rel_angle1_rad,velocity1_rad_s,torque1_Nm,home2,target2_rad,abs_angle2_rad,rel_angle2_rad,velocity2_rad_s,torque2_Nm,home3,target3_rad,abs_angle3_rad,rel_angle3_rad,velocity3_rad_s,torque3_Nm,home4,target4_rad,abs_angle4_rad,rel_angle4_rad,velocity4_rad_s,torque4_Nm
1768343995.709667,1.000000,0.379759,1.714936,0.450332,0.070573,0.929732,0.065370,0.779545,0.779545,0.779545,0.000000,-0.031586,0.013001,-1.196498,-2.767294,-1.219005,-0.022507,-0.747539,-0.000183,-0.794423,-0.794423,-0.794423,0.000000,0.059968,-0.000183
1768343995.713190,1.000000,0.379759,1.714936,0.452239,0.072480,0.868391,-0.000183,0.779545,0.779545,0.779545,0.000000,0.037079,-0.000183,-1.196498,-2.767294,-1.220531,-0.024033,-0.664225,-0.027283,-0.794423,-0.794423,-0.794423,0.000000,0.003204,-0.000183
1768343995.715394,1.000000,0.379759,1.714936,0.453765,0.074006,0.800641,0.000549,0.779545,0.779545,0.779545,0.000000,-0.017853,-0.000183,-1.196498,-2.767294,-1.222438,-0.025940,-0.692607,-0.050721,-0.794423,-0.794423,-0.794423,0.000000,0.046235,-0.000183
1768343995.717434,1.000000,0.379759,1.714936,0.456054,0.076295,0.926070,0.036439,0.779545,0.779545,0.779545,0.000000,-0.054475,-0.000183,-1.196498,-2.767294,-1.223964,-0.027466,-0.731060,-0.187320,-0.794423,-0.794423,-0.794423,0.000000,-0.009613,0.039002
1768343995.719849,1.000000,0.379759,1.714936,0.457961,0.078202,1.002060,0.030945,0.779545,0.779545,0.779545,0.000000,0.060883,-0.000183,-1.196498,-2.767294,-1.225109,-0.028611,-0.659648,-0.052552,-0.794423,-0.794423,-0.794423,0.000000,0.020600,-0.000183
1768343995.721828,1.000000,0.379759,1.714936,0.459869,0.080110,0.931563,0.069032,0.779545,0.779545,0.779545,0.000000,-0.007782,-0.000183,-1.196498,-2.767294,-1.226635,-0.030137,-0.719158,-0.145571,-0.794423,-0.794423,-0.794423,0.000000,-0.061799,-0.000183
1768343995.723820,1.000000,0.379759,1.714936,0.461395,0.081636,0.858320,-0.000183,0.779545,0.779545,0.779545,0.000000,0.045319,-0.000183,-1.196498,-2.767294,-1.228161,-0.031662,-0.662394,-0.185855,-0.794423,-0.794423,-0.794423,0.000000,-0.018769,-0.000183
1768343995.725914,1.000000,0.379759,1.714936,0.463302,0.083543,0.868391,0.036805,0.779545,0.779545,0.779545,0.000000,-0.045319,-0.000183,-1.196498,-2.767294,-1.229686,-0.033188,-0.683452,-0.076722,-0.794423,-0.794423,-0.794423,0.000000,-0.001373,-0.000183
1768343995.728219,1.000000,0.379759,1.714936,0.465591,0.085832,0.939803,-0.000183,0.779545,0.779545,0.779545,0.000000,-0.018769,-0.000183,-1.196498,-2.767294,-1.231212,-0.034714,-0.775006,-0.054017,-0.794423,-0.794423,-0.794423,0.000000,0.078279,-0.000183
1768343995.730436,1.000000,0.379759,1.714936,0.467498,0.087739,0.890364,0.186221,0.779545,0.779545,0.779545,0.000000,0.056306,-0.000183,-1.196498,-2.767294,-1.233120,-0.036622,-0.804303,-0.000183,-0.794423,-0.794423,-0.794423,0.000000,0.091096,0.028748
1768343995.732516,1.000000,0.379759,1.714936,0.469024,0.089265,0.887617,0.086976,0.779545,0.779545,0.779545,0.000000,-0.015106,-0.000183,-1.196498,-2.767294,-1.235027,-0.038529,-0.897688,-0.000183,-0.794423,-0.794423,-0.794423,0.000000,0.016938,-0.000183
1768343995.734736,1.000000,0.379759,1.714936,0.470550,0.090791,0.746624,0.076722,0.779545,0.779545,0.779927,0.000381,0.058137,0.041199,-1.196498,-2.767294,-1.236553,-0.040055,-0.837263,-0.000183,-0.794423,-0.794423,-0.794804,-0.000381,-0.063630,0.000916
1768343995.736986,1.000000,0.379759,1.714936,0.472457,0.092699,0.765850,-0.000183,0.779545,0.779545,0.779545,0.000000,-0.028840,-0.029480,-1.196498,-2.767294,-1.238460,-0.041962,-0.797894,-0.022522,-0.794423,-0.794423,-0.794423,0.000000,0.053559,0.006775
1768343995.739321,1.000000,0.379759,1.714936,0.474365,0.094606,0.809796,0.057313,0.779545,0.779545,0.779545,0.000000,-0.019684,0.031678,-1.196498,-2.767294,-1.240749,-0.044251,-0.883955,-0.050355,-0.794423,-0.794423,-0.794804,-0.000381,-0.025177,-0.060975
1768343995.741809,1.000000,0.379759,1.714936,0.476654,0.096895,0.864729,-0.000183,0.779545,0.779545,0.779545,0.000000,-0.005035,-0.000183,-1.196498,-2.767294,-1.242657,-0.046159,-0.870222,-0.000183,-0.794423,-0.794423,-0.794423,0.000000,0.125887,-0.000183
1768343995.744007,1.000000,0.379759,1.714936,0.478180,0.098421,0.837263,0.051453,0.779545,0.779545,0.779545,0.000000,-0.007782,-0.000183,-1.196498,-2.767294,-1.244564,-0.048066,-0.867475,-0.022156,-0.794423,-0.794423,-0.794423,0.000000,-0.032502,-0.000183
1768343995.746363,1.000000,0.379759,1.714936,0.480468,0.100710,0.798810,0.017395,0.779545,0.779545,0.779545,0.000000,0.003204,-0.000183,-1.196498,-2.767294,-1.246853,-0.050355,-0.877546,-0.000183,-0.794423,-0.794423,-0.794423,0.000000,-0.081941,-0.000183
1768343995.748541,1.000000,0.379759,1.714936,0.481994,0.102235,0.836347,0.118837,0.779545,0.779545,0.779164,-0.000381,-0.039826,-0.081117,-1.196498,-2.767294,-1.248760,-0.052262,-0.863813,-0.131655,-0.794423,-0.794423,-0.794423,0.000000,-0.124971,-0.000183
1768343995.751066,1.000000,0.379759,1.714936,0.484283,0.104524,0.857404,0.058045,0.779545,0.779545,0.779545,0.000000,-0.019684,-0.000183,-1.196498,-2.767294,-1.250668,-0.054170,-0.925154,-0.000183,-0.794423,-0.794423,-0.794804,-0.000381,0.058137,-0.000183
1768343995.753345,1.000000,0.379759,1.714936,0.486191,0.106432,0.863813,-0.000183,0.779545,0.779545,0.779545,0.000000,0.041657,-0.000183,-1.196498,-2.767294,-1.252575,-0.056077,-0.904097,-0.000183,-0.794423,-0.794423,-0.794423,0.000000,0.094759,-0.000183
1768343995.755448,1.000000,0.379759,1.714936,0.488098,0.108339,0.785077,0.093202,0.779545,0.779545,0.779927,0.000381,0.070039,-0.000183,-1.196498,-2.767294,-1.254864,-0.058366,-0.924239,-0.147768,-0.794423,-0.794423,-0.794423,0.000000,0.043488,-0.009339
1768343995.757677,1.000000,0.379759,1.714936,0.489624,0.109865,0.785992,-0.000183,0.779545,0.779545,0.779545,0.000000,-0.014191,-0.000183,-1.196498,-2.767294,-1.256771,-0.060273,-0.907759,-0.000183,-0.794423,-0.794423,-0.794423,0.000000,0.053559,-0.000183
1768343995.760153,1.000000,0.379759,1.714936,0.492294,0.112535,0.920577,0.185489,0.779545,0.779545,0.779927,0.000381,0.040742,-0.054749,-1.196498,-2.767294,-1.259060,-0.062562,-0.851911,-0.000183,-0.794423,-0.794423,-0.794423,0.000000,-0.067292,-0.000183
1768343995.762480,1.000000,0.379759,1.714936,0.493820,0.114061,0.892195,0.030579,0.779545,0.779545,0.779927,0.000381,0.005951,0.003479,-1.196498,-2.767294,-1.261349,-0.064851,-1.021286,-0.000183,-0.794423,-0.794423,-0.794423,0.000000,0.006867,-0.000183
1768343995.764700,1.000000,0.379759,1.714936,0.495727,0.115969,0.869306,-0.000183,0.779545,0.779545,0.779927,0.000381,-0.005951,-0.000183,-1.196498,-2.767294,-1.263638,-0.067140,-0.961776,-0.000183,-0.794423,-0.794423,-0.794423,0.000000,-0.006867,-0.000183
1768343995.767031,1.000000,0.379759,1.714936,0.498016,0.118257,0.845502,0.039002,0.779545,0.779545,0.779927,0.000381,-0.008698,-0.000183,-1.196498,-2.767294,-1.265545,-0.069047,-0.926986,-0.000183,-0.794423,-0.794423,-0.794423,0.000000,-0.054475,-0.000183
1768343995.769320,1.000000,0.379759,1.714936,0.499924,0.120165,0.749371,-0.000183,0.779545,0.779545,0.779545,0.000000,0.024262,-0.000183,-1.196498,-2.767294,-1.267453,-0.070954,-0.990158,-0.073060,-0.794423,-0.794423,-0.794423,0.000000,0.018769,-0.000183
1768343995.771443,1.000000,0.379759,1.714936,0.501831,0.122072,0.893111,-0.000183,0.779545,0.779545,0.779545,0.000000,-0.028840,-0.000183,-1.196498,-2.767294,-1.269360,-0.072862,-0.921492,-0.000183,-0.794423,-0.794423,-0.794423,0.000000,-0.010529,-0.000183
1768343995.773592,1.000000,0.379759,1.714936,0.503738,0.123980,0.863813,-0.000183,0.779545,0.779545,0.779545,0.000000,0.029755,-0.000183,-1.196498,-2.767294,-1.271649,-0.075151,-0.904097,-0.027649,-0.794423,-0.794423,-0.794423,0.000000,0.010529,-0.000183
1768343995.775854,1.000000,0.379759,1.714936,0.505646,0.125887,0.887617,0.098695,0.779545,0.779545,0.779545,0.000000,-0.007782,-0.000183,-1.196498,-2.767294,-1.273556,-0.077058,-1.011215,-0.010803,-0.794423,-0.794423,-0.794423,0.000000,0.027924,-0.000183
1768343995.777909,1.000000,0.379759,1.714936,0.507172,0.127413,0.828107,-0.000183,0.779545,0.779545,0.779545,0.000000,-0.010529,-0.000183,-1.196498,-2.767294,-1.275463,-0.078965,-0.804303,-0.000183,-0.794423,-0.794423,-0.794423,0.000000,0.048981,-0.000183
1768343995.780188,1.000000,0.379759,1.714936,0.509079,0.129320,0.835431,-0.000183,0.779545,0.779545,0.779545,0.000000,0.052644,-0.000183,-1.196498,-2.767294,-1.277371,-0.080873,-0.786908,-0.000183,-0.794423,-0.794423,-0.794423,0.000000,-0.037079,-0.000183
1768343995.782304,1.000000,0.379759,1.714936,0.510986,0.131228,0.900435,0.038270,0.779545,0.779545,0.779927,0.000381,0.044404,-0.000183,-1.196498,-2.767294,-1.279278,-0.082780,-0.879377,-0.126894,-0.794423,-0.794423,-0.794423,0.000000,0.002289,-0.000183
1768343995.784449,1.000000,0.379759,1.714936,0.512894,0.133135,0.883040,-0.000183,0.779545,0.779545,0.779927,0.000381,-0.016938,-0.008240,-1.196498,-2.767294,-1.281186,-0.084688,-0.850080,-0.074891,-0.794423,-0.794423,-0.794423,0.000000,0.005951,-0.000183
1768343995.786517,1.000000,0.379759,1.714936,0.514801,0.135042,0.898604,0.032776,0.779545,0.779545,0.779927,0.000381,0.074617,-0.014832,-1.196498,-2.767294,-1.282330,-0.085832,-0.789654,-0.000183,-0.794423,-0.794423,-0.794423,0.000000,0.004120,-0.000183
1768343995.788583,1.000000,0.379759,1.714936,0.516709,0.136950,0.859236,0.095399,0.779545,0.779545,0.779927,0.000381,0.052644,-0.000183,-1.196498,-2.767294,-1.284237,-0.087739,-0.783246,-0.176333,-0.794423,-0.794423,-0.794423,0.000000,-0.031586,-0.039002
