timestamp,Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
1768343995.381955,0.011941,-0.036062,1.580580,0.001182,-0.001038,-0.012784
1768343995.397913,0.001616,-0.008716,-0.816181,-0.000719,-0.000730,0.006765
1768343995.398144,0.008541,-0.004888,0.271330,0.000170,-0.000427,-0.002207
1768343995.413569,-0.006886,0.021435,1.965161,0.001093,0.000297,-0.016604
1768343995.413796,0.013023,-0.015742,-0.489662,-0.000432,-0.000376,0.004026
1768343995.413872,-0.013471,0.004720,-0.260090,-0.000412,-0.000256,0.002053
1768343995.428655,-0.003981,0.007936,0.978561,0.000380,-0.000466,-0.008211
1768343995.428889,0.010173,-0.009349,0.866337,0.000392,-0.000419,-0.007096
1768343995.428955,-0.008694,-0.003468,-0.570116,-0.000492,-0.000001,0.004720
1768343995.443973,-0.003226,0.000553,0.517840,0.000379,0.000063,-0.004298
1768343995.444187,0.026386,-0.025565,1.679130,0.001157,-0.001223,-0.013525
1768343995.444253,0.005587,-0.005966,-0.815589,-0.000774,-0.000681,0.006662
1768343995.459401,-0.006353,0.003544,0.262349,-0.000150,-0.000147,-0.002241
1768343995.459605,-0.016810,0.029438,1.870525,0.001072,0.000474,-0.015846
1768343995.459676,-0.001827,-0.003311,-0.457709,-0.000183,-0.000553,0.003629
1768343995.475382,-0.000782,-0.002756,-0.241306,-0.000426,-0.000594,0.001989
1768343995.475567,-0.003446,0.006887,0.995406,0.000415,-0.000584,-0.008370
1768343995.475643,-0.000158,0.004172,0.865888,0.000354,-0.000531,-0.007371
1768343995.490436,-0.008664,0.000993,-0.579135,-0.000429,0.000043,0.004775
1768343995.490648,-0.002669,-0.000673,0.525210,0.000264,-0.000282,-0.004402
1768343995.490725,0.020568,-0.002851,1.709399,0.001038,-0.000793,-0.014106
1768343995.490787,-0.002455,-0.005614,-0.803656,-0.000772,-0.000656,0.006511
1768343995.506148,-0.005363,-0.003132,0.264308,0.000105,-0.000188,-0.002206
1768343995.506362,-0.013841,0.026861,1.789978,0.000942,0.000457,-0.015218
1768343995.506434,0.015273,-0.034616,-0.390616,-0.000176,-0.000943,0.003597
1768343995.521428,-0.004027,-0.003572,-0.241819,-0.000448,-0.000596,0.002081
1768343995.521615,-0.000506,-0.002982,1.014903,0.000544,-0.000661,-0.008332
1768343995.521686,0.005923,-0.009308,0.846966,0.000602,-0.000487,-0.007239
1768343995.537570,-0.007483,-0.004198,-0.584425,-0.000529,-0.000090,0.004791
1768343995.537798,-0.001322,-0.003901,0.520682,0.000221,-0.000577,-0.004258
1768343995.537869,0.007068,0.002218,1.728106,0.000977,-0.001034,-0.014503
1768343995.553097,-0.002699,-0.006308,-0.781020,-0.000636,-0.000689,0.006524
1768343995.553344,-0.007400,0.000692,0.244370,0.000136,-0.000137,-0.002097
1768343995.553416,-0.007598,0.010934,1.742112,0.001029,-0.000018,-0.014728
1768343995.568935,0.011994,-0.021717,-0.341352,-0.000370,-0.000810,0.002760
