timestamp (s), Fx, Fy, Fz, Tx, Ty, Tz
1773948666.6263177,-0.10187645256519318,0.2785652279853821,-0.657572329044342,-1.4684867858886719,3.7230520248413086,1.2364612817764282
1773948666.6263368,-0.10104141384363174,0.2790815532207489,-0.6576741933822632,-1.4670644998550415,3.7208681106567383,1.2391096353530884
1773948666.626344,-0.10159486532211304,0.27832624316215515,-0.6575245261192322,-1.4693009853363037,3.7220451831817627,1.239635944366455
1773948666.6264894,-0.10083203762769699,0.2787771224975586,-0.6576130390167236,-1.4669342041015625,3.7191286087036133,1.2409393787384033
1773948666.6265087,-0.1010737270116806,0.27879583835601807,-0.6571850776672363,-1.4659452438354492,3.720285654067993,1.2411564588546753
1773948666.626517,-0.10088904201984406,0.2795155644416809,-0.6583988666534424,-1.461230993270874,3.724254608154297,1.243378758430481
1773948666.6266408,-0.10080168396234512,0.2794419825077057,-0.658794105052948,-1.4629533290863037,3.7235827445983887,1.241426706314087
1773948666.6266556,-0.10117615759372711,0.27902042865753174,-0.6591523289680481,-1.4653387069702148,3.7266037464141846,1.2419328689575195
1773948666.6266627,-0.10152937471866608,0.2783043384552002,-0.6597142219543457,-1.467919111251831,3.7286438941955566,1.2407073974609375
1773948666.6266692,-0.10112962126731873,0.279203325510025,-0.6594213247299194,-1.4639281034469604,3.7273354530334473,1.2425658702850342
1773948666.6269665,-0.10172155499458313,0.278336763381958,-0.6600133180618286,-1.4666334390640259,3.7308859825134277,1.242802619934082
1773948666.62698,-0.10169147700071335,0.2786407172679901,-0.6597516536712646,-1.4655486345291138,3.7310950756073,1.2408242225646973
1773948666.6269867,-0.10166927427053452,0.2788969874382019,-0.6600780487060547,-1.4646028280258179,3.730320692062378,1.2408874034881592
1773948666.6269922,-0.10228700190782547,0.278873085975647,-0.6610245704650879,-1.4649428129196167,3.7369377613067627,1.239534854888916
1773948666.627142,-0.10221483558416367,0.2786601781845093,-0.6614646315574646,-1.4637672901153564,3.7366020679473877,1.2388486862182617
1773948666.6273623,-0.10208781808614731,0.27817457914352417,-0.6607149243354797,-1.465093970298767,3.735318660736084,1.2395265102386475
1773948666.6273758,-0.10217723995447159,0.2786363661289215,-0.660029411315918,-1.463600993156433,3.733743906021118,1.2422561645507812
1773948666.6273828,-0.10240411013364792,0.2784087657928467,-0.6591911315917969,-1.4612562656402588,3.734919309616089,1.2390695810317993
1773948666.62754,-0.10217273980379105,0.27918940782546997,-0.6583951115608215,-1.4585820436477661,3.732835054397583,1.2412358522415161
1773948666.6275544,-0.10195163637399673,0.2792806327342987,-0.6580870747566223,-1.4597400426864624,3.7313618659973145,1.2393263578414917
1773948666.6275606,-0.10190156102180481,0.27992135286331177,-0.6584792137145996,-1.458154320716858,3.732051134109497,1.2393730878829956
1773948666.6275666,-0.10193439573049545,0.27938151359558105,-0.6589908599853516,-1.4603149890899658,3.7329323291778564,1.2389451265335083
1773948666.6276572,-0.10175435990095139,0.27902501821517944,-0.658294141292572,-1.4625425338745117,3.7321970462799072,1.236940860748291
1773948666.627663,-0.10172559320926666,0.2786189317703247,-0.656596839427948,-1.4639900922775269,3.727362632751465,1.2358633279800415
1773948666.6277664,-0.10176030546426773,0.2790052592754364,-0.6565103530883789,-1.4632936716079712,3.726604700088501,1.2358986139297485
1773948666.627772,-0.10221702605485916,0.278429239988327,-0.6559018492698669,-1.4667466878890991,3.7241084575653076,1.23306143283844
1773948666.6278956,-0.10187707841396332,0.2781842350959778,-0.6563234329223633,-1.4676579236984253,3.7224485874176025,1.2301883697509766
1773948666.6279426,-0.10125987976789474,0.2792150676250458,-0.6568992733955383,-1.4668140411376953,3.7195396423339844,1.234670639038086
1773948666.6279485,-0.10130741447210312,0.27907586097717285,-0.6563762426376343,-1.469364881515503,3.7188656330108643,1.2322924137115479
1773948666.6279542,-0.10121840983629227,0.27909553050994873,-0.6560161709785461,-1.467663049697876,3.718305826187134,1.231591820716858
1773948666.628328,-0.10101872682571411,0.2782864570617676,-0.6549886465072632,-1.470545768737793,3.714501142501831,1.2286913394927979
1773948666.62835,-0.10137763619422913,0.27783679962158203,-0.6546277403831482,-1.471624493598938,3.7127509117126465,1.226811408996582
