timestamp_s,disk_0_frame_number,disk_0_is_valid,disk_0_x,disk_0_y,disk_0_z,disk_0_qx,disk_0_qy,disk_0_qz,disk_0_qw,disk_1_frame_number,disk_1_is_valid,disk_1_x,disk_1_y,disk_1_z,disk_1_qx,disk_1_qy,disk_1_qz,disk_1_qw,disk_2_frame_number,disk_2_is_valid,disk_2_x,disk_2_y,disk_2_z,disk_2_qx,disk_2_qy,disk_2_qz,disk_2_qw,disk_3_frame_number,disk_3_is_valid,disk_3_x,disk_3_y,disk_3_z,disk_3_qx,disk_3_qy,disk_3_qz,disk_3_qw,disk_4_frame_number,disk_4_is_valid,disk_4_x,disk_4_y,disk_4_z,disk_4_qx,disk_4_qy,disk_4_qz,disk_4_qw
1772120318.0523667,0,1,-0.17816220223903656,1.2404223680496216,0.18583886325359344,0.5142748951911926,0.5066466331481934,-0.49483832716941833,0.48370006680488586,1,1,-0.17689672112464905,1.0043981075286865,0.1753407120704651,0.5040699243545532,0.5172057151794434,-0.4859218895435333,0.4922313094139099,2,1,-0.17729943990707397,0.7662051320075989,0.16932542622089386,0.4990341365337372,0.5035613179206848,-0.5039639472961426,0.4933672547340393,3,1,-0.17478184401988983,0.5270485281944275,0.1637805700302124,0.5174318552017212,0.48934128880500793,-0.5121152400970459,0.48015347123146057,4,1,-0.1743384599685669,0.2889014780521393,0.15361176431179047,0.4793919026851654,0.5274916291236877,-0.5036409497261047,0.4881412088871002
1772120318.0603945,0,1,-0.17815479636192322,1.2404253482818604,0.18584094941616058,0.5142865777015686,0.5066131353378296,-0.4948873519897461,0.4836723804473877,1,1,-0.17689387500286102,1.0044312477111816,0.1752619445323944,0.503925621509552,0.5171156525611877,-0.4861302077770233,0.4922681152820587,2,1,-0.177324578166008,0.7662046551704407,0.16934189200401306,0.4990655183792114,0.5036228895187378,-0.5039234161376953,0.4933140277862549,3,1,-0.17481616139411926,0.5270487070083618,0.16377121210098267,0.5173884630203247,0.48936325311660767,-0.5122078657150269,0.4800789952278137,4,1,-0.17443406581878662,0.2889104187488556,0.15354374051094055,0.47879841923713684,0.5283231139183044,-0.5031456351280212,0.48833513259887695
1772120318.0688448,0,1,-0.17815151810646057,1.24042546749115,0.18585219979286194,0.5142813324928284,0.5065990686416626,-0.49488821625709534,0.4836917519569397,1,1,-0.17687800526618958,1.0044448375701904,0.17525650560855865,0.5038625001907349,0.5170751810073853,-0.4862267076969147,0.4922798275947571,2,1,-0.1773288995027542,0.7661972641944885,0.16934619843959808,0.4990158677101135,0.5036674737930298,-0.5040018558502197,0.4932386875152588,3,1,-0.17483721673488617,0.5270535945892334,0.16377587616443634,0.5173213481903076,0.4894264042377472,-0.512291431427002,0.479997843503952,4,1,-0.17449788749217987,0.2886568307876587,0.1538204848766327,0.4784632921218872,0.52907794713974,-0.5029041767120361,0.48809531331062317
1772120318.076566,0,1,-0.17813368141651154,1.240416407585144,0.18586285412311554,0.5143064856529236,0.5066452026367188,-0.49485230445861816,0.4836534857749939,1,1,-0.17690107226371765,1.0043532848358154,0.17545875906944275,0.5040764212608337,0.5174920558929443,-0.48578929901123047,0.4920544922351837,2,1,-0.17734482884407043,0.7661803960800171,0.16935625672340393,0.4990604519844055,0.5037204623222351,-0.5039573311805725,0.49318498373031616,3,1,-0.17487111687660217,0.5270489454269409,0.16377663612365723,0.5172937512397766,0.4894697964191437,-0.5123640894889832,0.479905903339386,4,1,-0.17454281449317932,0.28876280784606934,0.1536773443222046,0.47898390889167786,0.5282701849937439,-0.5032685399055481,0.4880838692188263
1772120318.0848532,0,1,-0.17813776433467865,1.2404152154922485,0.18586844205856323,0.5142765641212463,0.5066754221916199,-0.4948273301124573,0.4836792051792145,1,1,-0.17688967287540436,1.0043878555297852,0.1753763109445572,0.5039909482002258,0.5172788500785828,-0.48603537678718567,0.4921233057975769,2,1,-0.17734664678573608,0.7661843299865723,0.1693635880947113,0.49898895621299744,0.5037285089492798,-0.5040571689605713,0.49314701557159424,3,1,-0.1748981922864914,0.5270524024963379,0.16377319395542145,0.5172533392906189,0.4894896447658539,-0.5124458074569702,0.47984176874160767,4,1,-0.1745668649673462,0.28889980912208557,0.153546541929245,0.4793935716152191,0.5275319218635559,-0.5037355422973633,0.48799848556518555
1772120318.093323,0,1,-0.17813362181186676,1.240422010421753,0.18587160110473633,0.5142897367477417,0.506644606590271,-0.4948294162750244,0.4836953282356262,1,1,-0.1768800914287567,1.004427433013916,0.17529655992984772,0.5038742423057556,0.517160177230835,-0.486247181892395,0.49215835332870483,2,1,-0.17738322913646698,0.766177237033844,0.16937841475009918,0.4990507960319519,0.5037527680397034,-0.5040534138679504,0.4930635988712311,3,1,-0.17493891716003418,0.5270477533340454,0.16377413272857666,0.5172244906425476,0.4895164370536804,-0.5124876499176025,0.47980087995529175,4,1,-0.17456388473510742,0.28910118341445923,0.1533801555633545,0.47921112179756165,0.5275108814239502,-0.5040545463562012,0.48787084221839905
1772120318.1028066,0,1,-0.1781253218650818,1.2404078245162964,0.18586663901805878,0.5143215656280518,0.5066401958465576,-0.49480876326560974,0.483687162399292,1,1,-0.17686396837234497,1.0044339895248413,0.17525720596313477,0.5038239359855652,0.5171416401863098,-0.48631179332733154,0.49216556549072266,2,1,-0.1773877590894699,0.7661731243133545,0.16935402154922485,0.49905794858932495,0.5037720203399658,-0.5040820240974426,0.49300748109817505,3,1,-0.17496871948242188,0.527050793170929,0.16378220915794373,0.517227053642273,0.48950809240341187,-0.5125237703323364,0.4797680974006653,4,1,-0.17457616329193115,0.28909948468208313,0.15338453650474548,0.47975921630859375,0.526744544506073,-0.5044037699699402,0.48779934644699097
1772120318.1104467,0,1,-0.178118497133255,1.2404145002365112,0.18586254119873047,0.514281690120697,0.5066182613372803,-0.4948493540287018,0.4837111234664917,1,1,-0.1768699437379837,1.0044327974319458,0.1752762794494629,0.5038582682609558,0.5171224474906921,-0.4863032400608063,0.4921588897705078,2,1,-0.17739203572273254,0.7661799788475037,0.16936154663562775,0.49904000759124756,0.5037174820899963,-0.5041666030883789,0.4929946959018707,3,1,-0.17513011395931244,0.5270068049430847,0.16377626359462738,0.5175590515136719,0.48934805393218994,-0.512203574180603,0.47991523146629333,4,1,-0.17462483048439026,0.28907832503318787,0.1534094512462616,0.47988638281822205,0.5265983939170837,-0.5044568181037903,0.48777711391448975
1772120318.1187668,0,1,-0.17812871932983398,1.2404162883758545,0.18585655093193054,0.514313280582428,0.5066035389900208,-0.49481460452079773,0.48372840881347656,1,1,-0.17687329649925232,1.0044294595718384,0.17527586221694946,0.5039139986038208,0.5171118974685669,-0.4862655997276306,0.49215009808540344,2,1,-0.1774088442325592,0.7661753296852112,0.1693698614835739,0.4991026818752289,0.5037149786949158,-0.5040760636329651,0.49302637577056885,3,1,-0.17502695322036743,0.5270395278930664,0.1637745499610901,0.5172948837280273,0.4894355833530426,-0.5125095844268799,0.4797840118408203,4,1,-0.17468664050102234,0.28907015919685364,0.153404101729393,0.47992318868637085,0.5266662240028381,-0.50430828332901,0.4878213405609131
1772120318.1266053,0,1,-0.17812174558639526,1.240417718887329,0.18585319817066193,0.5143424868583679,0.5065967440605164,-0.4948270618915558,0.4836917817592621,1,1,-0.17691288888454437,1.0043494701385498,0.1755281239748001,0.5039575099945068,0.517449140548706,-0.48611894249916077,0.49189597368240356,2,1,-0.17739911377429962,0.7661839127540588,0.16936208307743073,0.4991421103477478,0.5036386251449585,-0.5040918588638306,0.4930485785007477,3,1,-0.17514047026634216,0.5270131230354309,0.16377566754817963,0.5175893306732178,0.48928505182266235,-0.5122241377830505,0.4799248278141022,4,1,-0.1747322827577591,0.2889094054698944,0.15358838438987732,0.4793377220630646,0.527596116065979,-0.5039580464363098,0.4877540171146393
1772120318.1347706,0,1,-0.17812258005142212,1.24042546749115,0.18584628403186798,0.5142449140548706,0.5066221952438354,-0.49486809968948364,0.4837268590927124,1,1,-0.17691157758235931,1.0043933391571045,0.17535236477851868,0.5040686130523682,0.5171838402748108,-0.48605701327323914,0.49212226271629333,2,1,-0.17740635573863983,0.7661854028701782,0.1693369299173355,0.4991242587566376,0.5035672187805176,-0.5040952563285828,0.49313586950302124,3,1,-0.175200417637825,0.5270217061042786,0.16373313963413239,0.5176331996917725,0.4891214072704315,-0.5121152997016907,0.48016050457954407,4,1,-0.17477047443389893,0.2888612449169159,0.1536303162574768,0.47923019528388977,0.5278215408325195,-0.5037616491317749,0.4878188669681549
1772120318.143171,0,1,-0.17813357710838318,1.2404180765151978,0.1858479082584381,0.5142937898635864,0.5066305994987488,-0.4948391318321228,0.483695924282074,1,1,-0.17689912021160126,1.0044351816177368,0.1752554029226303,0.503990888595581,0.5170376896858215,-0.4861898422241211,0.4922241270542145,2,1,-0.17743416130542755,0.766205906867981,0.16934138536453247,0.4991507828235626,0.5035048723220825,-0.504128634929657,0.4931385815143585,3,1,-0.1752362847328186,0.5270225405693054,0.16378699243068695,0.5177562236785889,0.4890386462211609,-0.5120112895965576,0.48022300004959106,4,1,-0.17481069266796112,0.288874089717865,0.15361818671226501,0.4794156551361084,0.527618408203125,-0.5037384629249573,0.487880140542984
1772120318.1521611,0,1,-0.17813363671302795,1.240425705909729,0.1858346164226532,0.5143119692802429,0.5066002011299133,-0.4948774576187134,0.48366907238960266,1,1,-0.1768963783979416,1.0044429302215576,0.17522835731506348,0.5039882063865662,0.5169678330421448,-0.4862139821052551,0.49227645993232727,2,1,-0.17744410037994385,0.7661983966827393,0.16933943331241608,0.4992111623287201,0.5034350156784058,-0.504099428653717,0.4931786358356476,3,1,-0.1752537339925766,0.5270176529884338,0.1637904793024063,0.5178072452545166,0.4889824390411377,-0.5119749307632446,0.48026415705680847,4,1,-0.17480748891830444,0.28894639015197754,0.1535591185092926,0.4796210527420044,0.527237057685852,-0.5038910508155823,0.4879330098628998
1772120318.1605916,0,1,-0.1781328171491623,1.2404167652130127,0.18583887815475464,0.5142680406570435,0.5066418051719666,-0.49485060572624207,0.4836996793746948,1,1,-0.17692667245864868,1.0043447017669678,0.17543435096740723,0.5042504072189331,0.5173483490943909,-0.4857622981071472,0.4920540750026703,2,1,-0.17745360732078552,0.7661914825439453,0.1693280190229416,0.49922797083854675,0.5034482479095459,-0.5040779113769531,0.4931700527667999,3,1,-0.17526891827583313,0.5270161628723145,0.16379301249980927,0.5178604125976562,0.4889315962791443,-0.5119541883468628,0.4802805781364441,4,1,-0.1747855246067047,0.28898510336875916,0.1535530984401703,0.4796939790248871,0.5270162224769592,-0.504102885723114,0.487881064414978
1772120318.1691942,0,1,-0.17815056443214417,1.2404038906097412,0.18584001064300537,0.5142920017242432,0.506662905216217,-0.4947911500930786,0.4837128221988678,1,1,-0.17693421244621277,1.004384994506836,0.17533886432647705,0.5041463375091553,0.5171215534210205,-0.4859846234321594,0.49217963218688965,2,1,-0.17748063802719116,0.7661834359169006,0.16935276985168457,0.4993385374546051,0.5034210085868835,-0.5039935111999512,0.49317222833633423,3,1,-0.17529374361038208,0.5270082950592041,0.16378319263458252,0.5178936719894409,0.4888879060745239,-0.5119040012359619,0.48034265637397766,4,1,-0.17477893829345703,0.2889963984489441,0.1535811722278595,0.4797448217868805,0.5269233584403992,-0.5042149424552917,0.4878157079219818
1772120318.1770916,0,1,-0.17813724279403687,1.240407943725586,0.18583305180072784,0.5142678618431091,0.506624162197113,-0.4948952794075012,0.4836726486682892,1,1,-0.17694559693336487,1.0043450593948364,0.17542771995067596,0.5043148398399353,0.5172764658927917,-0.4857620596885681,0.4920639097690582,2,1,-0.17748713493347168,0.7661727666854858,0.16935372352600098,0.4994165301322937,0.5033178925514221,-0.5039936900138855,0.493198424577713,3,1,-0.1753065139055252,0.5270035266876221,0.1637924313545227,0.5178959965705872,0.48886993527412415,-0.51189786195755,0.48036500811576843,4,1,-0.17482660710811615,0.28899767994880676,0.1535702645778656,0.47982850670814514,0.5268417596817017,-0.5041371583938599,0.4879017174243927
1772120318.1855807,0,1,-0.17813965678215027,1.2404041290283203,0.18583279848098755,0.5142915844917297,0.5066429376602173,-0.4948556423187256,0.4836682677268982,1,1,-0.1769365817308426,1.0043853521347046,0.17532028257846832,0.5041970014572144,0.5170834064483643,-0.4859688878059387,0.49218329787254333,2,1,-0.17750179767608643,0.7661677002906799,0.16936609148979187,0.49942123889923096,0.5033347010612488,-0.5039675235748291,0.493203341960907,3,1,-0.17531104385852814,0.5270113945007324,0.16379046440124512,0.5178947448730469,0.4888608157634735,-0.5118882060050964,0.4803858995437622,4,1,-0.17482703924179077,0.28899356722831726,0.15357212722301483,0.4798140525817871,0.5268911123275757,-0.5041149258613586,0.48788565397262573
1772120318.1937618,0,1,-0.17814390361309052,1.2404061555862427,0.185835063457489,0.5142884254455566,0.5065923929214478,-0.4948764145374298,0.4837033450603485,1,1,-0.17695972323417664,1.0043466091156006,0.17542816698551178,0.5043249130249023,0.5172715783119202,-0.4858083426952362,0.49201297760009766,2,1,-0.1775142401456833,0.766167402267456,0.16936318576335907,0.49937665462493896,0.5033393502235413,-0.5040121674537659,0.49319812655448914,3,1,-0.17532393336296082,0.5270051956176758,0.16379204392433167,0.5178795456886292,0.488893985748291,-0.5118918418884277,0.4803646206855774,4,1,-0.17484323680400848,0.2889709174633026,0.15358121693134308,0.4797047972679138,0.5269841551780701,-0.5041077136993408,0.487900048494339
1772120318.2026012,0,1,-0.17814481258392334,1.2403937578201294,0.18583667278289795,0.5142807960510254,0.5066640973091125,-0.4948156774044037,0.48369839787483215,1,1,-0.1769503355026245,1.0043751001358032,0.17539000511169434,0.503963053226471,0.5171212553977966,-0.48633119463920593,0.4920251667499542,2,1,-0.17750975489616394,0.7661662101745605,0.1693699210882187,0.4993707537651062,0.5033077001571655,-0.5040820240974426,0.4931647777557373,3,1,-0.17533144354820251,0.5270059108734131,0.16379287838935852,0.5178461670875549,0.4889046549797058,-0.5119557976722717,0.48032158613204956,4,1,-0.1748359352350235,0.28902339935302734,0.15350840985774994,0.4791456162929535,0.5276885628700256,-0.5039602518081665,0.48784059286117554
1772120318.2104151,0,1,-0.178135946393013,1.2403903007507324,0.1858353316783905,0.5142799615859985,0.5066968202590942,-0.49480804800987244,0.4836728572845459,1,1,-0.17692452669143677,1.0044218301773071,0.1752355843782425,0.50404292345047,0.5169715881347656,-0.486240953207016,0.49218979477882385,2,1,-0.17750902473926544,0.7661800980567932,0.16934190690517426,0.4992627501487732,0.5034294128417969,-0.5041199326515198,0.49311110377311707,3,1,-0.17535226047039032,0.5270020961761475,0.16379591822624207,0.5177851319313049,0.48895740509033203,-0.5119677186012268,0.4803210496902466,4,1,-0.17487885057926178,0.2889612019062042,0.15357957780361176,0.4795101583003998,0.5272492170333862,-0.504061222076416,0.487853080034256
1772120318.2184396,0,1,-0.1781398057937622,1.2403990030288696,0.18583855032920837,0.5142878293991089,0.5066596865653992,-0.49480733275413513,0.48370417952537537,1,1,-0.17692485451698303,1.004425048828125,0.17522282898426056,0.5039949417114258,0.5169624090194702,-0.48628896474838257,0.49220120906829834,2,1,-0.1775023490190506,0.766184389591217,0.16933806240558624,0.49919551610946655,0.5034413933753967,-0.5042262673377991,0.49305853247642517,3,1,-0.17535492777824402,0.5270079970359802,0.16380035877227783,0.5177479386329651,0.4890305697917938,-0.512071430683136,0.48017606139183044,4,1,-0.17485596239566803,0.2890108823776245,0.1535232663154602,0.4790356755256653,0.527822732925415,-0.5040130615234375,0.4877487123012543
1772120318.2267354,0,1,-0.17813049256801605,1.2404049634933472,0.18583406507968903,0.5142961144447327,0.5066381692886353,-0.49483656883239746,0.48368799686431885,1,1,-0.17691923677921295,1.0044174194335938,0.17523795366287231,0.5039888024330139,0.51702481508255,-0.4862757921218872,0.49215492606163025,2,1,-0.17749787867069244,0.7661752104759216,0.16933415830135345,0.49920690059661865,0.5034700036048889,-0.5042392611503601,0.49300438165664673,3,1,-0.1753562092781067,0.5270067453384399,0.16379955410957336,0.5176870226860046,0.4890778660774231,-0.5121200680732727,0.48014166951179504,4,1,-0.17488867044448853,0.28895384073257446,0.15358395874500275,0.4794231653213501,0.5273723006248474,-0.5042393803596497,0.4876214265823364
1772120318.2357953,0,1,-0.1781231015920639,1.2404052019119263,0.1858309507369995,0.5142792463302612,0.5066446661949158,-0.4948427081108093,0.48369306325912476,1,1,-0.17691422998905182,1.0044187307357788,0.1752513200044632,0.5039814114570618,0.5170536637306213,-0.4862839877605438,0.49212417006492615,2,1,-0.1774844229221344,0.7661741971969604,0.1693417727947235,0.49913254380226135,0.50355064868927,-0.5042502284049988,0.4929859936237335,3,1,-0.17534026503562927,0.527010440826416,0.163804829120636,0.5176359415054321,0.48914191126823425,-0.512183666229248,0.48006370663642883,4,1,-0.1749047338962555,0.28896474838256836,0.15357880294322968,0.47951778769493103,0.5272416472434998,-0.5043435096740723,0.4875618517398834
1772120318.2442443,0,1,-0.17812657356262207,1.2403970956802368,0.18583306670188904,0.5143316984176636,0.5066808462142944,-0.49476513266563416,0.4836786985397339,1,1,-0.1769060343503952,1.0044084787368774,0.17526118457317352,0.5039699077606201,0.5170632600784302,-0.4863050580024719,0.49210497736930847,2,1,-0.1774793267250061,0.766174852848053,0.16934172809123993,0.49910199642181396,0.5035514831542969,-0.504289448261261,0.49297595024108887,3,1,-0.17534485459327698,0.5270153880119324,0.1637982279062271,0.5175960659980774,0.4891597330570221,-0.5122321248054504,0.4800368547439575,4,1,-0.17487527430057526,0.2890416979789734,0.1534883677959442,0.4789145588874817,0.5278525948524475,-0.5043007731437683,0.4875379204750061
1772120318.2519345,0,1,-0.17810796201229095,1.2404077053070068,0.18583142757415771,0.5142974257469177,0.5066313147544861,-0.49485698342323303,0.4836727976799011,1,1,-0.1768961399793625,1.0044077634811401,0.17525237798690796,0.5039540529251099,0.517081618309021,-0.4862963855266571,0.49211055040359497,2,1,-0.17746882140636444,0.7661802172660828,0.16933909058570862,0.49910518527030945,0.5035946369171143,-0.5042833089828491,0.49293479323387146,3,1,-0.1753431260585785,0.5270048379898071,0.16379883885383606,0.5175866484642029,0.4891829192638397,-0.5122417211532593,0.4800131022930145,4,1,-0.17488126456737518,0.28898298740386963,0.1535542607307434,0.47938403487205505,0.5273686051368713,-0.5044525265693665,0.48744329810142517
1772120318.2601724,0,1,-0.17811401188373566,1.2404072284698486,0.1858227699995041,0.5143023729324341,0.5065778493881226,-0.49486374855041504,0.4837166368961334,1,1,-0.1768791228532791,1.0044101476669312,0.17524012923240662,0.5039249658584595,0.517095148563385,-0.48630619049072266,0.49211639165878296,2,1,-0.17745482921600342,0.7661786675453186,0.1693304479122162,0.499082088470459,0.5035902857780457,-0.5043186545372009,0.49292659759521484,3,1,-0.17532756924629211,0.5270090699195862,0.16378720104694366,0.5175780057907104,0.4891852140426636,-0.5122499465942383,0.4800112843513489,4,1,-0.17483411729335785,0.28904566168785095,0.15347516536712646,0.4789004921913147,0.5279273986816406,-0.5043390989303589,0.48743104934692383
1772120318.269247,0,1,-0.17811906337738037,1.240399718284607,0.18582892417907715,0.5143111348152161,0.5066202282905579,-0.4948166012763977,0.4837111234664917,1,1,-0.176883727312088,1.0044142007827759,0.17524075508117676,0.5039340257644653,0.5171096920967102,-0.48629188537597656,0.4921059012413025,2,1,-0.1774546056985855,0.7661800980567932,0.16932187974452972,0.49905750155448914,0.5035610795021057,-0.5043182969093323,0.4929816722869873,3,1,-0.1753162294626236,0.5270079970359802,0.16379402577877045,0.5175761580467224,0.48918575048446655,-0.5122513771057129,0.4800111949443817,4,1,-0.17493437230587006,0.2889137864112854,0.1535828411579132,0.4785544276237488,0.5286200046539307,-0.5036360025405884,0.4877471625804901
