timestamp,tension (N)
1765407729.981246,0.000000
1765407729.983676,0.000000
1765407729.986141,0.000000
1765407729.988562,0.000000
1765407729.991001,0.000000
1765407729.993469,0.000000
1765407729.995961,0.000000
1765407729.998373,0.000000
1765407730.001319,0.000000
1765407730.003875,0.000000
1765407730.006384,0.000000
1765407730.008809,0.000000
1765407730.011304,0.000000
1765407730.013762,0.000000
1765407730.016224,0.000000
1765407730.018711,0.000000
1765407730.021183,0.000000
1765407730.023613,0.000000
1765407730.026064,0.000000
1765407730.028473,0.000000
1765407730.031070,0.000000
1765407730.033485,0.000000
1765407730.035950,0.000000
1765407730.038403,0.000000
1765407730.040794,0.000000
1765407730.043249,0.000000
1765407730.045676,0.000000
1765407730.048189,0.000000
1765407730.050640,0.000000
1765407730.053155,0.000000
1765407730.055715,0.000000
1765407730.058331,0.000000
1765407730.060965,0.000000
1765407730.063482,0.000000
1765407730.065915,0.000000
1765407730.068368,0.000000
1765407730.070770,0.000000
1765407730.073304,0.000000
1765407730.075820,0.000000
1765407730.078323,0.000000
1765407730.080807,0.000000
1765407730.083262,0.000000
1765407730.085771,0.000000
1765407730.089327,0.000000
1765407730.091685,0.000000
1765407730.094199,0.000000
1765407730.096597,0.000000
1765407730.099216,0.000000
1765407730.102334,0.000000
1765407730.105282,0.000000
1765407730.108561,0.000000
1765407730.110964,0.000000
1765407730.113367,0.000000
1765407730.115837,0.000000
1765407730.118432,0.000000
1765407730.121712,0.000000
1765407730.124239,0.000000
1765407730.126674,0.000000
1765407730.129091,0.000000
1765407730.131542,0.000000
1765407730.133987,0.000000
1765407730.136494,0.000000
1765407730.138898,0.000000
1765407730.141406,0.000000
1765407730.143830,0.000000
1765407730.146252,0.000000
1765407730.149420,0.000000
1765407730.151922,0.000000
1765407730.154327,0.000000
1765407730.157164,0.000000
1765407730.159706,0.000000
1765407730.162170,0.000000
1765407730.164627,0.000000
1765407730.167132,0.000000
1765407730.169680,0.000000
1765407730.172146,0.000000
1765407730.174643,0.000000
1765407730.177149,0.000000
1765407730.179656,0.000000
1765407730.182160,0.000000
1765407730.184664,0.000000
1765407730.187307,0.000000
1765407730.189834,0.000000
1765407730.192336,0.000000
1765407730.194788,0.000000
1765407730.197262,0.000000
1765407730.199740,0.000000
1765407730.202212,0.000000
1765407730.204673,0.000000
1765407730.207162,0.000000
1765407730.209653,0.000000
1765407730.212196,0.000000
1765407730.214676,0.000000
1765407730.217191,0.000000
1765407730.219887,0.000000
1765407730.222449,0.000000
1765407730.225003,0.000000
1765407730.227458,0.000000
1765407730.229936,0.000000
1765407730.232392,0.000000
1765407730.234945,0.000000
1765407730.237484,0.000000
1765407730.239960,0.000000
1765407730.242571,0.000000
1765407730.245139,0.000000
1765407730.249012,0.000000
1765407730.251533,0.000000
1765407730.254096,0.000000
1765407730.257441,0.000000
1765407730.260560,0.000000
1765407730.263514,0.000000
1765407730.266903,0.000000
1765407730.269535,0.000000
1765407730.272071,0.000000
1765407730.275388,0.000000
1765407730.278749,0.000000
1765407730.281335,0.000000
1765407730.283930,0.000000
1765407730.287100,0.000000
1765407730.289654,0.000000
1765407730.292127,0.000000
1765407730.295375,0.000000
1765407730.297984,0.000000
1765407730.300485,0.000000
1765407730.303849,0.000000
1765407730.306338,0.000000
1765407730.308841,0.000000
1765407730.311380,0.000000
1765407730.314046,0.000000
1765407730.316687,0.000000
1765407730.319332,0.000000
1765407730.322086,0.000000
1765407730.324679,0.000000
1765407730.327263,0.000000
1765407730.329862,0.000000
1765407730.332419,0.000000
1765407730.335061,0.000000
1765407730.337649,0.000000
1765407730.340202,0.000000
1765407730.342792,0.000000
1765407730.345328,0.000000
1765407730.347843,0.000000
1765407730.350456,0.000000
1765407730.353015,0.000000
1765407730.355622,0.000000
1765407730.358190,0.000000
1765407730.360734,0.000000
1765407730.363328,0.000000
1765407730.365921,0.000000
1765407730.368499,0.000000
1765407730.371163,0.000000
1765407730.373802,0.000000
1765407730.376430,0.000000
1765407730.379049,0.000000
1765407730.381709,0.000000
1765407730.384432,0.000000
1765407730.387112,0.000000
1765407730.389679,0.000000
1765407730.392204,0.000000
1765407730.396165,0.000000
1765407730.398671,0.000000
1765407730.401235,0.000000
1765407730.404636,0.000000
1765407730.407733,0.000000
1765407730.410677,0.000000
1765407730.414054,0.000000
1765407730.416714,0.000000
1765407730.419338,0.000000
1765407730.422532,0.000000
1765407730.425798,0.000000
1765407730.428333,0.000000
1765407730.430856,0.000000
1765407730.433362,0.000000
1765407730.435872,0.000000
1765407730.438394,0.000000
1765407730.440820,0.000000
1765407730.443801,0.000000
1765407730.446264,0.000000
1765407730.448784,0.000000
1765407730.451224,0.000000
1765407730.453746,0.000000
1765407730.456197,0.000000
1765407730.458720,0.000000
1765407730.461344,0.000000
1765407730.463782,0.000000
1765407730.466415,0.000000
1765407730.468995,0.000000
1765407730.471536,0.000000
1765407730.473990,0.000000
1765407730.476486,0.000000
1765407730.478945,0.000000
1765407730.481442,0.000000
1765407730.484011,0.000000
1765407730.486474,0.000000
1765407730.489029,0.000000
1765407730.491630,0.000000
1765407730.494227,0.000000
1765407730.496824,0.000000
1765407730.499467,0.000000
1765407730.502123,0.000000
1765407730.504691,0.000000
1765407730.507269,0.000000
1765407730.509820,0.000000
1765407730.512363,0.000000
1765407730.514915,0.000000
1765407730.517484,0.000000
1765407730.520187,0.000000
1765407730.522800,0.000000
1765407730.525328,0.000000
1765407730.527905,0.000000
1765407730.530543,0.000000
1765407730.533214,0.000000
1765407730.535721,0.000000
1765407730.538251,0.000000
1765407730.540916,0.000000
1765407730.543570,0.000000
1765407730.546177,0.000000
1765407730.548779,0.000000
1765407730.551347,0.000000
1765407730.553885,0.000000
1765407730.556329,0.000000
1765407730.558805,0.000000
1765407730.563178,0.000000
1765407730.565669,0.000000
1765407730.568216,0.000000
1765407730.570734,0.000000
1765407730.573167,0.000000
1765407730.576097,0.000000
1765407730.579052,0.000000
1765407730.582560,0.000000
1765407730.584954,0.000000
1765407730.587410,0.000000
1765407730.589930,0.000000
1765407730.592372,0.000000
1765407730.595564,0.000000
1765407730.597987,0.000000
1765407730.600422,0.000000
1765407730.602826,0.000000
1765407730.605254,0.000000
1765407730.607642,0.000000
1765407730.610104,0.000000
1765407730.612566,0.000000
1765407730.615013,0.000000
1765407730.617490,0.000000
1765407730.619986,0.000000
1765407730.623206,0.000000
1765407730.625787,0.000000
1765407730.628349,0.000000
1765407730.630913,0.000000
1765407730.633421,0.000000
1765407730.636017,0.000000
1765407730.638591,0.000000
1765407730.641175,0.000000
1765407730.643730,0.000000
1765407730.646325,0.000000
1765407730.648924,0.000000
1765407730.651493,0.000000
1765407730.654051,0.000000
1765407730.656614,0.000000
1765407730.659332,0.000000
1765407730.662031,0.000000
1765407730.664678,0.000000
1765407730.667316,0.000000
1765407730.670039,0.000000
1765407730.672697,0.000000
1765407730.675275,0.000000
1765407730.677776,0.000000
1765407730.680290,0.000000
1765407730.682792,0.000000
1765407730.685310,0.000000
1765407730.687874,0.000000
1765407730.690386,0.000000
1765407730.692971,0.000000
1765407730.695505,0.000000
1765407730.698031,0.000000
1765407730.700611,0.000000
1765407730.703253,0.000000
1765407730.705714,0.000000
1765407730.708232,0.000000
1765407730.710799,0.000000
1765407730.715365,0.000000
1765407730.717929,0.000000
1765407730.720423,0.000000
1765407730.722924,0.000000
1765407730.725442,0.000000
1765407730.728232,0.000000
1765407730.731193,0.000000
1765407730.734690,0.000000
1765407730.737251,0.000000
1765407730.739781,0.000000
1765407730.743070,0.000000
1765407730.746410,0.000000
1765407730.749026,0.000000
1765407730.751609,0.000000
1765407730.754851,0.000000
1765407730.757459,0.000000
1765407730.760044,0.000000
1765407730.763129,0.000000
1765407730.765737,0.000000
1765407730.768335,0.000000
1765407730.771492,0.000000
1765407730.773986,0.000000
1765407730.776546,0.000000
1765407730.779140,0.000000
1765407730.781767,0.000000
1765407730.784293,0.000000
1765407730.786849,0.000000
1765407730.789326,0.000000
1765407730.791817,0.000000
1765407730.794459,0.000000
1765407730.797022,0.000000
1765407730.799618,0.000000
1765407730.802207,0.000000
1765407730.804853,0.000000
1765407730.807488,0.000000
1765407730.810201,0.000000
1765407730.812794,0.000000
1765407730.815328,0.000000
1765407730.817910,0.000000
1765407730.820407,0.000000
1765407730.822853,0.000000
1765407730.825358,0.000000
1765407730.827976,0.000000
1765407730.830525,0.000000
1765407730.833088,0.000000
1765407730.835602,0.000000
1765407730.838094,0.000000
1765407730.840577,0.000000
1765407730.843040,0.000000
1765407730.845563,0.000000
1765407730.848059,0.000000
1765407730.850614,0.000000
1765407730.853182,0.000000
1765407730.855767,0.000000
1765407730.858251,0.000000
1765407730.860827,0.000000
1765407730.864999,0.000000
1765407730.867485,0.000000
1765407730.869997,0.000000
1765407730.872521,0.000000
1765407730.875060,0.000000
1765407730.877964,0.000000
1765407730.881016,0.000000
1765407730.884199,0.000000
1765407730.886724,0.000000
1765407730.889300,0.000000
1765407730.891757,0.000000
1765407730.894238,0.000000
1765407730.897379,0.000000
1765407730.899952,0.000000
1765407730.902466,0.000000
1765407730.905681,0.000000
1765407730.908140,0.000000
1765407730.910645,0.000000
1765407730.913042,0.000000
1765407730.915497,0.000000
1765407730.917986,0.000000
1765407730.920522,0.000000
1765407730.923755,0.000000
1765407730.926295,0.000000
1765407730.928753,0.000000
1765407730.931304,0.000000
1765407730.933793,0.000000
1765407730.936253,0.000000
1765407730.938651,0.000000
1765407730.941087,0.000000
1765407730.943614,0.000000
1765407730.946054,0.000000
1765407730.948491,0.000000
1765407730.950960,0.000000
1765407730.953452,0.000000
1765407730.955933,0.000000
1765407730.958381,0.000000
1765407730.960876,0.000000
1765407730.963361,0.000000
1765407730.965935,0.000000
1765407730.968390,0.000000
1765407730.970899,0.000000
1765407730.973434,0.000000
1765407730.975956,0.000000
1765407730.978443,0.000000
1765407730.980995,0.000000
1765407730.983566,0.000000
1765407730.986146,0.000000
1765407730.988734,0.000000
1765407730.991346,0.000000
1765407730.993912,0.000000
1765407730.996855,0.000000
1765407730.999360,0.000000
1765407731.001862,0.000000
1765407731.004348,0.000000
1765407731.006827,0.000000
1765407731.009318,0.000000
1765407731.012035,0.000000
1765407731.014549,0.000000
1765407731.017097,0.000000
1765407731.019634,0.000000
1765407731.022166,0.000000
1765407731.024704,0.000000
1765407731.027537,0.000000
1765407731.029999,0.000000
1765407731.032522,0.000000
1765407731.035095,0.000000
1765407731.037659,0.000000
1765407731.041600,0.000000
1765407731.044110,0.000000
1765407731.046606,0.000000
1765407731.049127,0.000000
1765407731.051582,0.000000
1765407731.054465,0.000000
1765407731.057439,0.000000
1765407731.060727,0.000000
1765407731.063412,0.000000
1765407731.065955,0.000000
1765407731.069293,0.000000
1765407731.072639,0.000000
1765407731.075156,0.000000
1765407731.077674,0.000000
1765407731.080179,0.000000
1765407731.082585,0.000000
1765407731.085047,0.000000
1765407731.087488,0.000000
1765407731.090551,0.000000
1765407731.092999,0.000000
1765407731.095481,0.000000
1765407731.097927,0.000000
1765407731.100457,0.000000
1765407731.102938,0.000000
1765407731.105350,0.000000
1765407731.107812,0.000000
1765407731.110327,0.000000
1765407731.112812,0.000000
1765407731.115270,0.000000
1765407731.117769,0.000000
1765407731.120309,0.000000
1765407731.122762,0.000000
1765407731.125218,0.000000
1765407731.127642,0.000000
1765407731.130088,0.000000
1765407731.132651,0.000000
1765407731.135093,0.000000
1765407731.137516,0.000000
1765407731.139953,0.000000
1765407731.142381,0.000000
1765407731.144933,0.000000
1765407731.147405,0.000000
1765407731.149844,0.000000
1765407731.152286,0.000000
1765407731.154772,0.000000
1765407731.157314,0.000000
1765407731.159783,0.000000
1765407731.162326,0.000000
1765407731.164869,0.000000
1765407731.167346,0.000000
1765407731.169979,0.000000
1765407731.172558,0.000000
1765407731.175045,0.000000
1765407731.177577,0.000000
1765407731.180174,0.000000
1765407731.182791,0.000000
1765407731.185292,0.000000
1765407731.187860,0.000000
1765407731.192295,0.000000
1765407731.194793,0.000000
1765407731.197595,0.000000
1765407731.200857,0.000000
1765407731.204018,0.000000
1765407731.206995,0.000000
1765407731.210236,0.000000
1765407731.212829,0.000000
1765407731.215374,0.000000
1765407731.218771,0.000000
1765407731.222078,0.000000
1765407731.224834,0.000000
1765407731.227335,0.000000
1765407731.230422,0.000000
1765407731.232943,0.000000
1765407731.235491,0.000000
1765407731.238843,0.000000
1765407731.241344,0.000000
1765407731.243971,0.000000
1765407731.247072,0.000000
1765407731.249531,0.000000
1765407731.252014,0.000000
1765407731.254473,0.000000
1765407731.256942,0.000000
1765407731.259414,0.000000
1765407731.261955,0.000000
1765407731.264441,0.000000
1765407731.267026,0.000000
1765407731.269634,0.000000
1765407731.272171,0.000000
1765407731.274708,0.000000
1765407731.277308,0.000000
1765407731.279872,0.000000
1765407731.282400,0.000000
1765407731.284980,0.000000
1765407731.287483,0.000000
1765407731.290068,0.000000
1765407731.292601,0.000000
1765407731.295187,0.000000
1765407731.297771,0.000000
1765407731.300376,0.000000
1765407731.303002,0.000000
1765407731.305585,0.000000
1765407731.308143,0.000000
1765407731.310750,0.000000
1765407731.313398,0.000000
1765407731.316278,0.000000
1765407731.318984,0.000000
1765407731.321531,0.000000
1765407731.324198,0.000000
1765407731.326701,0.000000
1765407731.329327,0.000000
1765407731.331868,0.000000
1765407731.334488,0.000000
1765407731.337053,0.000000
1765407731.339545,0.000000
1765407731.342151,0.000000
1765407731.344701,0.000000
1765407731.347294,0.000000
1765407731.349906,0.000000
1765407731.352510,0.000000
1765407731.355096,0.000000
1765407731.357608,0.000000
1765407731.360178,0.000000
1765407731.364264,0.000000
1765407731.366782,0.000000
1765407731.369322,0.000000
1765407731.372737,0.000000
1765407731.375802,0.000000
1765407731.378836,0.000000
1765407731.382160,0.000000
1765407731.384674,0.000000
1765407731.387177,0.000000
1765407731.389691,0.000000
1765407731.392299,0.000000
1765407731.395257,0.000000
1765407731.397849,0.000000
1765407731.400368,0.000000
1765407731.403656,0.000000
1765407731.406269,0.000000
1765407731.408763,0.000000
1765407731.411963,0.000000
1765407731.414531,0.000000
1765407731.417097,0.000000
1765407731.420427,0.000000
1765407731.422972,0.000000
1765407731.425483,0.000000
1765407731.427978,0.000000
1765407731.430550,0.000000
1765407731.433007,0.000000
1765407731.435485,0.000000
1765407731.437963,0.000000
1765407731.440443,0.000000
1765407731.442991,0.000000
1765407731.445495,0.000000
1765407731.448010,0.000000
1765407731.450552,0.000000
1765407731.453120,0.000000
1765407731.455606,0.000000
1765407731.458094,0.000000
1765407731.460652,0.000000
1765407731.463121,0.000000
1765407731.465613,0.000000
1765407731.468081,0.000000
1765407731.470594,0.000000
1765407731.473097,0.000000
1765407731.475622,0.000000
1765407731.478143,0.000000
1765407731.480621,0.000000
1765407731.483192,0.000000
1765407731.485738,0.000000
1765407731.488322,0.000000
1765407731.490820,0.000000
1765407731.493349,0.000000
1765407731.495842,0.000000
1765407731.498348,0.000000
1765407731.500958,0.000000
1765407731.503479,0.000000
1765407731.506009,0.000000
1765407731.508552,0.000000
1765407731.511061,0.000000
1765407731.513528,0.000000
1765407731.516114,0.000000
1765407731.519660,0.000000
1765407731.522243,0.000000
1765407731.524692,0.000000
1765407731.527148,0.000000
1765407731.529606,0.000000
1765407731.532512,0.000000
1765407731.535577,0.000000
1765407731.538871,0.000000
1765407731.541451,0.000000
1765407731.543944,0.000000
1765407731.546398,0.000000
1765407731.548852,0.000000
1765407731.551963,0.000000
1765407731.554481,0.000000
1765407731.556971,0.000000
1765407731.559477,0.000000
1765407731.562012,0.000000
1765407731.564526,0.000000
1765407731.567002,0.000000
1765407731.570053,0.000000
1765407731.572562,0.000000
1765407731.575058,0.000000
1765407731.577482,0.000000
1765407731.580016,0.000000
1765407731.582475,0.000000
1765407731.585043,0.000000
