timestamp,angle_rad,angle_deg,velocity_rad_s,torque_Nm
1765229889.469099,0.000000,0.000000,0.020600,-0.000183
1765229889.469465,0.000000,0.000000,0.023346,-0.048157
1765229889.469823,0.000000,0.000000,0.039826,-0.027283
1765229889.470076,0.000000,0.000000,0.011444,-0.051453
1765229889.470469,,,,
1765229889.470618,0.000000,0.000000,-0.024262,-0.009705
1765229889.470867,0.000000,0.000000,-0.027008,-0.000183
1765229889.471185,,,,
1765229889.471317,0.000000,0.000000,0.020600,-0.000183
1765229889.471466,0.000000,0.000000,0.082856,-0.000183
1765229889.471766,,,,
1765229889.471936,0.000000,0.000000,-0.027008,-0.012268
1765229889.472066,0.000000,0.000000,-0.048066,-0.000183
1765229889.472431,,,,
1765229889.472566,0.000000,0.000000,-0.016022,-0.000183
1765229889.472678,0.000000,0.000000,0.009613,-0.000183
1765229889.472994,,,,
1765229889.473129,0.000000,0.000000,-0.008698,-0.026184
1765229889.473256,0.000000,0.000000,-0.012360,-0.054383
1765229889.473615,,,,
1765229889.473749,0.000000,0.000000,-0.006867,-0.107118
1765229889.473926,0.000000,0.000000,-0.034333,-0.000183
1765229889.474240,,,,
1765229889.474364,0.000000,0.000000,-0.004120,-0.062440
1765229889.474493,0.000000,0.000000,-0.005951,-0.000183
1765229889.474857,,,,
1765229889.474956,0.000000,0.000000,-0.030671,-0.060243
1765229889.475090,0.000000,0.000000,-0.063630,-0.000183
1765229889.475396,0.000000,0.000000,-0.075532,-0.000183
1765229889.475945,0.000000,0.000000,-0.075532,-0.000183
1765229889.476463,0.000000,0.000000,-0.004120,-0.013733
1765229889.476931,0.000000,0.000000,0.018769,-0.000183
1765229889.477435,0.000000,0.000000,0.008698,-0.000183
1765229889.477929,-0.000381,-0.021857,0.019684,-0.040101
1765229889.478442,-0.000381,-0.021857,-0.074617,-0.000183
1765229889.478960,-0.000381,-0.021857,-0.059968,-0.167910
1765229889.479437,0.000000,0.000000,-0.066377,-0.071229
1765229889.479919,0.000000,0.000000,0.009613,-0.000183
1765229889.480369,0.000000,0.000000,0.037079,-0.000183
1765229889.480835,0.000000,0.000000,0.017853,-0.000183
1765229889.481337,-0.000381,-0.021857,-0.058137,-0.016663
1765229889.481920,-0.000381,-0.021857,-0.077363,-0.055482
1765229889.482448,-0.000381,-0.021857,-0.037079,-0.000183
1765229889.482905,-0.000381,-0.021857,-0.037995,-0.000183
1765229889.483428,0.000000,0.000000,0.033417,-0.000183
1765229889.483929,0.000000,0.000000,0.055390,-0.000183
1765229889.484407,0.000000,0.000000,0.015106,-0.144839
1765229889.484999,-0.000381,-0.021857,-0.084688,-0.052918
1765229889.485468,0.000000,0.000000,0.009613,-0.005310
1765229889.485961,-0.000381,-0.021857,0.046235,-0.000183
1765229889.486455,-0.000381,-0.021857,-0.037995,-0.000183
1765229889.486989,-0.000381,-0.021857,-0.010529,-0.000183
1765229889.487472,0.000000,0.000000,-0.042573,-0.000183
1765229889.487974,-0.000381,-0.021857,-0.025177,-0.016663
1765229889.488475,-0.000381,-0.021857,-0.018769,-0.085878
1765229889.488964,-0.000381,-0.021857,0.007782,-0.119936
1765229889.489428,-0.000381,-0.021857,-0.026093,-0.065370
1765229889.489925,-0.000381,-0.021857,-0.095674,-0.000183
1765229889.490370,-0.000381,-0.021857,-0.063630,-0.000183
1765229889.490823,-0.000381,-0.021857,0.048981,-0.000183
1765229889.491291,-0.000381,-0.021857,-0.024262,-0.000183
1765229889.491756,-0.000381,-0.021857,-0.073701,-0.000183
1765229889.492275,-0.000381,-0.021857,0.005035,-0.000183
1765229889.492745,-0.000381,-0.021857,-0.008698,-0.000183
1765229889.493245,-0.000381,-0.021857,0.027008,-0.025086
1765229889.493696,-0.000381,-0.021857,-0.045319,-0.000183
1765229889.494186,-0.000381,-0.021857,-0.048981,-0.038636
1765229889.494699,-0.000381,-0.021857,-0.001373,-0.119936
1765229889.495281,-0.000381,-0.021857,0.005035,-0.040467
1765229889.495785,-0.000381,-0.021857,0.016938,-0.061707
1765229889.496328,-0.000381,-0.021857,-0.034333,-0.003845
1765229889.496837,-0.000381,-0.021857,-0.070954,-0.054383
1765229889.497369,-0.000381,-0.021857,0.018769,-0.039368
1765229889.497864,-0.000381,-0.021857,0.026093,-0.000183
1765229889.498348,-0.000763,-0.043714,-0.080110,-0.000183
1765229889.499069,-0.000381,-0.021857,-0.027924,-0.054017
1765229889.499557,-0.000381,-0.021857,0.015106,-0.000183
1765229889.500038,-0.000381,-0.021857,-0.026093,-0.065370
1765229889.500531,-0.000381,-0.021857,0.026093,-0.064637
1765229889.501067,-0.000381,-0.021857,0.035248,-0.037171
1765229889.501707,-0.000381,-0.021857,-0.042573,-0.050721
1765229889.502257,-0.000381,-0.021857,0.073701,-0.023621
1765229889.502725,-0.000381,-0.021857,0.016938,-0.066835
1765229889.503289,-0.000381,-0.021857,0.033417,-0.007874
1765229889.503760,-0.000381,-0.021857,0.020600,-0.018860
1765229889.504294,-0.000381,-0.021857,-0.059968,-0.034241
1765229889.504755,-0.000381,-0.021857,-0.035248,-0.045228
1765229889.505239,-0.000381,-0.021857,-0.058137,-0.009705
1765229889.505721,-0.000381,-0.021857,0.018769,-0.118837
1765229889.506202,-0.000381,-0.021857,0.030671,-0.048157
1765229889.506665,-0.000381,-0.021857,-0.081941,-0.010437
1765229889.507153,-0.000381,-0.021857,-0.037079,-0.000183
1765229889.507696,-0.000381,-0.021857,0.067292,-0.008972
1765229889.508305,-0.000381,-0.021857,0.018769,-0.009339
1765229889.508892,-0.000381,-0.021857,-0.053559,-0.076722
1765229889.509342,-0.000381,-0.021857,-0.017853,-0.050355
1765229889.509908,-0.000381,-0.021857,0.005035,-0.080018
1765229889.510518,-0.000381,-0.021857,0.034333,-0.004211
1765229889.511037,-0.000381,-0.021857,0.028840,-0.000183
1765229889.511525,-0.000381,-0.021857,-0.005951,-0.005310
1765229889.512012,-0.000381,-0.021857,-0.016022,-0.170840
1765229889.512442,-0.000381,-0.021857,0.003204,-0.106386
1765229889.512946,-0.000381,-0.021857,0.006867,-0.077089
1765229889.513433,-0.000763,-0.043714,-0.028840,-0.027283
1765229889.513965,-0.000381,-0.021857,-0.039826,-0.085145
1765229889.514446,-0.000381,-0.021857,0.034333,-0.111147
1765229889.514917,-0.000381,-0.021857,0.048066,-0.000183
1765229889.515414,-0.000381,-0.021857,-0.001373,-0.000183
1765229889.515962,-0.000381,-0.021857,0.013275,-0.059510
1765229889.516460,-0.000381,-0.021857,0.046235,-0.150332
1765229889.516912,-0.000381,-0.021857,-0.043488,-0.109316
1765229889.517413,-0.000381,-0.021857,-0.068208,-0.099428
1765229889.517917,-0.000381,-0.021857,-0.001373,-0.008972
1765229889.518357,-0.000381,-0.021857,0.064546,-0.000183
1765229889.518844,-0.000381,-0.021857,0.027924,-0.103456
1765229889.519300,-0.000381,-0.021857,-0.018769,-0.019593
1765229889.519787,-0.000381,-0.021857,0.038911,-0.086610
