timestamp,Fx (N),Fy (N),Fz (N),Tx (Nm),Ty (Nm),Tz (Nm)
1769546840.804782,-0.000715,-0.000460,1.810201,0.001429,-0.000143,-0.015092
1769546840.804999,-0.008428,0.005615,-0.206754,0.000200,0.000849,0.001850
1769546840.820836,-0.014108,0.006329,-0.107113,0.000043,0.000433,0.000734
1769546840.821001,0.008738,0.002651,1.446584,0.001091,-0.000580,-0.011882
1769546840.821087,-0.012177,0.014101,1.010287,0.000719,0.000271,-0.008706
1769546840.836747,0.001309,0.010611,-0.459271,-0.000202,0.000255,0.003757
1769546840.836922,0.000620,0.009314,0.688481,0.000745,0.000687,-0.005759
1769546840.837021,-0.013838,0.018571,1.742453,0.001454,0.000236,-0.014871
1769546840.852432,0.005489,0.005636,-0.583550,-0.000346,0.000124,0.003639
1769546840.852661,0.004113,0.017264,0.200847,0.000331,0.000425,-0.003651
1769546840.852777,-0.006037,0.002449,1.442431,0.001291,0.000144,-0.014660
1769546840.852879,-0.009578,0.056453,-0.720402,-0.000727,0.001335,0.001516
1769546840.868372,-0.001391,0.030269,-0.672659,-0.000184,0.001067,0.000648
1769546840.868668,0.015633,0.008659,0.819177,0.000969,0.000180,-0.013191
1769546840.868818,0.007270,0.008814,0.105739,0.000800,0.000347,-0.008753
1769546840.884342,0.003220,0.025276,-1.589142,-0.000418,-0.000027,0.003628
1769546840.884509,-0.016448,0.016507,-0.693461,0.000067,-0.000716,-0.005426
1769546840.884588,-0.003911,0.039567,0.151769,0.000604,-0.000573,-0.014660
1769546840.899883,0.022404,0.039203,-2.264961,-0.001129,-0.000911,0.003585
1769546840.900125,-0.022119,0.033509,-1.555615,-0.000099,-0.001046,-0.003652
1769546840.900316,-0.004584,0.044164,-0.362972,0.001236,-0.000644,-0.014887
1769546840.915836,-0.001065,0.033212,-2.536389,-0.000097,0.000365,0.001858
1769546840.915982,0.005967,0.035909,-2.448262,0.000474,-0.000770,0.001056
1769546840.916065,-0.005933,0.010977,-0.823830,0.002105,-0.001523,-0.012927
1769546840.931520,0.006963,0.054695,-1.480448,0.002105,-0.001094,-0.008761
1769546840.931673,-0.010866,0.021734,-3.043331,0.001144,-0.000607,0.003836
1769546840.931766,0.003158,0.039811,-1.982726,0.001830,-0.000829,-0.005348
1769546840.946714,-0.008815,0.010839,-0.931808,0.002088,-0.001038,-0.015036
1769546840.946874,0.019506,0.039277,-3.170939,0.001170,-0.000978,0.003915
1769546840.946961,0.009098,-0.005713,-2.240232,0.001821,-0.001197,-0.003501
1769546840.947024,-0.015362,0.042395,-0.872648,0.002234,-0.002072,-0.014717
1769546840.962171,-0.017558,0.048489,-2.947446,0.000527,-0.002166,0.002243
1769546840.962377,-0.030787,0.045119,-2.720414,0.000713,-0.002660,0.000887
1769546840.962461,-0.021810,0.011380,-0.971793,0.002250,-0.003207,-0.013256
1769546840.977678,-0.009384,0.037741,-1.488533,0.002024,-0.002775,-0.008615
1769546840.977870,-0.023819,0.011023,-2.914874,0.001053,-0.002166,0.003869
1769546840.977938,-0.018894,0.035634,-1.749364,0.001902,-0.002722,-0.005331
1769546840.993666,-0.026682,0.008357,-0.552680,0.003515,-0.003061,-0.014811
