timestamp,angle_rad,angle_deg
1761339418.3548536,-0.9050507362478069,-51.855587432207166
1761339418.3552883,-0.9019989318684676,-51.68073192137148
1761339418.3557732,-0.8993286030365457,-51.52773334939026
1761339418.3562653,-0.895895323109789,-51.33102089970012
1761339418.3567433,-0.8936064698252846,-51.199879266573355
1761339418.3571856,-0.8905546654459453,-51.02502375573768
1761339418.3576865,-0.887502861066606,-50.850168244901994
1761339418.358268,-0.8848325322346842,-50.69716967292077
1761339418.3587465,-0.8817807278553449,-50.52231416208509
1761339418.359185,-0.8787289234760056,-50.347458651249404
1761339418.3596191,-0.8760585946440838,-50.19446007926818
1761339418.360113,-0.8733882658121619,-50.04146150728696
1761339418.360596,-0.87071793698024,-49.88846293530574
1761339418.3610592,-0.8680476081483182,-49.73546436332452
1761339418.3614948,-0.8649958037689789,-49.56060885248884
1761339418.3619516,-0.862325474937057,-49.40761028050762
1761339418.362436,-0.8592736705577178,-49.232754769671935
1761339418.362938,-0.8562218661783785,-49.05789925883625
1761339418.3634915,-0.853933012893874,-48.92675762570949
1761339418.364093,-0.8497367818722825,-48.68633129831043
1761339418.3646169,-0.8463035019455258,-48.48961884862028
1761339418.365112,-0.8432516975661866,-48.314763337784605
1761339418.365596,-0.8401998931868473,-48.13990782694892
1761339418.366111,-0.837148088807508,-47.96505231611324
1761339418.3665974,-0.8340962844281687,-47.79019680527756
1761339418.3670347,-0.8318074311436643,-47.659055172150794
1761339418.3675227,-0.828755626764325,-47.48419966131512
1761339418.3680198,-0.8257038223849857,-47.30934415047943
1761339418.3684516,-0.8234149691004813,-47.178202517352666
1761339418.3689494,-0.820363164721142,-47.00334700651699
1761339418.369435,-0.8173113603418027,-46.828491495681305
1761339418.369868,-0.8146410315098809,-46.675492923700084
1761339418.3703835,-0.8115892271305416,-46.5006374128644
1761339418.370838,-0.8085374227512023,-46.32578190202872
1761339418.3713255,-0.8062485694666979,-46.194640268901956
1761339418.3717883,-0.8031967650873586,-46.01978475806627
1761339418.3722742,-0.8001449607080193,-45.844929247230596
1761339418.3727527,-0.7978561074235149,-45.71378761410383
1761339418.3732307,-0.7948043030441756,-45.53893210326815
1761339418.373686,-0.7917524986648363,-45.36407659243247
1761339418.3741205,-0.7894636453803319,-45.23293495930571
1761339418.3746033,-0.7864118410009926,-45.058079448470025
1761339418.3750384,-0.7837415121690707,-44.9050808764888
1761339418.375522,-0.7806897077897315,-44.73022536565312
1761339418.376034,-0.7776379034103922,-44.555369854817435
1761339418.3765142,-0.7745860990310529,-44.38051434398176
1761339418.3770275,-0.7715342946517136,-44.205658833146074
1761339418.3775167,-0.7688639658197918,-44.05266026116485
1761339418.3780375,-0.7654306858930351,-43.855947811474714
1761339418.3785193,-0.7627603570611132,-43.70294923949349
1761339418.3790212,-0.759708552681774,-43.52809372865781
1761339418.3795378,-0.7566567483024347,-43.353238217822124
1761339418.3800762,-0.7536049439230954,-43.17838270698644
1761339418.3806539,-0.7505531395437561,-43.00352719615076
1761339418.3816414,-0.7440680552376584,-42.631959235624834
1761339418.3821807,-0.7410162508583191,-42.45710372478915
1761339418.3826942,-0.7375829709315624,-42.26039127509901
1761339418.3831885,-0.7345311665522232,-42.08553576426333
1761339418.383686,-0.7318608377203013,-41.932537192282105
1761339418.3841646,-0.728809033340962,-41.75768168144642
1761339418.3846045,-0.7261387045090402,-41.6046831094652
1761339418.3850818,-0.7227054245822835,-41.40797065977506
1761339418.385523,-0.720416571297779,-41.2768290266483
1761339418.386032,-0.7173647669184398,-41.10197351581262
1761339418.3865156,-0.7143129625391005,-40.92711800497693
1761339418.387026,-0.7112611581597612,-40.75226249414125
1761339418.3875034,-0.7082093537804219,-40.57740698330557
1761339418.388044,-0.7055390249485001,-40.42440841132435
1761339418.388527,-0.7024872205691608,-40.249552900488666
1761339418.3890202,-0.6994354161898215,-40.07469738965298
1761339418.3895152,-0.6963836118104823,-39.899841878817305
1761339418.3900256,-0.693331807431143,-39.72498636798162
1761339418.3904717,-0.6910429541466385,-39.593844734854855
1761339418.390949,-0.6879911497672992,-39.41898922401918
1761339418.3914342,-0.68493934538796,-39.244133713183494
1761339418.3919117,-0.6822690165560381,-39.09113514120227
1761339418.3923812,-0.6795986877241162,-38.93813656922105
1761339418.3928576,-0.676546883344777,-38.76328105838537
1761339418.393346,-0.6734950789654377,-38.58842554754969
1761339418.393824,-0.6712062256809332,-38.45728391442292
1761339418.3942697,-0.668154421301594,-38.28242840358724
1761339418.3946996,-0.6654840924696721,-38.12942983160602
1761339418.3951843,-0.6628137636377502,-37.976431259624796
1761339418.3956854,-0.6601434348058284,-37.823432687643574
1761339418.396119,-0.6570916304264891,-37.6485771768079
1761339418.3966117,-0.6540398260471498,-37.473721665972214
1761339418.3972774,-0.6509880216678106,-37.29886615513653
1761339418.3979118,-0.6464103150988016,-37.03658288888301
1761339418.3984768,-0.6433585107194624,-36.86172737804733
1761339418.399037,-0.6399252307927057,-36.66501492835718
1761339418.399534,-0.6368734264133664,-36.490159417521504
1761339418.4000263,-0.6338216220340271,-36.31530390668582
1761339418.4004965,-0.6307698176546879,-36.140448395850136
1761339418.4009523,-0.628099488822766,-35.987449823868914
1761339418.4014363,-0.6250476844434267,-35.81259431303324
1761339418.4019163,-0.6223773556115049,-35.65959574105201
1761339418.4023643,-0.619707026779583,-35.50659716907079
1761339418.4028537,-0.6166552224002437,-35.33174165823511
1761339418.4033494,-0.6139848935683219,-35.17874308625389
1761339418.403824,-0.6109330891889826,-35.003887575418204
1761339418.4042692,-0.6082627603570607,-34.85088900343698
1761339418.4046998,-0.6059739070725563,-34.71974737031022
1761339418.4051883,-0.602922102693217,-34.54489185947454
1761339418.4056845,-0.6002517738612951,-34.39189328749332
1761339418.406164,-0.5971999694819559,-34.217037776657634
1761339418.4066052,-0.594529640650034,-34.06403920467641
1761339418.407098,-0.5918593118181121,-33.91104063269519
1761339418.4075947,-0.5891889829861903,-33.75804206071397
1761339418.4081228,-0.5853742275120162,-33.53947267216937
1761339418.408604,-0.5823224231326769,-33.36461716133368
1761339418.4090981,-0.5800335698481724,-33.233475528206924
1761339418.4095814,-0.5766002899214158,-33.03676307851678
1761339418.4100175,-0.5739299610894939,-32.883764506535556
1761339418.4104488,-0.5716411078049894,-32.7526228734088
1761339418.4109488,-0.5685893034256502,-32.57776736257311
1761339418.411436,-0.5655374990463109,-32.402911851737436
1761339418.4120383,-0.5632486457618064,-32.27177021861067
1761339418.412524,-0.5590524147402149,-32.03134389121161
1761339418.4130473,-0.5560006103608757,-31.85648838037593
1761339418.413568,-0.5529488059815364,-31.681632869540245
1761339418.4142706,-0.5491340505073623,-31.463063480995643
1761339418.4148355,-0.5457007705806056,-31.2663510313055
1761339418.4153295,-0.5422674906538489,-31.069638581615358
1761339418.4158702,-0.5392156862745097,-30.894783070779678
1761339418.4163492,-0.5361638818951704,-30.719927559943994
1761339418.4168336,-0.5338750286106659,-30.58878592681723
1761339418.4173532,-0.5308232242313267,-30.41393041598155
1761339418.4178557,-0.52738994430457,-30.217217966291408
1761339418.418354,-0.5243381399252307,-30.042362455455727
1761339418.4188094,-0.5220492866407263,-29.911220822328964
1761339418.4193552,-0.5186160067139696,-29.71450837263882
1761339418.41981,-0.5159456778820477,-29.5615098006576
1761339418.4202888,-0.5132753490501258,-29.408511228676378
1761339418.4207506,-0.5102235446707866,-29.233655717840698
1761339418.4212294,-0.5075532158388647,-29.080657145859476
1761339418.4216855,-0.5048828870069428,-28.927658573878254
1761339418.422122,-0.502212558175021,-28.774660001897033
1761339418.4226084,-0.4991607537956817,-28.59980449106135
1761339418.4231093,-0.4961089494163424,-28.42494898022567
1761339418.423578,-0.49343862058442056,-28.271950408244447
1761339418.4240198,-0.4907682917524987,-28.118951836263225
1761339418.4244945,-0.48809796292057683,-27.965953264282
1761339418.4249513,-0.48542763408865497,-27.812954692300778
1761339418.4254382,-0.4823758297093157,-27.638099181465098
1761339418.425913,-0.47970550087739383,-27.485100609483876
1761339418.426354,-0.47665369649805456,-27.310245098648192
1761339418.42681,-0.4743648432135501,-27.179103465521433
1761339418.427437,-0.47131303883421083,-27.00424795468575
1761339418.428206,-0.4659723811703671,-26.698250810723305
1761339418.428686,-0.4629205767910278,-26.523395299887625
1761339418.4291646,-0.46063172350652337,-26.392253666760862
1761339418.4296148,-0.4575799191271841,-26.21739815592518
1761339418.4301314,-0.4545281147478448,-26.042542645089497
1761339418.430634,-0.45185778591592296,-25.889544073108276
1761339418.4312205,-0.44804303044174887,-25.670974684563674
1761339418.4316928,-0.445372701609827,-25.517976112582453
1761339418.4321642,-0.44232089723048773,-25.34312060174677
1761339418.4326878,-0.43926909285114846,-25.16826509091109
1761339418.43319,-0.4362172884718092,-24.993409580075408
1761339418.4336965,-0.4331654840924699,-24.818554069239724
1761339418.4341717,-0.43011367971313064,-24.643698558404044
1761339418.4346926,-0.4278248264286262,-24.51255692527728
1761339418.435185,-0.4251544975967043,-24.35955835329606
1761339418.43562,-0.42172121766994763,-24.162845903605916
1761339418.4361048,-0.41866941329060836,-23.987990392770236
1761339418.4365382,-0.4163805600061039,-23.856848759643473
1761339418.4370186,-0.41332875562676463,-23.681993248807792
1761339418.437453,-0.4110399023422602,-23.55085161568103
1761339418.4379368,-0.4079880979629209,-23.37599610484535
1761339418.438415,-0.40531776913099904,-23.222997532864124
1761339418.4388542,-0.4026474402990772,-23.069998960882902
1761339418.4393463,-0.3999771114671553,-22.91700038890168
1761339418.4398267,-0.39692530708781604,-22.742144878066
1761339418.4402661,-0.3942549782558942,-22.58914630608478
1761339418.440704,-0.3915846494239723,-22.436147734103557
1761339418.4411857,-0.38891432059205044,-22.283149162122335
1761339418.441692,-0.3862439917601286,-22.130150590141113
1761339418.442164,-0.3828107118333719,-21.93343814045097
1761339418.4426186,-0.38014038300145003,-21.78043956846975
1761339418.4432566,-0.37670710307469335,-21.583727118779606
1761339418.4437563,-0.37327382314793667,-21.387014669089464
1761339418.4442837,-0.3702220187685974,-21.212159158253783
1761339418.4447446,-0.3671702143892581,-21.0373036474181
1761339418.4451854,-0.36488136110475367,-20.90616201429134
1761339418.4456854,-0.3625925078202492,-20.775020381164577
1761339418.4461641,-0.35954070344090994,-20.600164870328893
1761339418.4466908,-0.35648889906157066,-20.425309359493212
1761339418.4472299,-0.353055619134814,-20.22859690980307
1761339418.447801,-0.3496223392080573,-20.031884460112927
1761339418.4483926,-0.3461890592813006,-19.835172010422784
1761339418.4489226,-0.34313725490196134,-19.660316499587104
1761339418.449446,-0.33970397497520466,-19.46360404989696
1761339418.44992,-0.3366521705958654,-19.288748539061277
1761339418.4503994,-0.33436331731136093,-19.157606905934518
1761339418.450854,-0.33131151293202166,-18.982751395098834
1761339418.4512918,-0.3290226596475172,-18.851609761972075
1761339418.451774,-0.32597085526817793,-18.67675425113639
1761339418.4522698,-0.32291905088883865,-18.50189874030071
1761339418.452743,-0.3206301976043342,-18.370757107173947
1761339418.4531846,-0.3171969176775775,-18.174044657483805
1761339418.453641,-0.31490806439307306,-18.042903024357045
1761339418.4540994,-0.3118562600137338,-17.86804751352136
1761339418.4545803,-0.3091859311818119,-17.71504894154014
1761339418.4550169,-0.30613412680247265,-17.54019343070446
1761339418.455494,-0.3038452735179682,-17.409051797577696
1761339418.4559522,-0.3007934691386289,-17.234196286742016
1761339418.4564366,-0.29774166475928965,-17.059340775906332
1761339418.4569142,-0.2954528114747852,-16.928199142779572
1761339418.4573593,-0.2924010070954459,-16.75334363194389
1761339418.457856,-0.28934920271610665,-16.578488121108208
1761339418.4585068,-0.2870603494316022,-16.447346487981445
1761339418.459038,-0.2824826428625933,-16.185063221727923
1761339418.4595394,-0.279430838483254,-16.01020771089224
1761339418.4600184,-0.27637903410391473,-15.835352200056558
1761339418.4604957,-0.2740901808194103,-15.704210566929797
1761339418.460951,-0.271038376440071,-15.529355056094115
1761339418.4614346,-0.26798657206073173,-15.354499545258433
1761339418.461912,-0.26531624322880987,-15.201500973277211
1761339418.462354,-0.2622644388494706,-15.026645462441529
1761339418.4628599,-0.25997558556496614,-14.895503829314768
1761339418.4633472,-0.25654230563820946,-14.698791379624625
1761339418.4638853,-0.2538719768062876,-14.545792807643403
1761339418.4644754,-0.2500572213321135,-14.3272234190988
1761339418.4650314,-0.24662394140535504,-14.130510969408556
1761339418.4655735,-0.24357213702601577,-13.955655458572874
1761339418.466053,-0.2405203326466765,-13.780799947737192
1761339418.4665205,-0.23746852826733722,-13.60594443690151
1761339418.467019,-0.23479819943541536,-13.452945864920288
1761339418.467451,-0.2321278706034935,-13.299947292939066
1761339418.4679525,-0.22907606622415422,-13.125091782103384
1761339418.468436,-0.22602426184481494,-12.950236271267702
1761339418.4689126,-0.2237354085603105,-12.81909463814094
1761339418.4693608,-0.22068360418097122,-12.644239127305259
1761339418.4698665,-0.21763179980163194,-12.469383616469576
1761339418.4703467,-0.21457999542229267,-12.294528105633894
1761339418.470783,-0.2122911421377882,-12.163386472507133
1761339418.471268,-0.20923933775844894,-11.98853096167145
1761339418.471701,-0.20656900892652708,-11.83553238969023
1761339418.4721885,-0.2038986800946052,-11.682533817709007
1761339418.472689,-0.20084687571526594,-11.507678306873325
1761339418.4731636,-0.19741359578850926,-11.310965857183183
1761339418.473675,-0.1951247425040048,-11.179824224056421
1761339418.4743936,-0.1909285114824133,-10.93939789665736
1761339418.4749,-0.18787670710307403,-10.764542385821677
1761339418.4754152,-0.18482490272373475,-10.589686874985995
1761339418.4758568,-0.18177309834439548,-10.414831364150313
1761339418.476367,-0.1787212939650562,-10.23997585331463
1761339418.476877,-0.17566948958571693,-10.065120342478949
1761339418.4773674,-0.17299916075379507,-9.912121770497727
