timestamp,home_angle_rad,angle_deg,velocity,tension
1761348362.6214943,0.1709010452430011,9.791908606798298,-0.014190890363927622,
1761348362.6219835,0.1709010452430011,9.791908606798298,0.006866559853513365,
1761348362.6224966,0.1709010452430011,9.791908606798298,0.10116731517509692,
1761348362.623051,0.1709010452430011,9.791908606798298,0.06271457999542207,
1761348362.6236138,0.1709010452430011,9.791908606798298,0.020599679560540096,
1761348362.624154,0.1709010452430011,9.791908606798298,0.028839551384756135,
1761348362.6246724,0.1709010452430011,9.791908606798298,0.05447470817120603,
1761348362.625272,0.1709010452430011,9.791908606798298,0.0077821011673151474,
1761348362.625731,0.1709010452430011,9.791908606798298,0.05905241474021494,
1761348362.6262534,0.1712825207904185,9.813765545652759,0.04531929503318821,
1761348362.6267338,0.1712825207904185,9.813765545652759,0.046234836346989994,
1761348362.6272666,0.1712825207904185,9.813765545652759,0.003204394598306237,
1761348362.6277654,0.1712825207904185,9.813765545652759,0.003204394598306237,
1761348362.6283205,0.1712825207904185,9.813765545652759,0.06271457999542207,
1761348362.6287963,0.1712825207904185,9.813765545652759,0.05813687342641316,
1761348362.6293015,0.1712825207904185,9.813765545652759,0.028839551384756135,
1761348362.6298587,0.1712825207904185,9.813765545652759,0.027924010070954353,
1761348362.6304047,0.1712825207904185,9.813765545652759,0.03982604715037752,
1761348362.6309173,0.1712825207904185,9.813765545652759,0.02609292744335079,
1761348362.6314893,0.1712825207904185,9.813765545652759,0.047150377660791776,
1761348362.6320415,0.1712825207904185,9.813765545652759,0.05264362554360247,
1761348362.6326647,0.1712825207904185,9.813765545652759,0.09292744335088088,
1761348362.6332667,0.1712825207904185,9.813765545652759,0.08926527809567375,
1761348362.633724,0.1712825207904185,9.813765545652759,0.06454566262302563,
1761348362.6342673,0.1712825207904185,9.813765545652759,0.00869764248111693,
1761348362.6347888,0.1716639963378359,9.835622484507219,0.0407415884641793,
1761348362.6353188,0.1716639963378359,9.835622484507219,0.08010986495765593,
1761348362.63581,0.1716639963378359,9.835622484507219,0.03524834058136861,
1761348362.6363122,0.1716639963378359,9.835622484507219,0.03158617532616148,
1761348362.636814,0.1712825207904185,9.813765545652759,0.000457770656900891,
1761348362.6373103,0.1716639963378359,9.835622484507219,-0.020599679560540096,
1761348362.6378236,0.1712825207904185,9.813765545652759,-0.021515220874341878,
1761348362.6382966,0.1716639963378359,9.835622484507219,-0.046234836346989994,
1761348362.638818,0.1716639963378359,9.835622484507219,0.0407415884641793,
1761348362.639317,0.1712825207904185,9.813765545652759,-0.055390249485007814,
1761348362.639834,0.1716639963378359,9.835622484507219,-0.014190890363927622,
1761348362.6403162,0.1716639963378359,9.835622484507219,0.05722133211261138,
1761348362.6408234,0.1716639963378359,9.835622484507219,0.03158617532616148,
1761348362.6413162,0.1716639963378359,9.835622484507219,0.023346303501945442,
1761348362.641797,0.1716639963378359,9.835622484507219,0.02243076218814366,
1761348362.6423008,0.1716639963378359,9.835622484507219,0.01327534905012584,
1761348362.6428218,0.1716639963378359,9.835622484507219,0.033417257953765045,
1761348362.643324,0.1716639963378359,9.835622484507219,0.08834973678187197,
1761348362.6438303,0.1716639963378359,9.835622484507219,0.04531929503318821,
1761348362.6443202,0.1716639963378359,9.835622484507219,0.04898146028839534,
1761348362.644803,0.1716639963378359,9.835622484507219,0.06912336919203454,
1761348362.6453228,0.1716639963378359,9.835622484507219,0.05355916685740425,
1761348362.6458025,0.1716639963378359,9.835622484507219,0.07278553444724167,
1761348362.6463223,0.1716639963378359,9.835622484507219,0.04898146028839534,
1761348362.6468046,0.1716639963378359,9.835622484507219,-0.02243076218814366,
1761348362.647324,0.1716639963378359,9.835622484507219,-0.03982604715037752,
1761348362.6478367,0.1716639963378359,9.835622484507219,0.06912336919203454,
1761348362.648406,0.1716639963378359,9.835622484507219,0.00869764248111693,
1761348362.6489244,0.1716639963378359,9.835622484507219,-0.009613183794918712,
1761348362.6494749,0.1716639963378359,9.835622484507219,-0.04165712977798108,
1761348362.6499708,0.1716639963378359,9.835622484507219,-0.10391393911650226,
1761348362.6507056,0.1716639963378359,9.835622484507219,-0.09933623254749335,
1761348362.6512523,0.1716639963378359,9.835622484507219,0.047150377660791776,
1761348362.6517518,0.1716639963378359,9.835622484507219,0.1020828564888987,
1761348362.6523213,0.1716639963378359,9.835622484507219,0.009613183794918712,
1761348362.6528788,0.1716639963378359,9.835622484507219,0.04165712977798108,
1761348362.653402,0.1716639963378359,9.835622484507219,0.01327534905012584,
1761348362.6538785,0.1716639963378359,9.835622484507219,0.000457770656900891,
1761348362.654446,0.1716639963378359,9.835622484507219,-0.01327534905012584,
1761348362.6549702,0.1716639963378359,9.835622484507219,-0.012359807736324058,
1761348362.6554966,0.1716639963378359,9.835622484507219,0.03982604715037752,
1761348362.6560469,0.1716639963378359,9.835622484507219,0.029755092698557917,
1761348362.6566188,0.1716639963378359,9.835622484507219,-0.027924010070954353,
1761348362.657172,0.1716639963378359,9.835622484507219,-0.016937514305332968,
1761348362.6576989,0.17204547188525332,9.85747942336168,-0.004119935912108019,
1761348362.6581728,0.1716639963378359,9.835622484507219,0.01785305561913475,
1761348362.6586497,0.1716639963378359,9.835622484507219,-0.019684138246738314,
1761348362.659164,0.1716639963378359,9.835622484507219,-0.04440375371938643,
1761348362.6596506,0.1716639963378359,9.835622484507219,-0.000457770656900891,
